ANTMToBrokerCode	ANTM	Start	2025-09-24	End	2025-09-24	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	218,126	76,954,695,000	3527.99	1	AK	303,551	107,331,964,000	3535.88
CC	185,698	65,371,498,000	3520.31	2	CC	270,745	95,333,328,000	3521.15
XL	182,682	64,360,036,000	3523.06	3	ZP	233,618	81,791,768,000	3501.09
ZP	150,710	53,200,356,000	3529.98	4	BK	223,887	78,916,420,020	3524.82
KK	99,883	35,136,929,000	3517.81	5	PD	176,885	62,258,482,000	3519.72
PD	98,605	34,722,108,000	3521.33	6	YP	116,364	41,036,238,000	3526.54
XC	92,962	32,761,656,000	3524.20	7	XL	51,309	18,094,314,000	3526.54
OD	65,341	22,984,425,000	3517.61	8	XC	43,615	15,293,750,000	3506.53
YU	62,974	22,161,968,000	3519.23	9	CP	33,354	11,894,366,000	3566.10
DR	48,649	17,189,929,000	3533.46	10	AT	32,931	11,610,733,000	3525.78
BK	46,764	16,404,436,020	3507.87	11	SQ	29,265	10,253,361,000	3503.63
SQ	46,164	16,201,125,000	3509.47	12	EP	26,196	9,233,260,000	3524.68
NI	44,836	15,806,297,000	3525.36	13	MG	25,901	9,201,216,000	3552.46
CP	39,967	14,171,141,000	3545.71	14	YU	22,739	8,034,632,000	3533.41
GR	37,171	13,110,899,000	3527.18	15	LG	21,499	7,521,511,000	3498.54
MG	33,614	11,827,995,000	3518.77	16	NI	16,863	5,963,106,000	3536.21
AK	31,924	11,230,350,000	3517.84	17	OD	14,483	5,163,551,000	3565.25
AT	28,787	10,150,870,000	3526.20	18	AZ	11,507	4,074,928,000	3541.26
AZ	27,246	9,584,996,000	3517.95	19	KK	11,131	3,930,671,000	3531.28
EP	25,928	9,149,539,000	3528.83	20	IF	9,263	3,258,019,000	3517.24
DH	21,710	7,647,179,000	3522.42	21	BQ	8,063	2,829,457,000	3509.19
LG	20,702	7,300,662,000	3526.55	22	DH	7,704	2,743,047,000	3560.55
AI	12,321	4,349,519,000	3530.17	23	HD	6,263	2,247,395,000	3588.37
BQ	11,246	3,957,776,000	3519.27	24	DR	5,278	1,851,994,000	3508.89
IF	11,288	3,954,027,000	3502.86	25	PP	5,000	1,755,000,000	3510.00
AG	9,020	3,189,133,000	3535.62	26	GR	4,414	1,563,408,000	3541.93
FZ	6,655	2,360,744,000	3547.32	27	AG	3,590	1,268,647,000	3533.84
IN	6,005	2,107,755,000	3510.00	28	YB	3,571	1,258,091,000	3523.08
YB	5,921	2,090,021,000	3529.84	29	IN	3,000	1,062,000,000	3540.00
PF	5,000	1,795,000,000	3590.00	30	BB	2,461	854,209,900	3470.00
CD	5,124	1,792,279,000	3497.81	31	AI	1,568	561,090,000	3578.38
YJ	4,846	1,712,881,000	3534.63	32	IU	1,319	467,006,000	3540.61
DX	4,684	1,647,817,000	3517.97	33	PC	1,054	365,786,000	3470.46
XA	4,645	1,635,950,000	3521.96	34	TP	1,019	364,163,000	3573.73
HD	3,975	1,422,974,000	3579.81	35	AF	1,000	347,000,000	3470.00
FS	3,620	1,271,590,000	3512.68	36	FZ	850	301,550,000	3547.65
PC	3,107	1,096,091,000	3527.81	37	XA	805	281,055,000	3491.37
HP	3,059	1,075,224,000	3514.95	38	YJ	400	141,580,000	3539.50
KI	3,036	1,072,992,000	3534.23	39	DX	375	132,655,000	3537.47
LS	2,778	989,353,000	3561.39	40	CD	379	131,758,000	3476.46
ES	2,263	790,014,000	3491.00	41	FS	350	123,450,000	3527.14
RO	2,125	745,580,000	3508.61	42	HP	327	115,548,000	3533.58
AO	2,014	708,277,000	3516.77	43	BR	250	86,750,000	3470.00
DP	1,725	599,275,000	3474.06	44	KZ	237	83,316,000	3515.44
TP	1,603	563,999,000	3518.40	45	MU	200	71,000,000	3550.00
MU	1,416	499,585,000	3528.14	46	LS	143	51,412,000	3595.24
ZR	1,181	415,374,000	3517.14	47	ES	120	42,200,000	3516.67
SF	1,026	361,216,000	3520.62	48	RX	64	22,208,000	3470.00
BR	726	255,686,000	3521.85	49	KI	60	21,047,000	3507.83
RF	639	226,743,000	3548.40	50	YO	35	12,425,000	3550.00
MI	492	173,472,000	3525.85	51	IH	25	8,675,000	3470.00
ID	440	153,870,000	3497.05	52	PO	19	6,707,000	3530.00
SH	410	143,800,000	3507.32	53	AO	10	3,520,000	3520.00
RS	401	142,254,000	3547.48	54	SH	10	3,470,000	3470.00
BS	280	98,430,000	3515.36	55	RB	5	1,765,000	3530.00
IT	250	87,650,000	3506.00	56	SF	1	351,000	3510.00
AF	240	84,400,000	3516.67	57	RF	1	349,000	3490.00
RG	223	77,513,000	3475.92	58	 	 	 	 
GI	200	70,600,000	3530.00	59	 	 	 	 
PP	169	58,643,000	3470.00	60	 	 	 	 
SS	115	40,575,000	3528.26	61	 	 	 	 
DU	100	36,000,000	3600.00	62	 	 	 	 
IH	75	26,500,000	3533.33	63	 	 	 	 
RB	61	21,488,000	3522.62	64	 	 	 	 
EL	50	17,350,000	3470.00	65	 	 	 	 
DD	41	14,637,000	3570.00	66	 	 	 	 
AN	23	8,089,000	3516.96	67	 	 	 	 
II	10	3,470,000	3470.00	68	 	 	 	 
IU	5	1,755,000	3510.00	69	 	 	 	 
BB	0	242,900	3470.00	70	 	 	 	 
