ANTMToBrokerCode	ANTM	Start	2025-09-22	End	2025-09-22	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	252,382	89,355,363,000	3540.48	1	YP	241,598	85,637,468,000	3544.63
AK	200,851	71,132,009,500	3541.53	2	CC	235,737	83,393,279,000	3537.56
YP	158,206	55,934,103,000	3535.52	3	ZP	141,436	50,099,104,000	3542.17
BK	86,898	30,800,854,000	3544.48	4	XL	73,804	26,165,777,000	3545.31
ZP	69,102	24,490,898,000	3544.17	5	XC	60,936	21,592,432,000	3543.46
BB	52,443	18,677,098,000	3561.41	6	NI	52,521	18,595,869,000	3540.65
PD	46,452	16,457,160,000	3542.83	7	PD	47,243	16,735,406,000	3542.41
MG	41,564	14,755,398,000	3550.04	8	BK	42,422	15,013,009,000	3538.97
KK	38,056	13,438,906,000	3531.35	9	SQ	38,600	13,637,971,000	3533.15
YU	37,495	13,252,566,000	3534.49	10	YU	35,420	12,519,835,000	3534.68
CP	35,434	12,570,039,000	3547.45	11	GR	32,384	11,491,423,000	3548.49
XC	34,248	12,103,468,000	3534.07	12	OD	27,227	9,656,524,000	3546.67
XL	31,453	11,132,369,000	3539.37	13	AK	26,608	9,415,300,500	3538.52
NI	23,947	8,483,637,000	3542.67	14	CP	23,375	8,279,293,000	3541.94
OD	21,676	7,696,755,000	3550.82	15	KK	22,753	8,077,437,000	3550.05
AT	20,658	7,303,652,000	3535.51	16	DR	19,653	6,990,051,000	3556.73
TP	17,541	6,247,607,000	3561.72	17	AT	15,197	5,359,112,000	3526.43
EP	16,192	5,750,965,000	3551.73	18	EP	14,404	5,090,396,000	3534.02
DR	12,536	4,427,869,000	3532.12	19	MG	13,082	4,654,170,000	3557.69
LG	11,141	3,950,307,000	3545.74	20	AI	12,930	4,562,612,000	3528.70
DH	9,737	3,443,662,000	3536.68	21	DH	10,311	3,653,469,000	3543.27
HD	9,471	3,359,901,000	3547.57	22	HD	9,946	3,526,091,000	3545.24
SQ	9,124	3,233,458,000	3543.90	23	AG	9,377	3,328,323,000	3549.45
GR	7,250	2,575,367,000	3552.23	24	AO	8,639	3,064,866,000	3547.71
BQ	7,223	2,567,355,000	3554.42	25	XA	8,550	3,030,035,000	3543.90
XA	3,501	1,236,990,000	3533.25	26	ES	7,171	2,551,355,000	3557.88
AO	3,172	1,126,748,000	3552.17	27	IN	6,000	2,136,000,000	3560.00
KI	3,072	1,095,950,000	3567.55	28	BR	5,860	2,077,672,000	3545.52
YB	2,520	893,193,000	3544.42	29	DX	5,821	2,069,246,000	3554.79
YJ	2,404	853,864,000	3551.85	30	BQ	5,233	1,858,701,000	3551.88
AI	2,078	734,795,000	3536.07	31	LG	4,289	1,528,301,000	3563.30
LS	2,051	734,101,000	3579.23	32	YJ	3,980	1,413,591,000	3551.74
BR	2,000	716,000,000	3580.00	33	IF	3,941	1,390,478,000	3528.24
AG	1,980	696,962,000	3520.01	34	CD	3,858	1,367,866,000	3545.53
KZ	1,895	678,410,000	3580.00	35	AZ	2,453	872,877,000	3558.41
AZ	1,207	427,860,000	3544.82	36	YB	1,834	652,383,000	3557.16
CD	1,196	421,113,000	3521.01	37	KI	1,211	431,214,000	3560.81
MU	1,000	355,000,000	3550.00	38	HP	1,207	427,201,000	3539.36
IU	799	286,042,000	3580.00	39	RO	1,075	384,625,000	3577.91
DX	633	222,360,000	3512.80	40	MU	750	264,000,000	3520.00
HP	546	193,285,000	3540.02	41	LS	633	223,478,000	3530.46
FS	361	128,312,000	3554.35	42	FS	557	199,386,000	3579.64
PC	310	109,255,000	3524.35	43	GA	500	177,500,000	3550.00
RO	310	109,230,000	3523.55	44	ZR	449	159,382,000	3549.71
RF	300	106,000,000	3533.33	45	ID	408	145,248,000	3560.00
FZ	200	71,600,000	3580.00	46	TP	385	136,852,000	3554.60
PO	200	70,800,000	3540.00	47	RF	326	115,156,000	3532.39
IF	121	42,621,000	3522.40	48	FZ	230	81,590,000	3547.39
PP	65	23,270,000	3580.00	49	RS	200	71,600,000	3580.00
IH	10	3,540,000	3540.00	50	AR	117	41,752,000	3568.55
IN	8	2,832,000	3540.00	51	GI	100	35,500,000	3550.00
JB	3	1,062,000	3540.00	52	TF	60	21,180,000	3530.00
 	 	 	 	53	BS	50	17,850,000	3570.00
 	 	 	 	54	RB	33	11,655,000	3531.82
 	 	 	 	55	MI	25	8,950,000	3580.00
 	 	 	 	56	AF	25	8,800,000	3520.00
 	 	 	 	57	DD	21	7,518,000	3580.00
 	 	 	 	58	SS	15	5,345,000	3563.33
 	 	 	 	59	PC	14	4,980,000	3557.14
 	 	 	 	60	SH	10	3,570,000	3570.00
 	 	 	 	61	SA	10	3,550,000	3550.00
 	 	 	 	62	IH	10	3,535,000	3535.00
 	 	 	 	63	RG	7	2,468,000	3525.71
 	 	 	 	64	PF	1	354,000	3540.00
