ANTMToBrokerCode	ANTM	Start	2025-09-18	End	2025-09-18	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	577,127	198,486,676,000	3439.22	1	ZP	218,764	74,991,055,000	3427.94
CC	88,035	30,206,369,000	3431.18	2	YP	131,748	45,294,160,000	3437.94
YU	66,673	22,928,816,000	3439.00	3	CC	115,034	39,594,594,000	3441.99
YP	64,727	22,227,970,000	3434.11	4	BK	109,996	37,795,914,000	3436.12
XL	49,476	17,009,132,000	3437.86	5	YU	77,716	26,717,965,000	3437.90
ZP	46,060	15,877,457,000	3447.12	6	AK	73,808	25,362,312,000	3436.26
BK	41,424	14,234,178,000	3436.22	7	KK	73,043	25,144,997,000	3442.49
SQ	33,025	11,356,675,000	3438.81	8	SQ	70,027	24,041,107,000	3433.12
XC	30,275	10,418,814,000	3441.39	9	XL	45,138	15,549,601,000	3444.90
PD	28,894	9,916,338,000	3431.97	10	PD	37,434	12,875,720,000	3439.58
OD	25,212	8,651,662,000	3431.57	11	OD	35,630	12,263,505,000	3441.90
NI	20,724	7,114,314,000	3432.89	12	XC	30,907	10,641,805,000	3443.17
KK	14,881	5,105,275,000	3430.73	13	GR	19,209	6,640,113,000	3456.77
CP	12,529	4,294,735,000	3427.84	14	NI	18,206	6,269,367,000	3443.57
DR	7,794	2,679,671,000	3438.12	15	CP	17,389	5,995,699,000	3447.98
EP	7,303	2,505,066,000	3430.19	16	AZ	15,985	5,493,578,000	3436.71
MG	5,769	1,987,479,000	3445.10	17	DR	13,014	4,478,637,000	3441.40
BQ	5,271	1,805,363,000	3425.09	18	YJ	7,998	2,748,734,000	3436.78
KI	4,746	1,626,322,000	3426.72	19	AI	7,417	2,550,993,000	3439.39
TP	4,333	1,487,712,000	3433.45	20	EP	7,187	2,472,065,000	3439.63
AZ	4,279	1,480,686,000	3460.36	21	DH	6,438	2,221,878,000	3451.19
GR	4,070	1,402,374,000	3445.64	22	BR	5,109	1,781,841,000	3487.65
YB	3,303	1,134,639,000	3435.18	23	HP	3,033	1,040,649,000	3431.09
AT	2,998	1,026,791,000	3424.92	24	YB	2,771	957,274,000	3454.62
LG	2,741	944,994,000	3447.62	25	HD	2,776	953,608,000	3435.19
PC	2,528	869,618,000	3439.94	26	PC	2,520	861,885,000	3420.18
DH	1,970	675,425,000	3428.55	27	TP	2,502	858,299,000	3430.45
CD	1,876	646,553,000	3446.44	28	MG	2,438	836,120,000	3429.53
AG	1,459	502,135,000	3441.64	29	IF	2,326	801,124,000	3444.21
DX	1,431	493,460,000	3448.36	30	BQ	2,264	780,169,000	3445.98
HD	1,192	411,218,000	3449.82	31	LG	2,196	754,812,000	3437.21
ZR	1,100	375,300,000	3411.82	32	AG	2,017	699,682,000	3468.92
HP	1,011	347,367,000	3435.88	33	ZR	1,784	615,264,000	3448.79
AF	1,000	346,000,000	3460.00	34	IU	1,295	446,235,000	3445.83
BR	998	341,602,000	3422.87	35	MU	1,250	430,750,000	3446.00
MU	900	309,300,000	3436.67	36	KI	898	308,719,000	3437.85
FZ	725	248,745,000	3430.97	37	XA	748	256,765,000	3432.69
XA	709	244,352,000	3446.43	38	GA	700	240,900,000	3441.43
IF	559	193,320,000	3458.32	39	AT	696	240,584,000	3456.67
YJ	540	185,407,000	3433.46	40	FZ	604	209,168,000	3463.05
RO	360	123,560,000	3432.22	41	DX	475	163,356,000	3439.07
PP	348	119,016,000	3420.00	42	FS	448	153,216,000	3420.00
AO	340	116,606,000	3429.59	43	MI	400	138,600,000	3465.00
IU	300	102,900,000	3430.00	44	BB	378	129,654,000	3430.00
BS	225	76,950,000	3420.00	45	RO	145	49,765,000	3432.07
QA	221	76,227,000	3449.19	46	SH	110	37,665,000	3424.09
AI	181	62,170,000	3434.81	47	LS	42	14,406,000	3430.00
SH	110	38,120,000	3465.45	48	CD	16	5,504,000	3440.00
ES	103	35,328,000	3429.90	49	AO	4	1,384,000	3460.00
LS	68	23,267,000	3421.62	50	 	 	 	 
RS	50	17,050,000	3410.00	51	 	 	 	 
PO	30	10,380,000	3460.00	52	 	 	 	 
TF	10	3,450,000	3450.00	53	 	 	 	 
PF	6	2,061,000	3435.00	54	 	 	 	 
SF	5	1,715,000	3430.00	55	 	 	 	 
PS	4	1,372,000	3430.00	56	 	 	 	 
RB	3	1,031,000	3436.67	57	 	 	 	 
RG	2	684,000	3420.00	58	 	 	 	 
