ANTMToBrokerCode	ANTM	Start	2025-09-17	End	2025-09-17	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	228,336	80,092,804,000	3507.67	1	BK	304,351	106,326,824,100	3493.55
YP	192,995	67,613,767,000	3503.39	2	AK	176,062	61,814,393,000	3510.94
ZP	182,559	63,902,252,000	3500.36	3	CC	161,892	56,690,673,000	3501.76
XL	98,046	34,300,681,000	3498.43	4	YP	154,306	53,955,337,000	3496.65
XC	96,514	33,872,970,000	3509.64	5	YU	81,540	28,597,141,280	3507.09
YU	69,631	24,495,568,280	3517.87	6	PD	55,286	19,403,254,460	3509.58
OD	51,223	17,918,555,000	3498.15	7	XL	46,537	16,276,877,000	3497.62
NI	48,902	17,132,045,000	3503.34	8	ZP	43,685	15,373,308,000	3519.13
LG	48,449	16,965,279,000	3501.68	9	TP	38,886	13,618,708,000	3502.21
PD	47,690	16,707,772,460	3503.37	10	XC	34,898	12,170,378,000	3487.41
GR	28,586	9,953,050,000	3481.79	11	MG	34,261	12,042,059,000	3514.80
AK	28,465	9,950,721,000	3495.77	12	CP	33,740	11,816,525,000	3502.23
SQ	25,109	8,778,953,000	3496.34	13	SQ	24,019	8,416,547,000	3504.12
CP	22,757	7,942,006,000	3489.92	14	KK	20,376	7,112,073,000	3490.42
BK	19,445	6,742,991,100	3467.61	15	EP	15,065	5,302,131,000	3519.50
EP	16,408	5,735,321,000	3495.44	16	YB	13,189	4,651,135,000	3526.53
KK	16,210	5,678,709,000	3503.21	17	NI	13,249	4,649,051,000	3508.98
DR	14,549	5,107,664,000	3510.66	18	OD	12,645	4,428,300,000	3502.02
DH	12,643	4,418,082,000	3494.49	19	YJ	11,955	4,196,430,000	3510.19
HD	10,769	3,771,426,000	3502.11	20	HD	11,730	4,096,953,000	3492.71
YJ	10,443	3,655,462,000	3500.39	21	LG	11,145	3,892,481,000	3492.58
TP	10,043	3,518,047,000	3502.98	22	AI	9,499	3,328,914,000	3504.49
AG	9,126	3,236,796,000	3546.79	23	BR	9,154	3,267,478,000	3569.45
BQ	8,712	3,062,088,000	3514.79	24	DR	9,077	3,200,866,000	3526.35
AZ	8,407	2,934,793,000	3490.89	25	AZ	8,373	2,942,304,000	3514.04
AI	7,182	2,501,862,000	3483.52	26	DH	8,283	2,877,365,000	3473.82
IN	7,000	2,459,000,000	3512.86	27	AO	7,553	2,642,791,000	3499.00
ES	7,007	2,424,441,000	3460.03	28	BQ	7,375	2,576,333,000	3493.33
XA	6,074	2,119,264,000	3489.07	29	HP	3,550	1,249,111,000	3518.62
YB	5,672	1,984,671,000	3499.07	30	GR	3,225	1,124,481,000	3486.76
ZR	5,280	1,851,300,000	3506.25	31	AT	2,967	1,054,977,000	3555.70
AO	4,884	1,694,170,000	3468.82	32	IU	2,730	951,995,000	3487.16
FS	4,610	1,617,410,000	3508.48	33	XA	2,695	937,671,000	3479.30
MG	4,355	1,521,343,000	3493.32	34	ZR	2,485	867,810,000	3492.19
BR	4,202	1,456,292,000	3465.71	35	SH	2,325	804,465,000	3460.06
AT	2,572	902,458,000	3508.78	36	PC	2,101	726,952,000	3460.03
RO	2,410	838,970,000	3481.20	37	LS	1,500	534,000,000	3560.00
LS	2,365	823,628,000	3482.57	38	IN	1,000	346,000,000	3460.00
SH	2,170	761,995,000	3511.50	39	AF	1,000	346,000,000	3460.00
PC	2,164	756,078,000	3493.89	40	IF	703	245,940,000	3498.44
HP	2,147	750,063,000	3493.54	41	KI	623	220,173,000	3534.08
GA	2,000	707,500,000	3537.50	42	GA	500	174,000,000	3480.00
KI	1,521	533,343,000	3506.53	43	DX	464	161,128,000	3472.59
CD	1,238	431,455,000	3485.10	44	DP	450	160,200,000	3560.00
RX	1,144	395,824,000	3460.00	45	KZ	420	145,320,000	3460.00
IU	1,060	374,400,000	3532.08	46	CD	266	93,536,000	3516.39
IF	1,034	362,965,000	3510.30	47	PO	265	91,690,000	3460.00
DX	823	285,976,000	3474.80	48	FZ	200	71,400,000	3570.00
FZ	600	210,400,000	3506.67	49	ES	10	3,500,000	3500.00
MU	541	189,211,000	3497.43	50	MU	8	2,832,000	3540.00
ID	489	169,535,000	3466.97	51	RO	1	353,000	3530.00
AF	310	108,360,000	3495.48	52	 	 	 	 
DU	200	69,900,000	3495.00	53	 	 	 	 
RS	200	69,350,000	3467.50	54	 	 	 	 
IH	100	34,600,000	3460.00	55	 	 	 	 
SF	52	18,192,000	3498.46	56	 	 	 	 
BS	50	17,300,000	3460.00	57	 	 	 	 
DD	43	14,921,000	3470.00	58	 	 	 	 
RF	27	9,554,000	3538.52	59	 	 	 	 
RB	23	8,079,000	3512.61	60	 	 	 	 
SS	15	5,225,000	3483.33	61	 	 	 	 
TF	13	4,601,000	3539.23	62	 	 	 	 
PO	10	3,520,000	3520.00	63	 	 	 	 
SA	10	3,470,000	3470.00	64	 	 	 	 
PS	3	1,041,000	3470.00	65	 	 	 	 
QA	2	694,000	3470.00	66	 	 	 	 
