ANTMToBrokerCode	ANTM	Start	2025-09-10	End	2025-09-10	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	261,330	92,284,283,000	3531.33	1	BK	352,855	124,553,760,000	3529.89
CC	203,802	71,987,450,000	3532.22	2	AK	261,467	92,347,634,000	3531.90
AK	162,354	57,252,382,000	3526.39	3	YP	182,729	64,604,302,000	3535.53
YB	125,710	44,608,315,000	3548.51	4	CC	167,560	59,163,298,000	3530.87
ZP	123,782	43,796,093,000	3538.16	5	XL	121,917	43,126,086,000	3537.33
XL	118,828	42,005,152,000	3534.95	6	SQ	93,889	33,147,712,000	3530.52
MG	111,755	39,346,807,000	3520.81	7	ZP	73,839	26,174,326,000	3544.78
PD	84,133	29,759,859,000	3537.24	8	MG	69,186	24,526,921,000	3545.07
BK	84,267	29,698,880,000	3524.38	9	NI	69,215	24,331,741,000	3515.39
XC	71,620	25,337,030,000	3537.70	10	LG	61,581	21,781,790,000	3537.10
KK	52,420	18,556,414,000	3539.95	11	XC	59,716	21,089,379,000	3531.61
LG	51,137	18,076,256,000	3534.87	12	PD	57,586	20,365,243,000	3536.49
NI	48,766	17,225,203,000	3532.22	13	CP	55,612	19,759,020,000	3553.01
DR	47,936	17,009,699,000	3548.42	14	YU	52,575	18,482,868,000	3515.52
YU	44,744	15,728,750,000	3515.28	15	DR	38,993	13,706,173,000	3515.03
CP	44,285	15,648,557,000	3533.60	16	OD	38,328	13,553,880,000	3536.29
EP	35,765	12,639,531,000	3534.05	17	DX	28,380	10,017,718,000	3529.85
SQ	30,461	10,779,016,000	3538.63	18	HP	21,776	7,730,114,000	3549.83
OD	26,600	9,409,913,000	3537.56	19	YB	17,089	6,095,491,000	3566.91
GR	26,115	9,229,489,000	3534.17	20	KK	14,099	4,978,505,000	3531.11
AI	18,031	6,355,883,000	3524.98	21	HD	14,010	4,946,811,000	3530.91
FS	17,668	6,226,416,000	3524.12	22	EP	11,963	4,222,753,000	3529.84
AZ	17,279	6,084,621,000	3521.40	23	AT	10,923	3,854,892,000	3529.15
HD	15,919	5,616,282,000	3528.04	24	GR	9,725	3,437,312,000	3534.51
AT	12,557	4,436,332,000	3532.96	25	AI	9,422	3,311,103,000	3514.23
YJ	12,564	4,428,372,000	3524.65	26	BQ	7,414	2,612,263,000	3523.42
AG	12,466	4,424,359,000	3549.14	27	DH	6,157	2,163,879,000	3514.50
DH	11,662	4,123,171,000	3535.56	28	AZ	5,989	2,121,554,000	3542.42
BQ	11,037	3,899,807,000	3533.39	29	LS	4,246	1,506,392,000	3547.79
IF	9,363	3,325,060,000	3551.28	30	SH	4,100	1,443,220,000	3520.05
IU	5,175	1,831,270,000	3538.69	31	KI	3,898	1,366,838,000	3506.51
LS	4,871	1,711,978,000	3514.63	32	XA	3,229	1,136,055,000	3518.29
SH	4,640	1,642,910,000	3540.75	33	AG	3,010	1,079,923,000	3587.78
ES	4,341	1,522,394,000	3507.01	34	IU	2,745	979,841,000	3569.55
XA	4,179	1,478,552,000	3538.05	35	TP	2,716	952,042,000	3505.31
PC	2,769	980,386,000	3540.58	36	IF	2,105	743,418,000	3531.68
HP	2,449	862,678,000	3522.57	37	CD	1,331	469,197,000	3525.15
RO	2,369	832,281,000	3513.22	38	AO	1,251	447,905,000	3580.38
KZ	2,268	796,831,000	3513.36	39	FS	525	186,815,000	3558.38
BR	2,200	772,400,000	3510.91	40	FZ	500	178,200,000	3564.00
CD	2,100	739,634,000	3522.07	41	YJ	421	147,961,000	3514.51
SS	2,005	708,235,000	3532.34	42	BR	364	128,732,000	3536.59
AO	2,001	706,933,000	3532.90	43	PC	254	90,145,000	3549.02
TP	1,875	667,353,000	3559.22	44	ES	200	70,200,000	3510.00
KI	1,694	597,190,000	3525.32	45	RO	146	51,393,000	3520.07
DX	1,496	528,895,000	3535.39	46	IN	100	35,560,000	3556.00
FZ	1,092	386,834,000	3542.44	47	JB	59	20,886,000	3540.00
ZR	1,020	361,560,000	3544.71	48	AH	50	17,750,000	3550.00
GA	1,000	356,500,000	3565.00	49	MU	50	17,700,000	3540.00
AF	300	106,600,000	3553.33	50	TF	40	14,240,000	3560.00
RS	250	88,550,000	3542.00	51	ZR	20	7,100,000	3550.00
SF	155	54,527,000	3517.87	52	SA	13	4,602,000	3540.00
MI	132	46,386,000	3514.09	53	RG	10	3,530,000	3530.00
IN	100	35,800,000	3580.00	54	SS	5	1,760,000	3520.00
IH	101	35,350,000	3500.00	55	RF	3	1,059,000	3530.00
AN	100	35,200,000	3520.00	56	RB	2	704,000	3520.00
GI	100	35,100,000	3510.00	57	 	 	 	 
JB	76	26,919,000	3541.97	58	 	 	 	 
MU	60	21,120,000	3520.00	59	 	 	 	 
BS	55	19,155,000	3482.73	60	 	 	 	 
DD	21	7,455,000	3550.00	61	 	 	 	 
RF	11	3,880,000	3527.27	62	 	 	 	 
QA	11	3,855,000	3504.55	63	 	 	 	 
ID	10	3,500,000	3500.00	64	 	 	 	 
RG	6	2,103,000	3505.00	65	 	 	 	 
