ANTMToBrokerCode	ANTM	Start	2025-09-23	End	2025-09-23	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	306,726	112,658,295,000	3672.93	1	YP	327,789	120,032,359,000	3661.88
CC	220,993	81,323,020,000	3679.89	2	CC	222,965	81,904,675,000	3673.43
ZP	209,519	76,997,806,000	3674.98	3	ZP	200,592	73,560,572,000	3667.17
AK	194,622	71,537,060,000	3675.69	4	XL	148,540	54,542,319,000	3671.89
XL	133,523	48,874,747,000	3660.40	5	AK	147,577	54,046,511,000	3662.26
PD	101,181	37,023,652,000	3659.15	6	XC	92,807	34,092,475,000	3673.48
XC	95,544	34,944,449,000	3657.42	7	YU	86,048	31,653,347,000	3678.57
KK	94,320	34,451,972,000	3652.67	8	KK	77,717	28,537,281,000	3671.95
LG	92,720	33,955,715,000	3662.18	9	PD	76,227	27,965,665,000	3668.73
YU	81,336	29,658,605,000	3646.43	10	MG	73,460	26,992,019,000	3674.38
CP	78,625	28,903,712,000	3676.15	11	BK	67,131	24,568,406,000	3659.77
BK	69,858	25,641,721,000	3670.55	12	CP	60,661	22,317,309,000	3679.02
MG	58,514	21,469,999,000	3669.21	13	NI	57,766	21,267,159,000	3681.60
DH	48,574	17,848,414,000	3674.48	14	DH	52,926	19,324,368,000	3651.21
NI	43,940	16,076,254,000	3658.68	15	LG	36,056	13,241,859,000	3672.58
EP	38,962	14,284,055,000	3666.15	16	RX	35,560	13,011,724,000	3659.09
DR	31,114	11,376,511,000	3656.40	17	EP	34,984	12,752,447,000	3645.22
OD	29,543	10,834,649,000	3667.42	18	DR	32,825	12,030,135,000	3664.93
AT	29,424	10,741,777,000	3650.69	19	AT	31,852	11,677,293,000	3666.11
AZ	27,348	10,036,293,000	3669.85	20	SQ	29,531	10,840,988,000	3671.05
SQ	24,426	8,964,072,000	3669.89	21	OD	26,764	9,834,987,000	3674.71
HD	17,793	6,556,440,000	3684.84	22	AZ	22,426	8,178,869,000	3647.05
BQ	16,343	5,983,010,000	3660.90	23	GR	22,019	8,100,671,000	3678.95
AI	13,519	4,976,142,000	3680.85	24	TP	21,875	7,959,038,000	3638.42
YB	12,401	4,546,732,000	3666.42	25	BQ	20,395	7,481,580,000	3668.34
GR	10,791	3,943,386,000	3654.33	26	HD	16,695	6,161,188,000	3690.44
DX	8,505	3,117,015,000	3664.92	27	XA	10,349	3,787,500,000	3659.77
LS	5,340	1,955,644,000	3662.25	28	YB	9,988	3,660,722,000	3665.12
CD	4,518	1,649,892,000	3651.82	29	IF	9,061	3,348,405,000	3695.40
XA	4,287	1,582,604,000	3691.64	30	AI	8,227	3,030,405,000	3683.49
BR	4,100	1,498,300,000	3654.39	31	LS	8,237	3,017,792,000	3663.70
HP	2,506	905,813,000	3614.58	32	DX	8,192	2,988,032,000	3647.50
PC	2,061	762,474,000	3699.53	33	AG	6,411	2,370,091,000	3696.91
ZR	2,050	753,300,000	3674.63	34	KI	5,878	2,163,925,000	3681.40
YJ	1,756	636,378,000	3624.02	35	FZ	5,775	2,130,050,000	3688.40
AG	1,540	571,147,000	3708.75	36	YJ	5,344	1,956,016,000	3660.21
AO	1,441	529,420,000	3673.98	37	BR	5,290	1,943,920,000	3674.71
KI	1,378	503,319,000	3652.53	38	AO	4,756	1,749,394,000	3678.29
MU	1,300	476,900,000	3668.46	39	ES	3,014	1,102,090,000	3656.57
TP	1,274	466,624,000	3662.67	40	CD	2,277	840,342,000	3690.57
IU	1,032	376,788,000	3651.05	41	BS	2,055	760,295,000	3699.73
IF	568	208,438,000	3669.68	42	MU	1,302	476,640,000	3660.83
RF	516	188,434,000	3651.82	43	HP	1,249	459,633,000	3680.01
FZ	500	183,200,000	3664.00	44	ZR	1,085	397,450,000	3663.13
GA	500	181,000,000	3620.00	45	SS	1,005	371,860,000	3700.10
FS	378	139,288,000	3684.87	46	GA	1,000	367,000,000	3670.00
RG	350	126,700,000	3620.00	47	PC	834	305,009,000	3657.18
PP	179	65,693,000	3670.00	48	II	820	301,760,000	3680.00
RO	175	64,175,000	3667.14	49	FS	536	197,195,000	3679.01
GI	100	36,000,000	3600.00	50	RO	481	176,764,000	3674.93
RS	55	20,000,000	3636.36	51	RG	352	127,784,000	3630.23
AF	50	18,250,000	3650.00	52	AF	310	114,280,000	3686.45
YO	35	12,740,000	3640.00	53	RF	200	72,800,000	3640.00
ID	30	10,800,000	3600.00	54	RS	150	55,400,000	3693.33
IN	25	9,100,000	3640.00	55	SH	149	54,626,000	3666.17
ES	15	5,550,000	3700.00	56	PO	135	49,950,000	3700.00
IH	10	3,680,000	3680.00	57	GI	100	37,000,000	3700.00
DU	9	3,273,000	3636.67	58	AN	100	36,900,000	3690.00
AN	2	723,000	3615.00	59	DD	91	33,565,000	3688.46
 	 	 	 	60	ID	80	29,290,000	3661.25
 	 	 	 	61	AR	62	22,818,000	3680.32
 	 	 	 	62	SF	51	18,817,000	3689.61
 	 	 	 	63	MI	25	9,250,000	3700.00
 	 	 	 	64	IT	20	7,300,000	3650.00
 	 	 	 	65	RB	20	7,300,000	3650.00
 	 	 	 	66	TF	13	4,815,000	3703.85
 	 	 	 	67	IU	10	3,690,000	3690.00
 	 	 	 	68	IH	10	3,630,000	3630.00
 	 	 	 	69	DU	9	3,303,000	3670.00
 	 	 	 	70	JB	3	1,098,000	3660.00
