ANTMToBrokerCode	ANTM	Start	2025-09-15	End	2025-09-15	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	163,493	56,994,211,000	3486.03	1	CC	187,748	65,405,923,000	3483.71
AK	102,365	35,726,222,000	3490.08	2	YP	119,558	41,595,980,000	3479.15
YP	85,095	29,658,406,000	3485.33	3	AK	90,555	31,642,932,000	3494.33
ZP	84,885	29,530,734,000	3478.91	4	BK	90,715	31,594,028,000	3482.78
DX	77,781	27,100,860,000	3484.25	5	PD	70,577	24,637,224,000	3490.83
YU	65,318	22,699,576,000	3475.24	6	XL	63,379	22,081,014,000	3483.96
BK	55,612	19,381,528,000	3485.13	7	XC	45,412	15,842,730,000	3488.67
PD	52,717	18,392,601,000	3488.93	8	BB	37,500	12,999,396,000	3466.51
XL	51,563	17,949,758,000	3481.13	9	NI	29,960	10,447,842,000	3487.26
BB	44,358	15,462,001,000	3485.73	10	YU	28,796	10,020,809,000	3479.93
XC	39,095	13,617,984,000	3483.31	11	MG	27,847	9,643,529,000	3463.04
NI	24,941	8,667,466,000	3475.19	12	CP	26,720	9,316,343,000	3486.66
OD	19,347	6,730,818,000	3479.00	13	AG	22,112	7,705,028,000	3484.55
TP	18,311	6,384,579,000	3486.75	14	AT	21,541	7,525,670,000	3493.65
CP	17,990	6,266,672,000	3483.42	15	AZ	19,700	6,842,192,000	3473.19
SQ	16,956	5,916,210,000	3489.15	16	DR	19,260	6,721,548,000	3489.90
KK	15,871	5,520,847,000	3478.58	17	SQ	17,812	6,189,158,000	3474.71
AT	14,188	4,942,691,000	3483.71	18	OD	15,833	5,517,723,000	3484.95
DR	12,840	4,465,878,000	3478.10	19	LG	15,155	5,276,144,000	3481.45
AI	12,505	4,344,102,000	3473.89	20	AI	14,419	5,015,569,000	3478.44
AZ	11,745	4,081,339,000	3474.96	21	KK	11,962	4,166,406,000	3483.03
EP	11,625	4,046,601,000	3480.95	22	XA	11,643	4,060,301,000	3487.33
BQ	9,818	3,416,524,000	3479.86	23	ZP	8,598	3,001,361,000	3490.77
AG	9,607	3,345,524,000	3482.38	24	HD	8,490	2,955,302,000	3480.92
DH	8,613	2,985,611,000	3466.40	25	EP	8,005	2,785,507,000	3479.71
HD	8,081	2,834,536,000	3507.65	26	CD	7,054	2,436,887,000	3454.62
YB	6,515	2,263,547,000	3474.36	27	BR	6,100	2,132,000,000	3495.08
YJ	5,071	1,756,105,000	3463.03	28	TP	6,106	2,123,635,000	3477.95
HP	3,558	1,242,845,000	3493.10	29	BQ	5,566	1,941,975,000	3489.00
MG	2,023	703,867,000	3479.32	30	YJ	5,239	1,826,941,000	3487.19
IF	1,970	685,701,000	3480.72	31	GR	4,891	1,704,497,000	3484.97
KI	1,874	653,467,000	3487.02	32	DH	4,215	1,471,054,000	3490.05
ZR	1,700	594,300,000	3495.88	33	YB	2,963	1,032,726,000	3485.41
LG	1,647	574,036,000	3485.34	34	PC	2,850	994,650,000	3490.00
XA	1,451	504,769,000	3478.77	35	IF	2,522	875,372,000	3470.94
GR	1,382	480,943,000	3480.05	36	ZR	1,510	531,490,000	3519.80
RO	1,115	389,135,000	3490.00	37	DX	1,454	506,997,000	3486.91
IT	1,000	347,500,000	3475.00	38	KI	951	331,277,000	3483.46
MU	803	279,944,000	3486.23	39	IU	882	309,184,000	3505.49
IU	700	243,300,000	3475.71	40	HP	778	270,415,000	3475.77
BR	550	191,800,000	3487.27	41	GA	500	174,500,000	3490.00
CD	376	131,253,000	3490.77	42	FZ	200	69,500,000	3475.00
SS	300	104,700,000	3490.00	43	RG	140	49,140,000	3510.00
PP	283	98,767,000	3490.00	44	AF	100	34,800,000	3480.00
TF	250	87,250,000	3490.00	45	SF	100	34,800,000	3480.00
LS	183	63,822,000	3487.54	46	RO	94	32,776,000	3486.81
AF	150	51,750,000	3450.00	47	LS	78	27,246,000	3493.08
SF	102	35,692,000	3499.22	48	AO	75	26,135,000	3484.67
RF	100	35,000,000	3500.00	49	MU	70	24,430,000	3490.00
AO	67	23,256,000	3471.04	50	FS	50	17,350,000	3470.00
RS	30	10,470,000	3490.00	51	SH	50	17,350,000	3470.00
JB	16	5,573,000	3483.13	52	RX	48	16,752,000	3490.00
RG	10	3,480,000	3480.00	53	IH	35	12,270,000	3505.71
FS	7	2,457,000	3510.00	54	PP	25	8,725,000	3490.00
MI	6	2,058,000	3430.00	55	IN	15	5,186,000	3457.33
PC	5	1,750,000	3500.00	56	RF	5	1,745,000	3490.00
PF	2	698,000	3490.00	57	AN	3	1,050,000	3500.00
