ANTMToBrokerCode	ANTM	Start	2025-09-02	End	2025-09-02	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	674,204	229,555,499,000	3404.84	1	YP	665,516	225,879,029,000	3394.04
AK	657,522	223,871,085,000	3404.77	2	CC	632,530	214,705,233,000	3394.39
YP	544,017	184,335,099,000	3388.41	3	XL	403,116	136,795,704,000	3393.46
BK	453,558	154,923,978,800	3415.75	4	MG	300,057	102,109,470,000	3403.00
MG	355,720	121,317,782,000	3410.49	5	XC	208,616	70,742,827,000	3391.05
DX	244,028	83,132,885,000	3406.69	6	AK	194,935	66,237,973,000	3397.95
XL	240,742	81,502,676,000	3385.48	7	CP	160,499	54,378,955,000	3388.12
YU	159,087	54,145,315,830	3403.48	8	PD	150,763	51,309,005,000	3403.29
CP	152,780	51,935,815,000	3399.39	9	KK	137,460	47,142,815,000	3429.57
XC	130,313	44,020,114,000	3378.03	10	BK	135,040	46,268,609,800	3426.29
PD	101,514	34,326,439,000	3381.45	11	SQ	133,758	45,106,685,000	3372.26
SQ	86,431	29,531,151,000	3416.73	12	NI	131,136	44,736,219,000	3411.44
NI	60,534	20,528,082,000	3391.17	13	AZ	129,184	44,170,313,000	3419.18
KK	59,526	20,146,220,000	3384.44	14	YU	97,886	33,390,721,830	3411.15
HD	57,968	19,695,435,000	3397.64	15	OD	94,183	32,013,344,000	3399.06
GR	51,739	17,573,802,000	3396.63	16	GR	92,428	31,726,657,000	3432.58
OD	45,348	15,345,066,000	3383.85	17	BB	85,106	29,161,224,000	3426.46
EP	43,799	14,921,504,000	3406.81	18	AI	71,610	24,552,966,000	3428.71
DR	42,171	14,241,653,000	3377.12	19	DR	62,789	21,312,380,000	3394.29
TP	40,700	13,861,062,000	3405.67	20	LG	55,156	18,776,901,000	3404.33
AI	27,176	9,297,195,000	3421.11	21	HD	52,379	17,843,868,000	3406.68
YB	22,149	7,529,929,000	3399.67	22	TP	40,232	13,606,502,000	3382.01
LG	19,646	6,596,762,000	3357.81	23	EP	38,979	13,246,583,000	3398.39
RX	15,817	5,418,914,000	3426.01	24	DX	37,211	12,818,724,000	3444.87
AZ	14,468	4,949,030,000	3420.67	25	YB	29,441	10,023,966,000	3404.76
DH	13,943	4,741,403,000	3400.56	26	IF	26,330	8,900,237,000	3380.26
IF	12,943	4,457,335,000	3443.82	27	DH	22,746	7,724,240,000	3395.87
BQ	11,796	3,994,079,000	3385.96	28	AO	20,423	6,989,477,000	3422.36
BR	10,360	3,469,790,000	3349.22	29	BQ	20,022	6,794,416,000	3393.48
KI	8,285	2,814,626,000	3397.26	30	AG	18,489	6,217,317,000	3362.71
BB	8,085	2,668,050,000	3300.00	31	LS	14,229	4,751,034,000	3338.98
FS	7,410	2,557,740,000	3451.74	32	XA	13,169	4,503,433,000	3419.72
HP	6,836	2,330,789,000	3409.58	33	HP	12,520	4,248,955,000	3393.73
XA	6,777	2,295,678,000	3387.45	34	BR	11,683	3,939,470,000	3371.97
YJ	3,983	1,363,364,000	3422.96	35	AT	10,650	3,617,143,000	3396.38
ZP	3,727	1,291,466,000	3465.16	36	AR	10,035	3,406,955,000	3395.07
IU	3,688	1,268,748,000	3440.21	37	ZP	9,145	3,143,414,000	3437.30
AT	3,385	1,151,368,000	3401.38	38	KZ	9,027	3,132,051,000	3469.65
MI	2,500	860,000,000	3440.00	39	KI	8,577	2,926,427,000	3411.95
AG	2,431	819,598,000	3371.44	40	YJ	8,173	2,787,230,000	3410.29
AO	2,400	799,598,000	3331.66	41	RX	7,848	2,703,281,000	3444.55
CD	2,030	689,009,000	3394.13	42	CD	7,673	2,589,661,000	3375.03
ZR	2,000	673,000,000	3365.00	43	AF	7,215	2,458,300,000	3407.21
RF	1,665	570,870,000	3428.65	44	GA	4,900	1,648,400,000	3364.08
ES	1,000	332,000,000	3320.00	45	ZR	3,110	1,052,020,000	3382.70
MU	900	300,800,000	3342.22	46	AH	2,980	1,009,100,000	3386.24
KZ	627	211,299,000	3370.00	47	OK	2,615	898,465,000	3435.81
IH	550	190,800,000	3469.09	48	RF	2,615	893,320,000	3416.14
PO	300	101,100,000	3370.00	49	ES	2,268	780,420,000	3441.01
SH	300	99,900,000	3330.00	50	AD	2,154	710,820,000	3300.00
RO	261	88,459,000	3389.23	51	SH	1,876	644,143,000	3433.60
RG	217	74,512,000	3433.73	52	IU	1,786	592,977,000	3320.14
AN	220	73,500,000	3340.91	53	FS	1,717	586,517,000	3415.94
SA	120	41,640,000	3470.00	54	RO	1,612	550,464,000	3414.79
EL	100	34,500,000	3450.00	55	SS	1,460	500,255,000	3426.40
IN	100	34,500,000	3450.00	56	PC	1,389	467,603,000	3366.47
OK	100	34,200,000	3420.00	57	PG	1,245	421,975,000	3389.36
RS	30	10,020,000	3340.00	58	SF	1,105	368,878,000	3338.26
PC	23	7,694,000	3345.22	59	MU	1,085	364,090,000	3355.67
LS	21	7,264,000	3459.05	60	IT	1,050	353,650,000	3368.10
JB	20	6,680,000	3340.00	61	MI	1,000	330,000,000	3300.00
SF	11	3,754,000	3412.73	62	RS	884	302,733,000	3424.58
RB	5	1,685,000	3370.00	63	IP	881	299,540,000	3400.00
FZ	5	1,660,000	3320.00	64	BS	711	243,944,000	3431.00
TF	4	1,372,000	3430.00	65	IN	600	205,300,000	3421.67
GI	1	346,000	3460.00	66	DP	547	188,720,000	3450.09
 	 	 	 	67	IH	500	173,000,000	3460.00
 	 	 	 	68	DD	455	154,064,000	3386.02
 	 	 	 	69	GI	400	135,500,000	3387.50
 	 	 	 	70	ID	290	98,305,000	3389.83
 	 	 	 	71	AN	259	88,859,000	3430.85
 	 	 	 	72	EL	147	50,637,000	3444.69
 	 	 	 	73	RG	124	42,006,000	3387.58
 	 	 	 	74	JB	111	37,688,000	3395.32
 	 	 	 	75	PO	67	22,705,000	3388.81
 	 	 	 	76	TF	60	20,121,000	3353.50
 	 	 	 	77	RB	56	19,031,000	3398.39
 	 	 	 	78	PS	40	13,675,000	3418.75
 	 	 	 	79	SA	33	11,323,000	3431.21
 	 	 	 	80	PF	10	3,320,000	3320.00
 	 	 	 	81	QA	5	1,723,000	3446.00
 	 	 	 	82	FZ	5	1,683,000	3366.00
