ANTMToBrokerCode	ANTM	Start	2025-09-16	End	2025-09-16	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	192,498	68,381,885,000	3552.34	1	YP	194,137	68,844,465,000	3546.18
YP	166,021	58,995,040,000	3553.47	2	BK	193,444	68,472,931,000	3539.68
ZP	151,106	53,672,349,000	3551.97	3	CC	171,869	61,228,574,000	3562.51
AK	132,512	47,019,783,000	3548.34	4	XL	92,999	33,141,001,000	3563.59
BK	91,739	32,631,097,000	3556.95	5	XC	82,828	29,469,902,000	3557.96
NI	73,183	26,054,346,000	3560.16	6	PD	80,913	28,690,556,000	3545.85
XC	68,684	24,362,649,000	3547.06	7	YU	80,590	28,637,146,880	3553.43
PD	66,365	23,610,120,000	3557.62	8	BB	67,368	23,829,492,000	3537.21
YU	65,757	23,322,913,880	3546.82	9	AK	63,595	22,619,386,000	3556.79
XL	59,754	21,253,326,000	3556.80	10	ZP	55,226	19,681,879,000	3563.88
MG	52,989	18,835,587,000	3554.62	11	NI	50,018	17,841,343,000	3566.98
DR	48,256	17,121,665,000	3548.09	12	OD	45,436	16,205,232,000	3566.61
CP	40,241	14,303,235,000	3554.39	13	MG	29,600	10,513,034,000	3551.70
EP	32,190	11,463,165,000	3561.10	14	CP	28,016	9,983,753,000	3563.59
KK	30,902	10,955,991,000	3545.40	15	EP	26,070	9,240,417,000	3544.46
SQ	21,153	7,557,132,000	3572.61	16	DR	22,452	7,990,287,000	3558.83
AT	20,690	7,342,102,000	3548.62	17	AT	19,227	6,823,653,000	3549.00
YJ	19,279	6,894,802,000	3576.33	18	KK	18,734	6,665,532,000	3557.99
OD	17,985	6,378,437,000	3546.53	19	GR	17,244	6,155,586,000	3569.70
BQ	16,914	6,012,182,000	3554.56	20	BQ	16,780	5,970,025,000	3557.82
YB	13,634	4,849,336,000	3556.80	21	SQ	16,663	5,927,439,000	3557.25
BR	13,313	4,733,691,000	3555.69	22	AG	15,577	5,529,328,000	3549.67
LG	13,098	4,646,132,000	3547.21	23	AZ	13,445	4,761,705,000	3541.62
AZ	12,185	4,313,828,000	3540.28	24	DH	9,702	3,444,018,000	3549.80
AO	11,387	4,069,612,000	3573.91	25	YJ	9,485	3,390,875,000	3574.99
GR	10,414	3,693,611,000	3546.77	26	HD	9,421	3,351,194,000	3557.15
HD	10,207	3,617,999,000	3544.63	27	YB	9,328	3,291,790,000	3528.93
XA	8,534	3,033,803,000	3554.96	28	LG	5,234	1,866,416,000	3565.95
FZ	5,400	1,927,800,000	3570.00	29	IU	4,925	1,747,364,000	3547.95
CD	3,986	1,406,106,000	3527.61	30	LS	4,233	1,510,351,000	3568.04
AI	3,785	1,349,213,000	3564.63	31	TP	4,177	1,486,620,000	3559.06
DH	3,790	1,346,155,000	3551.86	32	AI	4,007	1,426,234,000	3559.36
ZR	3,120	1,103,360,000	3536.41	33	ZR	3,840	1,370,950,000	3570.18
PC	2,907	1,031,477,000	3548.25	34	BR	3,850	1,363,200,000	3540.78
IU	2,850	1,022,500,000	3587.72	35	HP	3,423	1,206,984,000	3526.10
TP	2,743	975,957,000	3557.99	36	RO	3,247	1,165,910,000	3590.73
LS	2,689	964,062,000	3585.21	37	XA	3,183	1,130,194,000	3550.72
ES	2,030	728,530,000	3588.82	38	IF	3,154	1,126,058,000	3570.25
AG	1,126	401,539,000	3566.07	39	IN	3,000	1,068,000,000	3560.00
IF	1,031	363,232,000	3523.10	40	PC	2,944	1,051,124,000	3570.39
DX	638	227,466,000	3565.30	41	CD	2,352	839,771,000	3570.45
RX	620	223,200,000	3600.00	42	AO	2,323	830,109,000	3573.44
AF	600	211,500,000	3525.00	43	ES	1,030	364,800,000	3541.75
GA	500	176,500,000	3530.00	44	DX	955	341,022,000	3570.91
KI	486	173,253,000	3564.88	45	FS	943	338,806,000	3592.85
KZ	350	126,000,000	3600.00	46	KI	935	333,255,000	3564.22
DP	225	79,602,000	3537.87	47	IT	500	180,000,000	3600.00
HP	137	48,918,000	3570.66	48	GA	500	178,500,000	3570.00
SH	135	48,035,000	3558.15	49	TF	250	88,500,000	3540.00
RO	50	17,600,000	3520.00	50	AR	215	76,730,000	3568.84
JB	25	8,839,000	3535.60	51	FZ	200	71,500,000	3575.00
SA	13	4,615,000	3550.00	52	MI	131	46,867,000	3577.63
AR	10	3,520,000	3520.00	53	RS	125	44,825,000	3586.00
QA	3	1,066,000	3553.33	54	AF	100	35,700,000	3570.00
 	 	 	 	55	BS	60	21,330,000	3555.00
 	 	 	 	56	MU	53	18,918,000	3569.43
 	 	 	 	57	SF	52	18,512,000	3560.00
 	 	 	 	58	OK	50	17,750,000	3550.00
 	 	 	 	59	DD	21	7,518,000	3580.00
 	 	 	 	60	PP	17	6,120,000	3600.00
 	 	 	 	61	SH	15	5,385,000	3590.00
 	 	 	 	62	ID	10	3,580,000	3580.00
 	 	 	 	63	RG	10	3,550,000	3550.00
 	 	 	 	64	QA	5	1,800,000	3600.00
 	 	 	 	65	RF	2	712,000	3560.00
 	 	 	 	66	RB	1	355,000	3550.00
