BUMIToBrokerCode	BUMI	Start	2026-01-30	End	2026-01-30	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	13,355,178	349,467,792,800	261.67	1	YU	15,922,973	413,829,798,600	259.89
MG	12,048,427	312,621,672,400	259.47	2	AK	11,986,938	311,694,754,800	260.03
XL	10,617,602	276,091,811,400	260.03	3	MG	11,893,954	311,270,681,800	261.70
CC	9,983,244	259,006,306,000	259.44	4	XL	9,828,818	255,407,303,000	259.86
YP	6,318,023	164,104,517,600	259.74	5	YP	8,412,001	218,039,603,400	259.20
CP	6,073,467	157,396,237,800	259.15	6	CP	5,563,147	144,966,032,000	260.58
LG	4,388,281	113,175,221,400	257.90	7	CC	5,265,173	136,673,928,600	259.58
XC	4,164,663	107,993,906,000	259.31	8	BK	3,266,520	84,247,319,800	257.91
PD	3,875,797	100,549,214,800	259.43	9	XC	3,022,354	78,272,816,600	258.98
ZP	3,012,602	78,575,232,800	260.82	10	PD	2,954,208	76,406,181,000	258.64
YU	2,802,978	73,597,086,000	262.57	11	IF	2,134,144	54,608,794,400	255.88
OD	2,204,294	56,935,419,000	258.29	12	YJ	1,989,090	51,300,072,600	257.91
BQ	1,996,054	51,394,518,600	257.48	13	NI	1,874,754	48,632,969,400	259.41
IF	1,751,807	46,165,290,200	263.53	14	HD	1,748,535	45,444,131,600	259.90
GR	1,765,616	45,684,745,800	258.75	15	BQ	1,742,835	45,122,496,200	258.90
HD	1,738,780	45,133,793,600	259.57	16	GR	1,710,785	44,482,960,800	260.01
NI	1,721,928	44,826,674,200	260.33	17	LG	1,649,645	43,370,904,000	262.91
KK	1,681,168	43,694,785,400	259.91	18	ZP	1,628,259	42,169,514,600	258.99
BK	1,679,041	43,483,272,600	258.98	19	KK	1,575,072	41,072,502,200	260.77
AG	1,622,650	42,096,516,600	259.43	20	AZ	1,475,116	38,327,192,800	259.82
RF	1,563,993	40,847,001,200	261.17	21	SQ	1,278,162	33,251,143,600	260.15
SQ	1,495,099	38,749,931,200	259.18	22	SS	1,231,220	32,436,309,800	263.45
YJ	1,259,906	32,810,960,600	260.42	23	AI	1,115,510	29,154,944,000	261.36
AZ	1,140,453	29,596,560,200	259.52	24	YB	1,059,000	27,400,588,400	258.74
DR	887,466	23,052,874,400	259.76	25	DR	849,879	22,162,900,400	260.78
TP	819,792	21,650,639,400	264.10	26	OD	843,577	21,998,832,600	260.78
IN	819,425	21,519,685,000	262.62	27	IN	822,550	21,156,072,400	257.20
YB	696,645	18,059,046,200	259.23	28	XA	484,889	12,616,531,800	260.19
EP	608,602	15,570,670,200	255.84	29	AG	479,601	12,474,212,600	260.10
XA	538,031	14,099,769,800	262.06	30	KZ	407,425	10,235,831,600	251.23
AI	524,039	13,604,323,800	259.61	31	EP	358,777	9,334,559,400	260.18
RX	525,000	13,545,000,000	258.00	32	IU	318,741	8,233,558,200	258.32
SS	524,450	13,367,120,000	254.88	33	DH	298,421	7,674,782,200	257.18
DH	429,229	11,183,709,200	260.55	34	DP	301,732	7,663,300,000	253.98
DP	351,732	8,993,300,000	255.69	35	AT	248,654	6,457,126,800	259.68
IU	302,703	7,753,465,800	256.14	36	AO	244,677	6,412,241,600	262.07
KI	298,035	7,691,207,600	258.06	37	HP	246,110	6,384,660,200	259.42
AO	283,783	7,366,554,000	259.58	38	AN	238,363	6,319,214,600	265.11
AN	264,038	6,914,200,400	261.86	39	FS	217,100	5,644,210,000	259.98
AT	257,926	6,685,954,800	259.22	40	KI	183,729	4,856,953,400	264.35
HP	200,050	5,177,985,200	258.83	41	EL	131,000	3,394,200,000	259.10
AR	137,455	3,531,343,000	256.91	42	PG	72,630	1,911,270,000	263.15
DX	96,825	2,489,204,000	257.08	43	LS	64,086	1,676,436,200	261.59
LS	85,517	2,219,903,800	259.59	44	CD	50,799	1,319,149,600	259.68
PG	82,192	2,102,954,200	255.86	45	FZ	45,968	1,199,320,800	260.90
FZ	73,129	1,884,140,400	257.65	46	AR	44,400	1,189,600,000	267.93
EL	66,000	1,681,500,000	254.77	47	TP	44,132	1,157,762,200	262.34
BS	56,340	1,498,612,000	265.99	48	DX	42,646	1,110,873,000	260.49
RO	50,523	1,307,815,600	258.86	49	BR	40,657	1,044,828,400	256.99
GA	48,200	1,269,020,000	263.28	50	RO	26,763	701,277,000	262.03
BB	47,779	1,232,698,200	258.00	51	GA	25,850	664,830,000	257.19
BR	46,455	1,199,201,200	258.14	52	OK	24,100	636,920,000	264.28
CD	44,622	1,146,927,400	257.03	53	RB	23,003	608,258,600	264.43
FS	42,754	1,106,694,000	258.85	54	JB	23,049	595,234,000	258.25
OK	32,515	838,693,000	257.94	55	MI	22,000	579,000,000	263.18
JB	22,713	578,546,800	254.72	56	SH	13,579	353,008,400	259.97
MI	22,042	564,286,800	256.01	57	SF	13,165	342,038,000	259.81
SF	21,332	540,631,000	253.44	58	ID	12,300	322,960,000	262.57
MU	15,852	406,617,600	256.51	59	PO	12,162	314,274,600	258.41
RG	12,842	332,995,400	259.30	60	PC	11,289	293,987,000	260.42
AF	12,002	309,121,600	257.56	61	RS	9,650	254,570,000	263.80
RB	11,063	284,548,000	257.21	62	RG	9,340	245,580,000	262.93
PC	9,693	248,672,200	256.55	63	IH	9,350	241,694,000	258.50
PO	7,410	189,546,000	255.80	64	PF	8,600	227,160,000	264.14
ZR	6,520	168,764,000	258.84	65	ES	7,900	207,160,000	262.23
IT	5,000	130,000,000	260.00	66	BB	7,490	193,242,000	258.00
BF	5,000	129,000,000	258.00	67	MU	6,120	161,916,000	264.57
SH	4,790	123,296,000	257.40	68	ZR	3,860	99,725,000	258.35
QA	4,622	121,821,400	263.57	69	AF	3,075	81,395,000	264.70
RS	4,464	111,344,400	249.43	70	QA	2,560	67,236,000	262.64
PF	4,000	102,600,000	256.50	71	DU	1,126	29,904,000	265.58
TF	3,810	100,586,000	264.01	72	TF	1,010	26,902,000	266.36
DD	3,400	87,580,000	257.59	73	RF	1,000	25,800,000	258.00
ES	2,825	72,881,000	257.99	74	SA	400	10,320,000	258.00
SA	2,500	65,260,000	261.04	75	IC	270	7,290,000	270.00
IH	1,311	33,583,200	256.16	76	IT	100	2,640,000	264.00
ID	1,280	33,200,000	259.38	77	BS	25	675,000	270.00
DU	1,101	28,371,200	257.69	78	GI	17	449,800	264.59
GI	25	652,800	261.12	79	 	 	 	 
IC	9	232,200	258.00	80	 	 	 	 
