BUMIToBrokerCode	BUMI	Start	2026-01-21	End	2026-01-21	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	11,393,172	448,858,264,800	393.97	1	YU	9,928,844	391,362,855,200	394.17
CC	6,654,297	262,641,605,600	394.69	2	CC	8,752,896	345,102,074,200	394.27
YP	6,245,886	246,251,630,800	394.26	3	OK	7,823,350	311,943,910,000	398.73
XC	4,530,471	178,713,358,000	394.47	4	PD	7,373,365	289,218,252,000	392.25
PD	4,411,940	173,572,433,000	393.42	5	XL	6,144,278	241,664,929,000	393.32
CP	4,332,818	171,362,415,400	395.50	6	MG	6,024,976	236,123,150,000	391.91
YU	4,333,655	170,539,705,600	393.52	7	YP	4,772,049	188,250,081,800	394.48
MG	3,474,125	136,506,203,000	392.92	8	XC	2,806,308	110,433,643,000	393.52
SQ	3,110,977	122,484,765,600	393.72	9	CP	2,803,200	110,161,942,600	392.99
BQ	2,466,310	97,521,258,800	395.41	10	AK	2,750,437	109,384,993,000	397.70
SS	2,330,380	92,025,640,000	394.90	11	LG	2,229,040	87,491,538,000	392.51
AK	2,205,085	87,408,742,000	396.40	12	BQ	1,909,866	75,720,187,600	396.47
IF	2,000,245	79,259,363,400	396.25	13	AZ	1,793,962	70,791,588,800	394.61
AZ	1,948,298	76,845,165,000	394.42	14	KK	1,687,125	66,299,058,400	392.97
ZP	1,935,329	76,441,125,600	394.98	15	DR	1,598,630	62,687,682,800	392.13
KK	1,919,398	75,544,214,800	393.58	16	NI	1,457,116	57,467,371,600	394.39
DR	1,881,396	73,576,632,000	391.07	17	ZP	1,419,630	55,680,035,400	392.22
NI	1,665,671	65,702,310,400	394.45	18	BK	1,122,583	44,175,052,000	393.51
OD	1,647,276	64,939,497,600	394.22	19	HD	1,047,011	41,516,449,200	396.52
YB	1,463,042	57,808,365,600	395.12	20	SQ	1,040,132	41,077,945,200	394.93
GR	1,422,846	55,859,660,000	392.59	21	GR	916,303	36,216,633,200	395.25
LG	1,325,197	52,141,087,800	393.46	22	YB	901,989	35,383,729,400	392.29
AI	1,163,965	46,189,741,200	396.83	23	BB	807,673	31,741,954,000	393.01
HD	1,138,365	44,941,273,800	394.79	24	OD	752,481	29,815,752,400	396.23
YJ	1,043,523	40,993,436,200	392.84	25	YJ	716,584	28,360,785,000	395.78
EP	816,645	32,354,682,000	396.19	26	EP	695,061	27,237,645,800	391.87
XA	737,570	28,931,183,400	392.25	27	AI	648,408	25,676,519,600	395.99
TP	691,946	27,480,065,200	397.14	28	PG	450,977	18,309,366,200	405.99
BK	563,810	21,965,194,400	389.59	29	SS	470,000	18,072,000,000	384.51
KI	489,125	19,306,018,600	394.71	30	XA	351,006	13,758,375,800	391.97
RF	400,567	15,753,079,200	393.27	31	IN	296,902	11,773,202,800	396.53
DH	385,997	15,169,801,000	393.00	32	KI	198,081	7,797,329,400	393.64
AG	329,279	13,122,717,400	398.53	33	AG	187,415	7,538,166,000	402.22
HP	309,104	12,192,336,200	394.44	34	PC	178,983	6,993,076,000	390.71
IU	251,216	9,937,196,800	395.56	35	DP	169,570	6,705,402,000	395.44
AO	234,177	9,327,943,200	398.33	36	TP	159,561	6,375,212,400	399.55
RX	232,949	9,239,786,200	396.64	37	IF	156,823	6,216,148,600	396.38
AT	227,820	8,979,477,800	394.15	38	DH	151,768	5,965,481,600	393.07
IN	171,372	6,891,945,000	402.16	39	ES	121,650	4,849,930,000	398.68
CD	158,548	6,209,211,000	391.63	40	HP	108,880	4,270,214,600	392.19
DP	150,000	5,950,000,000	396.67	41	AO	107,478	4,203,274,200	391.08
DX	120,138	4,709,160,000	391.98	42	AT	95,847	3,780,338,000	394.41
PC	115,706	4,562,097,200	394.28	43	BR	68,191	2,711,708,200	397.66
ES	115,935	4,551,915,000	392.63	44	LS	59,432	2,347,146,400	394.93
FZ	115,242	4,499,205,800	390.41	45	IU	52,350	2,071,920,000	395.78
TS	106,000	4,135,200,000	390.11	46	RB	51,409	2,056,356,200	400.00
BR	98,387	3,887,418,000	395.12	47	RX	47,600	1,869,324,800	392.72
LS	84,949	3,353,010,800	394.71	48	EL	43,100	1,691,260,000	392.40
PG	73,280	2,870,470,400	391.71	49	RO	35,038	1,373,537,200	392.01
FS	71,672	2,802,173,600	390.97	50	FZ	32,593	1,268,676,200	389.25
RO	60,407	2,379,281,400	393.88	51	SA	22,110	875,934,000	396.17
PF	59,000	2,361,140,000	400.19	52	MI	21,501	852,540,400	396.51
IH	58,210	2,308,856,800	396.64	53	GA	19,300	754,960,000	391.17
AF	58,694	2,295,711,000	391.13	54	DX	18,745	736,447,600	392.88
EL	47,100	1,860,070,000	394.92	55	RS	16,110	629,480,000	390.74
SH	43,586	1,706,590,800	391.55	56	SH	12,750	495,540,000	388.66
AR	38,350	1,505,890,000	392.67	57	DU	11,491	443,552,600	386.00
OK	36,565	1,450,764,000	396.76	58	IH	10,400	401,360,000	385.92
ZR	27,752	1,063,814,000	383.33	59	RG	8,625	338,230,000	392.15
RG	26,291	1,021,675,400	388.60	60	FS	7,600	300,725,800	395.69
MI	22,553	892,201,400	395.60	61	CD	7,283	286,838,400	393.85
BS	17,486	681,849,400	389.94	62	RF	5,025	198,990,000	396.00
MU	16,536	650,262,000	393.24	63	MU	4,014	159,353,800	397.00
GA	12,800	507,100,000	396.17	64	BF	3,000	117,600,000	392.00
RB	10,842	424,972,400	391.97	65	ZR	2,300	89,480,000	389.04
DU	8,991	355,167,200	395.03	66	AF	2,250	88,650,000	394.00
ID	8,751	345,766,200	395.12	67	JB	1,600	64,320,000	402.00
II	7,315	291,187,000	398.07	68	QA	1,636	63,292,000	386.87
RS	6,091	237,162,200	389.36	69	ID	500	19,700,000	394.00
AP	5,100	199,920,000	392.00	70	SF	460	18,559,000	403.46
QA	5,034	196,857,000	391.05	71	PP	340	13,124,000	386.00
AN	4,815	189,904,000	394.40	72	AN	124	4,841,400	390.44
IT	4,200	166,620,000	396.71	73	AR	50	1,990,000	398.00
SA	3,135	125,794,000	401.26	74	TF	3	121,800	406.00
PO	1,981	77,245,800	389.93	75	GI	2	79,200	396.00
DD	1,975	77,120,000	390.48	76	 	 	 	 
SF	1,932	77,053,400	398.83	77	 	 	 	 
JB	1,080	42,559,200	394.07	78	 	 	 	 
YO	1,000	39,400,000	394.00	79	 	 	 	 
BF	1,000	39,200,000	392.00	80	 	 	 	 
PP	964	37,210,400	386.00	81	 	 	 	 
IC	342	13,873,200	405.65	82	 	 	 	 
FO	100	3,950,000	395.00	83	 	 	 	 
AD	54	2,110,400	390.81	84	 	 	 	 
GI	37	1,453,000	392.70	85	 	 	 	 
