BUMIToBrokerCode	BUMI	Start	2026-01-12	End	2026-01-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	15,976,520	704,021,623,600	440.66	1	XL	13,399,583	589,772,834,200	440.14
YP	8,501,556	372,079,093,400	437.66	2	AK	9,231,032	416,661,387,600	451.37
MG	8,229,875	356,270,710,600	432.90	3	MG	8,512,343	370,575,483,200	435.34
CC	7,218,696	317,428,419,200	439.73	4	YU	8,124,472	364,708,959,000	448.90
XC	4,912,366	219,533,934,400	446.90	5	YP	8,171,393	359,967,101,800	440.52
PD	4,771,144	211,395,406,400	443.07	6	CC	5,723,210	252,046,552,600	440.39
CP	4,576,609	202,825,494,200	443.18	7	PD	4,703,705	205,513,787,400	436.92
YU	3,969,268	176,639,046,600	445.02	8	ZP	4,401,608	194,286,331,000	441.40
SQ	3,666,163	161,914,458,800	441.65	9	CP	4,104,439	181,022,955,000	441.04
AK	3,436,881	154,593,390,600	449.81	10	XC	3,972,530	174,228,903,600	438.58
BK	3,517,623	154,350,010,400	438.79	11	DR	2,693,308	118,106,983,200	438.52
KK	2,568,176	113,274,840,800	441.07	12	LG	2,417,634	107,648,300,600	445.26
DR	2,445,516	108,790,091,000	444.86	13	HD	2,083,814	91,138,710,600	437.36
ZP	2,117,967	94,157,064,200	444.56	14	KK	2,043,538	88,772,723,800	434.41
OD	1,884,406	84,005,707,600	445.79	15	BK	1,986,293	88,271,634,600	444.40
HD	1,914,551	83,531,364,800	436.30	16	NI	1,787,425	78,368,223,400	438.44
NI	1,624,133	72,145,688,000	444.21	17	AZ	1,537,959	67,445,919,000	438.54
BQ	1,531,230	68,087,638,400	444.66	18	BQ	1,518,513	67,006,217,000	441.26
AZ	1,375,665	61,519,393,600	447.20	19	SQ	1,091,643	48,151,998,600	441.10
AI	1,274,556	56,411,064,200	442.59	20	EP	958,974	42,496,699,200	443.15
YB	1,035,992	45,071,357,200	435.06	21	GR	951,352	41,167,113,600	432.72
SS	977,034	43,657,992,800	446.84	22	YB	918,582	40,116,110,800	436.72
EP	969,378	43,114,830,000	444.77	23	YJ	870,067	38,801,696,800	445.96
GR	958,803	42,814,922,800	446.55	24	TP	722,391	32,213,521,200	445.93
LG	885,907	39,616,872,000	447.19	25	OD	568,366	25,372,442,000	446.41
YJ	795,920	35,253,116,200	442.92	26	AO	512,125	22,429,792,000	437.97
XA	710,091	31,863,021,200	448.72	27	XA	492,739	22,039,097,400	447.28
DH	605,222	26,780,957,600	442.50	28	BS	407,956	18,122,493,200	444.23
TP	584,029	25,887,558,600	443.26	29	AI	380,622	17,243,252,800	453.03
KI	462,732	20,183,509,600	436.18	30	RG	320,236	14,303,310,000	446.65
RG	382,043	17,002,866,600	445.05	31	AG	315,788	13,823,752,200	437.75
BB	350,000	15,200,000,000	434.29	32	KI	277,812	11,940,891,400	429.82
AT	298,367	13,344,655,400	447.26	33	DH	266,384	11,579,694,000	434.70
IF	285,504	12,664,525,000	443.58	34	BR	227,943	10,148,299,800	445.21
BR	279,862	12,650,029,200	452.01	35	MI	197,602	9,168,462,800	463.99
CD	220,944	9,758,285,800	441.66	36	IN	183,552	8,166,814,600	444.93
AG	213,160	9,547,743,800	447.91	37	IF	140,578	6,217,930,400	442.31
AO	211,385	9,334,894,600	441.61	38	ES	137,210	5,745,218,000	418.72
IU	198,444	8,930,385,200	450.02	39	HP	127,272	5,630,094,600	442.37
HP	170,564	7,620,816,400	446.80	40	DX	116,617	5,110,332,600	438.22
ES	151,720	6,647,957,800	438.17	41	SA	113,225	5,027,590,000	444.04
IN	135,252	5,999,755,600	443.60	42	EL	112,180	4,869,916,000	434.12
DX	134,501	5,987,386,800	445.16	43	AT	106,831	4,815,558,800	450.76
PF	128,600	5,786,520,000	449.96	44	GA	106,020	4,692,676,000	442.62
FS	129,197	5,721,783,800	442.87	45	IU	84,477	3,687,238,200	436.48
GA	111,700	5,169,380,000	462.79	46	CD	62,761	2,772,709,400	441.79
AR	100,111	4,588,294,200	458.32	47	LS	60,935	2,718,577,200	446.14
PC	99,339	4,483,704,200	451.35	48	RB	57,542	2,589,897,200	450.09
EL	76,690	3,362,512,000	438.46	49	FZ	59,247	2,588,857,000	436.96
LS	46,324	2,075,061,400	447.95	50	SH	34,935	1,540,202,000	440.88
FZ	43,441	1,912,933,600	440.35	51	FS	32,821	1,428,922,000	435.37
KZ	40,864	1,831,139,200	448.11	52	IH	25,150	1,094,110,000	435.03
OK	37,700	1,680,368,000	445.72	53	OK	20,200	896,760,000	443.94
SH	34,820	1,559,300,000	447.82	54	KZ	20,394	889,747,800	436.28
II	20,000	816,000,000	408.00	55	RS	16,093	745,645,000	463.33
ZR	17,130	783,687,000	457.49	56	PO	12,766	583,799,400	457.31
SA	16,970	703,928,000	414.81	57	RF	11,200	490,960,000	438.36
PO	14,939	686,301,400	459.40	58	MU	10,440	453,096,000	434.00
IT	15,200	680,600,000	447.76	59	BB	7,646	353,245,200	462.00
MI	14,124	629,176,200	445.47	60	RO	6,101	266,396,600	436.64
PG	13,602	599,732,800	440.92	61	PG	4,799	210,014,000	437.62
AN	13,225	599,632,000	453.41	62	PC	4,151	187,115,800	450.77
RF	13,045	573,520,000	439.65	63	AF	4,000	175,100,000	437.75
AF	11,635	531,697,000	456.98	64	AR	4,050	174,510,000	430.89
SF	11,592	507,451,400	437.76	65	DU	3,825	159,896,000	418.03
RO	9,289	403,449,200	434.33	66	SS	3,010	126,441,000	420.07
RB	9,089	391,682,800	430.94	67	GI	2,168	98,513,600	454.40
DU	7,304	314,581,600	430.70	68	AN	1,770	76,967,000	434.84
JB	5,947	255,186,400	429.10	69	SF	1,694	76,666,800	452.58
RS	4,444	196,370,000	441.88	70	TF	1,314	57,820,600	440.04
YO	3,000	133,600,000	445.33	71	JB	827	37,013,800	447.57
TF	2,659	115,295,800	433.61	72	ZR	535	23,526,000	439.74
DD	2,400	103,980,000	433.25	73	PF	500	23,500,000	470.00
MU	2,124	92,135,800	433.78	74	QA	368	16,824,600	457.19
ID	1,515	66,751,000	440.60	75	AD	293	11,873,600	405.24
AH	1,063	47,784,600	449.53	76	FO	100	4,640,000	464.00
TS	1,000	46,000,000	460.00	77	IC	20	880,000	440.00
BS	980	43,952,000	448.49	78	 	 	 	 
GI	716	32,394,200	452.43	79	 	 	 	 
IH	577	25,555,400	442.90	80	 	 	 	 
QA	386	17,467,200	452.52	81	 	 	 	 
FO	205	9,288,000	453.07	82	 	 	 	 
PP	200	8,980,000	449.00	83	 	 	 	 
IC	95	4,085,000	430.00	84	 	 	 	 
AD	2	90,000	450.00	85	 	 	 	 
