BUMIToBrokerCode	BUMI	Start	2026-01-23	End	2026-01-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
OD	972,313	33,816,958,600	347.80	24	XA	921,241	32,438,110,000	352.11
XA	870,388	30,452,892,000	349.88	25	AI	831,179	29,243,530,800	351.83
EP	765,442	26,876,066,600	351.12	26	IN	761,241	26,776,472,800	351.75
AI	732,299	25,542,970,600	348.81	27	EP	713,285	24,911,828,000	349.25
IN	725,410	25,410,662,800	350.29	28	SS	666,020	23,810,084,000	357.50
IF	441,247	15,412,564,000	349.30	29	HP	488,149	16,929,227,400	346.80
AG	417,063	14,519,395,800	348.13	30	DP	450,000	15,786,390,800	350.81
RF	381,065	13,514,128,000	354.64	31	AG	442,824	15,503,838,200	350.11
AO	376,721	13,390,026,200	355.44	32	RG	296,105	10,325,513,200	348.71
KI	344,536	11,941,033,400	346.58	33	AT	268,995	9,458,359,400	351.62
IU	275,304	9,830,313,800	357.07	34	KZ	250,695	8,704,604,400	347.22
RG	283,377	9,753,439,800	344.19	35	DH	249,063	8,616,030,400	345.94
HP	278,717	9,715,167,600	348.57	36	KI	227,758	7,908,892,600	347.25
DH	262,294	9,163,677,000	349.37	37	LS	196,493	6,788,458,600	345.48
AT	244,568	8,607,231,200	351.94	38	ES	191,093	6,615,572,200	346.20
DX	153,437	5,282,092,800	344.25	39	IF	186,036	6,422,694,200	345.24
DP	150,000	5,110,000,000	340.67	40	AO	176,688	6,179,277,400	349.73
FZ	133,669	4,747,631,600	355.18	41	TP	142,042	4,981,044,800	350.67
TP	132,392	4,646,576,800	350.97	42	FZ	136,768	4,764,065,600	348.33
LS	130,062	4,543,622,400	349.34	43	CD	98,756	3,519,150,200	356.35
ES	105,493	3,739,457,400	354.47	44	IU	98,762	3,468,619,200	351.21
BR	91,788	3,228,648,000	351.75	45	BR	78,455	2,755,175,000	351.18
RS	80,523	2,770,605,400	344.08	46	DX	66,206	2,312,696,400	349.32
FS	43,639	1,525,807,200	349.64	47	FS	61,746	2,170,380,400	351.50
MI	40,947	1,462,729,000	357.22	48	BS	60,020	2,098,720,000	349.67
PI	35,000	1,257,000,000	359.14	49	PG	42,590	1,513,294,000	355.32
CD	29,216	1,000,198,400	342.35	50	PC	30,147	1,038,943,200	344.63
RO	26,305	918,827,600	349.30	51	RO	27,758	970,355,000	349.58
PG	25,385	882,759,000	347.75	52	IH	21,900	776,580,000	354.60
SH	18,199	639,836,800	351.58	53	SH	22,150	767,660,000	346.57
IH	17,976	627,514,200	349.08	54	AN	16,158	565,583,800	350.03
MU	15,830	551,396,000	348.32	55	PI	15,000	531,000,000	354.00
RB	14,758	518,212,800	351.14	56	ID	10,700	378,710,000	353.93
OK	12,649	438,819,600	346.92	57	AH	8,500	301,100,000	354.24
AR	11,000	372,200,000	338.36	58	MU	8,525	292,493,000	343.10
AH	8,500	296,100,000	348.35	59	RS	6,750	239,520,000	354.84
ZR	6,350	216,662,000	341.20	60	AF	6,550	232,080,000	354.32
PF	4,500	154,700,000	343.78	61	MI	6,500	224,700,000	345.69
QA	3,911	138,845,200	355.01	62	IT	6,000	212,500,000	354.17
PC	3,912	134,761,800	344.48	63	QA	5,053	177,792,600	351.86
IT	3,750	129,550,000	345.47	64	ZR	4,395	155,591,000	354.02
SF	3,650	124,150,000	340.14	65	SF	3,999	139,344,000	348.45
BF	2,500	88,000,000	352.00	66	DU	3,503	122,602,000	349.99
AF	2,000	68,000,000	340.00	67	EL	3,300	114,980,000	348.42
TF	1,025	35,080,000	342.24	68	AR	3,000	108,000,000	360.00
JB	907	32,120,400	354.14	69	PF	2,750	97,900,000	356.00
DU	730	25,280,400	346.31	70	RF	2,735	95,062,000	347.58
GA	650	22,820,000	351.08	71	OK	2,280	81,848,000	358.98
AN	579	19,734,200	340.83	72	BF	2,000	68,000,000	340.00
PO	406	14,522,800	357.70	73	RB	1,720	60,131,000	349.60
EL	400	13,680,000	342.00	74	TF	1,600	53,860,000	336.63
SA	320	11,076,000	346.13	75	PO	775	26,901,000	347.11
DD	250	8,500,000	340.00	76	JB	475	16,643,400	350.39
ID	250	8,390,000	335.60	77	GA	300	10,470,000	349.00
FO	100	3,600,000	360.00	78	SA	230	8,243,000	358.39
BS	70	2,449,000	349.86	79	YO	75	2,700,000	360.00
GI	16	564,000	352.50	80	AD	72	2,520,000	350.00
 	 	 	 	81	GI	6	209,600	349.33
