BUMIToBrokerCode	BUMI	Start	2026-01-15	End	2026-01-15	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	6,088,382	251,157,882,400	412.52	1	YU	4,795,623	198,114,866,400	413.12
YP	4,405,086	182,325,808,400	413.90	2	XL	3,885,191	159,939,484,000	411.66
MG	2,939,600	120,974,738,800	411.53	3	CC	3,291,133	135,888,953,400	412.89
CC	2,862,365	117,939,457,800	412.04	4	AK	2,833,781	117,651,526,800	415.18
AK	2,401,439	99,020,762,400	412.34	5	PD	2,546,266	104,888,816,000	411.93
PD	2,340,683	96,595,515,400	412.68	6	MG	2,436,841	100,964,683,800	414.33
BQ	1,985,514	82,027,649,000	413.13	7	ZP	2,117,970	87,141,036,400	411.44
XC	1,914,633	79,060,518,600	412.93	8	YP	2,097,648	86,413,471,800	411.95
CP	1,555,951	64,247,502,400	412.91	9	BQ	1,961,985	81,166,963,400	413.70
YU	1,343,705	55,228,832,800	411.02	10	CP	1,789,758	73,910,694,000	412.96
SS	1,206,350	49,419,850,000	409.66	11	XC	1,725,359	70,947,955,600	411.21
ZP	1,146,471	47,394,726,000	413.40	12	SQ	1,072,432	44,187,714,400	412.03
AZ	1,092,659	45,072,980,600	412.51	13	BB	825,224	33,739,261,400	408.85
SQ	1,011,446	41,730,927,400	412.59	14	DR	795,959	32,571,183,800	409.21
KK	993,189	40,906,972,600	411.88	15	NI	763,263	31,520,115,600	412.97
NI	814,133	33,503,014,800	411.52	16	AZ	735,405	30,172,349,600	410.28
DR	694,620	28,667,826,000	412.71	17	BK	711,023	29,337,674,000	412.61
HD	660,325	27,225,249,400	412.30	18	DH	686,499	28,049,419,400	408.59
GR	531,844	21,926,018,400	412.26	19	KK	582,226	23,952,911,000	411.40
LG	529,165	21,830,545,400	412.55	20	HD	577,889	23,862,425,200	412.92
EP	525,170	21,754,248,200	414.23	21	OD	537,517	22,208,200,000	413.16
YB	500,303	20,586,052,800	411.47	22	SS	477,892	19,823,712,000	414.82
OD	406,278	16,749,599,200	412.27	23	GR	410,771	16,894,514,000	411.29
TP	404,949	16,553,088,200	408.77	24	LG	404,229	16,635,570,000	411.54
XA	395,914	16,364,297,400	413.33	25	EP	317,735	13,060,146,200	411.04
AI	387,972	16,267,148,600	419.29	26	BS	300,825	12,273,991,000	408.01
KI	362,439	14,896,197,000	411.00	27	YB	273,715	11,294,317,600	412.63
DH	289,338	11,859,129,600	409.87	28	AI	211,848	8,798,474,200	415.32
YJ	260,691	10,755,099,200	412.56	29	YJ	208,622	8,639,768,000	414.14
HP	176,776	7,308,687,600	413.44	30	IU	191,550	7,926,280,000	413.80
DP	170,000	7,032,000,000	413.65	31	RX	177,308	7,242,171,400	408.45
IN	130,550	5,423,580,000	415.44	32	KI	161,886	6,625,936,800	409.30
BK	129,238	5,317,028,400	411.41	33	TP	160,209	6,614,647,400	412.88
IU	127,350	5,285,418,000	415.03	34	PC	154,832	6,344,034,800	409.74
PC	109,326	4,478,957,600	409.69	35	DP	151,127	6,251,168,800	413.64
AO	100,015	4,137,776,600	413.72	36	RS	135,913	5,600,318,200	412.05
FZ	85,155	3,505,575,400	411.67	37	RG	126,463	5,141,187,400	406.54
IF	79,183	3,253,284,600	410.86	38	II	109,000	4,524,400,000	415.08
AG	76,878	3,146,374,400	409.27	39	AO	107,866	4,458,734,000	413.36
BR	66,943	2,759,058,800	412.15	40	XA	105,407	4,365,952,600	414.20
AT	63,873	2,654,762,000	415.63	41	FZ	85,288	3,556,364,800	416.98
DX	59,428	2,440,997,000	410.75	42	ES	82,520	3,413,810,000	413.69
CD	46,040	1,881,692,800	408.71	43	BR	79,438	3,360,855,600	423.08
SH	32,740	1,345,005,000	410.81	44	RB	77,134	3,179,904,400	412.26
RG	31,405	1,305,416,800	415.67	45	AG	73,347	3,013,345,400	410.83
RF	27,850	1,145,478,000	411.30	46	AT	69,451	2,897,024,600	417.13
LS	27,103	1,117,570,800	412.34	47	IF	60,808	2,522,179,400	414.78
FS	23,107	950,406,800	411.31	48	SA	50,248	2,110,217,600	419.96
PG	17,708	723,453,800	408.55	49	MI	42,500	1,807,000,000	425.18
BS	16,530	675,948,000	408.92	50	HP	35,952	1,484,058,600	412.79
OK	16,030	658,848,000	411.01	51	IN	29,941	1,230,000,600	410.81
RO	13,666	560,174,800	409.90	52	SH	15,589	637,306,200	408.82
GA	11,100	455,080,000	409.98	53	CD	13,906	569,601,000	409.61
QA	6,283	258,970,000	412.18	54	GA	11,500	477,200,000	414.96
MI	5,100	209,450,000	410.69	55	RO	10,800	442,800,000	410.00
IT	5,000	205,000,000	410.00	56	DX	10,296	429,821,000	417.46
ES	4,220	175,156,000	415.06	57	PG	10,050	412,050,000	410.00
DU	4,179	172,291,400	412.28	58	LS	6,894	282,582,600	409.90
SF	3,484	142,853,200	410.03	59	FS	6,838	280,445,600	410.13
JB	2,846	115,655,200	406.38	60	JB	2,507	103,286,400	411.99
PO	2,542	104,175,000	409.82	61	RF	1,000	40,800,000	408.00
AR	2,300	94,360,000	410.26	62	PP	782	32,062,000	410.00
SA	2,212	90,808,800	410.53	63	QA	748	30,674,200	410.08
AF	1,650	68,780,000	416.85	64	ID	643	26,846,000	417.51
EL	1,600	66,180,000	413.63	65	DU	476	19,524,000	410.17
PP	1,511	61,951,000	410.00	66	IH	455	18,840,000	414.07
MU	1,365	55,580,000	407.18	67	OK	250	10,650,000	426.00
TS	1,000	41,000,000	410.00	68	ZR	205	8,475,000	413.41
ZR	643	26,570,600	413.23	69	AN	110	4,540,000	412.73
RB	390	16,118,000	413.28	70	TF	100	4,160,000	416.00
IH	309	12,691,200	410.72	71	MU	75	3,105,000	414.00
DD	250	10,200,000	408.00	72	GI	47	1,952,600	415.45
TF	210	8,650,000	411.90	73	PO	44	1,874,400	426.00
ID	185	7,649,000	413.46	74	SF	35	1,443,200	412.34
AN	160	6,606,000	412.88	75	AD	4	166,000	415.00
GI	61	2,501,800	410.13	76	 	 	 	 
FO	50	2,050,000	410.00	77	 	 	 	 
IC	10	410,000	410.00	78	 	 	 	 
AD	2	84,000	420.00	79	 	 	 	 
PI	1	41,400	414.00	80	 	 	 	 
