BUMIToBrokerCode	BUMI	Start	2026-01-27	End	2026-01-27	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	6,987,208	237,349,497,400	339.69	1	YU	10,188,217	344,737,090,400	338.37
AK	6,694,834	226,860,001,000	338.86	2	MG	7,666,698	259,429,394,400	338.38
YP	4,617,071	156,026,622,800	337.93	3	CP	4,858,889	165,377,547,400	340.36
XL	3,470,350	117,386,470,400	338.26	4	XL	4,296,745	144,842,770,600	337.10
CC	3,066,393	103,576,382,200	337.78	5	YP	3,487,037	118,044,040,400	338.52
ZP	2,843,302	96,429,682,200	339.15	6	AK	3,061,601	103,733,591,400	338.82
AZ	2,785,816	94,717,682,000	340.00	7	XC	2,704,703	91,462,715,800	338.16
CP	2,609,489	88,738,350,000	340.06	8	PD	2,572,272	86,877,396,600	337.75
XC	2,082,918	70,507,685,600	338.50	9	CC	2,488,573	84,416,828,400	339.22
BQ	2,008,213	68,020,344,600	338.71	10	BQ	1,800,938	61,300,017,600	340.38
LG	1,974,977	66,807,697,800	338.27	11	YB	1,222,479	41,446,020,000	339.03
SS	1,902,000	64,107,600,000	337.05	12	SS	1,204,000	41,137,662,000	341.67
PD	1,761,369	59,534,435,600	338.00	13	SQ	1,117,384	37,797,699,000	338.27
YU	1,645,305	55,778,431,200	339.02	14	BB	973,100	33,044,653,000	339.58
SQ	1,086,433	36,777,042,000	338.51	15	HD	964,138	32,635,299,200	338.49
HD	1,080,789	36,546,460,200	338.15	16	AI	917,911	30,985,705,200	337.57
KK	973,630	32,966,840,600	338.60	17	NI	897,926	30,453,102,400	339.15
NI	959,681	32,402,440,200	337.64	18	KK	853,982	28,936,768,600	338.85
DR	941,439	31,788,991,000	337.66	19	DH	705,006	23,961,561,600	339.88
BK	837,602	28,441,273,800	339.56	20	LG	603,878	20,516,526,200	339.75
DP	662,441	22,544,554,400	340.33	21	AZ	527,338	17,754,893,400	336.69
YB	602,569	20,376,407,000	338.16	22	ZP	472,794	16,009,761,400	338.62
TP	572,846	19,406,511,400	338.77	23	YJ	428,767	14,587,547,800	340.22
YJ	481,348	16,275,532,000	338.12	24	GR	426,720	14,544,255,600	340.84
IF	470,195	16,011,918,800	340.54	25	DR	429,198	14,483,439,800	337.45
AI	476,004	15,938,234,200	334.83	26	OD	424,397	14,332,169,400	337.71
OD	404,481	13,705,609,400	338.84	27	XA	367,989	12,466,024,000	338.76
IU	395,060	13,555,946,600	343.14	28	EP	348,666	11,791,403,200	338.19
DH	342,317	11,644,670,800	340.17	29	KI	283,242	9,429,472,600	332.91
DX	322,191	10,897,440,400	338.23	30	IN	205,101	6,975,354,400	340.09
KI	310,049	10,524,642,200	339.45	31	IF	156,964	5,311,160,600	338.37
XA	296,363	10,030,348,800	338.45	32	BK	151,834	5,194,033,800	342.09
AG	294,663	9,971,720,400	338.41	33	HP	115,545	3,919,306,400	339.20
GR	286,139	9,646,232,600	337.12	34	AG	107,742	3,648,349,800	338.62
EP	248,048	8,304,567,400	334.80	35	YO	101,452	3,459,748,800	341.02
IN	217,002	7,255,468,600	334.35	36	TP	97,908	3,354,487,400	342.62
BB	206,777	7,033,670,800	340.16	37	AT	82,688	2,808,972,400	339.71
PI	200,000	6,843,800,000	342.19	38	ES	55,150	1,897,040,000	343.98
BR	103,389	3,521,763,600	340.63	39	AO	52,303	1,778,783,000	340.09
AO	81,044	2,755,202,000	339.96	40	GA	50,000	1,705,000,000	341.00
GA	70,000	2,355,000,000	336.43	41	IU	50,250	1,694,650,000	337.24
AT	64,732	2,182,622,800	337.18	42	BR	44,087	1,502,865,200	340.89
RF	61,500	2,056,400,000	334.37	43	DX	41,903	1,419,189,600	338.68
ES	55,615	1,896,754,200	341.05	44	FZ	37,892	1,264,844,800	333.80
HP	51,453	1,736,903,200	337.57	45	RG	34,502	1,179,867,600	341.97
