BUMIToBrokerCode	BUMI	Start	2026-01-06	End	2026-01-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	12,712,379	592,397,124,000	466.00	1	YU	10,182,586	472,112,030,600	463.65
YP	8,223,404	382,752,612,400	465.44	2	AK	9,725,733	452,171,813,000	464.92
AK	7,340,270	339,140,202,800	462.03	3	XL	9,532,154	442,756,902,200	464.49
MG	6,210,215	289,365,254,000	465.95	4	MG	6,243,750	291,769,421,000	467.30
XC	5,900,310	274,872,399,800	465.86	5	YP	6,249,142	291,180,579,400	465.95
CC	5,904,243	274,298,992,200	464.58	6	CC	5,950,313	276,600,557,800	464.85
YU	5,709,306	265,798,358,600	465.55	7	PD	5,243,349	243,437,562,600	464.28
PD	3,951,394	183,884,430,000	465.37	8	XC	4,645,279	216,489,671,800	466.04
AZ	3,269,021	153,190,005,600	468.61	9	BK	4,091,239	190,723,170,000	466.17
ZP	2,485,328	116,013,832,400	466.79	10	ZP	2,724,759	126,478,632,800	464.18
CP	2,353,130	109,255,053,000	464.30	11	AZ	2,447,676	112,987,231,400	461.61
KK	2,224,133	103,755,292,000	466.50	12	CP	2,042,445	95,585,671,400	468.00
SQ	2,134,350	99,084,665,800	464.24	13	KK	1,945,393	90,364,353,400	464.50
NI	1,798,943	83,650,897,200	465.00	14	HD	1,425,595	66,593,796,600	467.13
DR	1,522,811	70,995,174,600	466.21	15	NI	1,318,478	61,553,622,000	466.85
BK	1,458,330	67,549,170,400	463.20	16	SQ	1,272,950	59,124,780,400	464.47
HD	1,441,376	66,828,796,800	463.65	17	LG	1,009,078	46,741,950,600	463.21
YJ	1,423,479	65,746,864,400	461.87	18	YJ	965,808	44,836,867,400	464.24
GR	1,113,832	51,616,727,000	463.42	19	DR	925,680	43,053,220,000	465.10
OD	873,996	40,565,950,000	464.14	20	GR	767,505	35,688,373,800	464.99
LG	861,707	39,983,826,400	464.01	21	YB	727,957	33,709,060,200	463.06
BQ	853,880	39,677,270,000	464.67	22	OD	709,044	32,989,220,800	465.26
XA	685,362	31,992,080,600	466.79	23	AG	629,726	29,372,514,200	466.43
AI	587,758	27,284,715,600	464.22	24	BQ	621,088	29,012,081,600	467.12
EP	585,354	27,079,498,000	462.62	25	DH	617,016	28,557,686,000	462.84
YB	516,976	23,940,525,400	463.09	26	AO	564,899	26,421,929,600	467.73
DH	347,411	16,125,086,400	464.15	27	EP	518,697	24,048,931,000	463.64
SS	317,800	14,662,960,000	461.39	28	SS	400,350	18,856,780,000	471.01
IF	280,322	12,904,055,000	460.33	29	AI	404,622	18,768,155,800	463.84
CD	264,017	12,221,949,400	462.92	30	XA	397,851	18,697,702,200	469.97
IN	262,737	12,121,928,200	461.37	31	MI	302,750	13,941,350,000	460.49
KI	238,181	11,145,675,600	467.95	32	BB	238,785	11,103,596,800	465.00
AG	235,706	11,011,450,400	467.17	33	AT	173,828	8,183,175,000	470.76
FS	221,457	10,474,630,400	472.99	34	IN	162,165	7,614,631,000	469.56
AO	222,641	10,363,292,200	465.47	35	KI	151,238	7,017,746,000	464.02
HP	197,348	9,194,378,600	465.90	36	TP	133,364	6,285,015,800	471.27
AT	172,828	8,062,791,200	466.52	37	IF	127,435	5,846,000,600	458.74
TP	163,938	7,598,655,200	463.51	38	HP	106,781	4,958,208,600	464.33
MI	146,700	6,795,002,600	463.19	39	TS	100,000	4,640,000,000	464.00
RO	136,508	6,342,713,600	464.64	40	IU	92,878	4,363,992,800	469.86
BR	129,585	5,999,958,400	463.01	41	DX	90,971	4,230,592,600	465.05
FZ	122,724	5,671,760,000	462.16	42	FZ	75,966	3,542,585,600	466.34
BS	112,755	5,251,124,400	465.71	43	BR	71,720	3,362,107,000	468.78
DP	100,000	4,679,636,400	467.96	44	SA	61,700	2,811,800,000	455.72
IU	100,694	4,656,437,600	462.43	45	AF	50,998	2,405,731,600	471.73
DX	86,785	4,001,244,400	461.05	46	ES	41,595	1,927,655,000	463.43
PF	75,200	3,454,120,000	459.32	47	PC	31,903	1,492,186,800	467.73
SA	54,725	2,573,025,000	470.17	48	ID	20,550	973,740,000	473.84
PC	54,264	2,511,522,800	462.83	49	CD	20,281	943,124,000	465.03
LS	52,626	2,427,390,600	461.25	50	LS	19,883	933,746,600	469.62
EL	40,000	1,854,000,000	463.50	51	RB	18,564	863,285,600	465.03
