BUMIToBrokerCode	BUMI	Start	2026-01-14	End	2026-01-14	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	8,116,710	341,464,927,200	420.69	1	YU	7,791,361	327,717,869,800	420.62
XL	6,544,342	276,482,480,200	422.48	2	MG	6,402,862	270,084,791,000	421.82
AK	5,270,049	222,112,818,400	421.46	3	XL	6,095,982	256,808,831,000	421.28
CC	4,469,108	188,242,306,400	421.21	4	CC	4,527,897	190,799,512,400	421.39
XC	3,481,994	147,023,139,800	422.24	5	YP	4,047,288	170,500,281,200	421.27
YP	3,368,018	142,005,053,800	421.63	6	AK	3,628,574	153,889,103,600	424.10
PD	3,252,418	137,153,139,400	421.70	7	XC	3,402,894	143,515,194,400	421.74
ZP	3,085,797	130,333,677,200	422.37	8	BQ	2,930,825	124,522,370,600	424.87
BQ	2,990,370	126,964,619,800	424.58	9	CP	2,476,602	105,181,497,800	424.70
CP	2,169,929	91,983,876,800	423.90	10	PD	2,419,586	101,884,613,800	421.08
KK	1,541,347	65,221,798,600	423.15	11	DR	1,724,465	72,234,520,800	418.88
YU	1,538,903	64,560,828,600	419.53	12	BK	1,459,742	61,475,222,200	421.14
SQ	1,312,569	55,274,958,400	421.12	13	KK	1,233,532	52,166,259,400	422.90
NI	1,147,243	48,520,307,000	422.93	14	LG	953,631	40,164,482,400	421.17
LG	1,140,185	48,214,146,000	422.86	15	NI	940,405	39,649,023,200	421.62
DR	1,080,871	45,434,296,200	420.35	16	SQ	827,992	35,017,625,200	422.92
AZ	945,843	39,837,042,600	421.18	17	EP	797,796	33,624,479,200	421.47
SS	780,772	32,740,372,200	419.33	18	YJ	756,412	32,033,383,400	423.49
YJ	737,712	31,111,943,400	421.74	19	AZ	749,276	31,622,546,400	422.04
OD	739,011	30,950,814,000	418.81	20	HD	667,498	28,201,272,000	422.49
EP	656,038	27,641,331,000	421.34	21	OD	627,468	26,481,679,800	422.04
YB	646,588	27,345,218,200	422.92	22	YB	627,038	26,409,484,000	421.18
BK	585,006	24,546,403,200	419.59	23	AI	578,626	24,316,870,000	420.25
HD	538,778	22,679,602,600	420.95	24	IF	547,344	22,864,574,800	417.74
DH	433,580	18,399,480,200	424.36	25	BB	484,000	20,205,084,200	417.46
GR	431,643	18,228,751,400	422.31	26	ZP	448,890	19,021,844,000	423.75
AI	396,169	16,696,569,000	421.45	27	XA	437,938	18,540,649,200	423.36
BS	323,521	13,707,559,600	423.70	28	DH	413,730	17,388,844,600	420.29
