BUMIToBrokerCode	BUMI	Start	2026-01-02	End	2026-01-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	20,247,764	813,924,919,000	401.98	1	XL	18,233,112	730,357,931,800	400.57
XL	13,374,309	540,020,673,400	403.77	2	YU	14,032,826	562,214,510,200	400.64
YP	8,989,681	361,426,974,200	402.05	3	YP	10,431,275	419,373,429,600	402.03
CC	8,710,443	348,474,363,600	400.07	4	CC	8,983,567	361,272,111,800	402.15
MG	8,694,593	341,770,075,000	393.08	5	XC	8,840,874	353,029,531,000	399.32
YU	7,974,985	317,397,873,200	397.99	6	CP	5,588,750	220,772,467,400	395.03
BK	6,674,692	271,988,130,600	407.49	7	ZP	5,228,231	209,339,592,600	400.40
XC	6,020,723	241,488,488,800	401.10	8	MG	4,674,256	186,078,885,600	398.09
ZP	5,655,686	224,977,681,400	397.79	9	PD	4,359,781	174,434,552,000	400.10
CP	4,999,491	200,171,183,000	400.38	10	AK	3,851,146	154,876,813,400	402.16
PD	4,300,204	172,382,208,800	400.87	11	KK	3,231,065	130,994,447,600	405.42
KK	2,605,107	103,715,472,800	398.12	12	LG	2,411,300	96,382,112,400	399.71
HD	1,606,594	64,811,006,200	403.41	13	SQ	2,373,275	95,520,856,200	402.49
GR	1,334,494	53,322,607,000	399.57	14	DR	2,325,149	94,509,842,400	406.47
TP	1,199,850	47,671,555,400	397.31	15	OD	2,269,415	91,440,441,000	402.93
SQ	1,155,536	46,314,028,600	400.80	16	NI	2,235,546	89,092,858,600	398.53
NI	1,122,987	45,341,134,200	403.75	17	AZ	1,878,264	76,626,504,200	407.96
SS	1,049,625	41,761,125,000	397.87	18	HD	1,605,826	64,754,373,400	403.25
DR	1,042,313	41,334,580,200	396.57	19	GR	1,386,958	55,475,472,400	399.98
BQ	999,790	40,294,583,800	403.03	20	XA	1,284,554	51,659,467,600	402.16
LG	985,535	39,418,329,600	399.97	21	BQ	1,221,207	48,264,618,000	395.22
YB	949,309	37,652,138,400	396.63	22	YJ	1,188,906	46,937,543,200	394.80
OD	861,770	34,532,663,200	400.72	23	YB	1,055,317	42,102,829,800	398.96
AZ	852,523	34,029,618,000	399.16	24	AI	1,021,621	40,405,297,800	395.50
YJ	801,951	32,600,773,400	406.52	25	EP	901,883	35,794,543,600	396.89
EP	659,756	26,668,634,400	404.22	26	BK	688,149	28,245,524,000	410.46
AG	542,348	21,963,739,200	404.98	27	DH	568,056	22,926,831,600	403.60
AI	502,312	20,022,532,000	398.61	28	TP	449,963	18,108,012,000	402.43
XA	405,082	16,478,084,200	406.78	29	IN	428,587	17,263,517,400	402.80
IF	397,084	15,667,164,800	394.56	30	AG	392,289	15,767,607,400	401.94
KI	364,978	14,487,739,400	396.95	31	KI	377,414	15,114,790,600	400.48
BS	301,500	11,874,620,000	393.85	32	SS	374,355	15,085,538,000	402.97
DH	295,154	11,791,928,600	399.52	33	IF	349,119	14,310,542,400	409.90
HP	258,276	10,412,389,800	403.15	34	HP	264,416	10,685,006,800	404.10
MI	220,500	9,200,800,000	417.27	35	DX	262,143	10,189,267,200	388.69
AO	203,951	8,099,980,400	397.15	36	PF	251,100	9,869,680,000	393.06
FS	202,413	8,016,883,000	396.07	37	AO	230,707	9,202,083,000	398.86
RG	192,697	7,556,502,400	392.14	38	ID	216,455	8,797,506,000	406.44
IN	152,958	6,002,508,000	392.43	39	AT	207,228	8,274,714,200	399.30
DP	120,000	4,694,000,000	391.17	40	CD	202,321	8,227,710,400	406.67
BR	104,517	4,250,068,000	406.64	41	RG	198,434	7,836,433,400	394.91
AT	96,253	3,920,085,400	407.27	42	FZ	176,361	7,036,254,000	398.97
GA	70,150	2,740,470,000	390.66	43	EL	174,105	6,969,062,000	400.28
CD	59,789	2,365,924,200	395.71	44	DP	170,000	6,774,000,000	398.47
IU	50,770	2,055,516,000	404.87	45	IU	161,430	6,548,471,800	405.65
LS	42,191	1,702,569,200	403.54	46	MI	126,317	4,898,179,200	387.77
IH	40,178	1,633,416,800	406.55	47	LS	115,547	4,520,359,600	391.21
FZ	39,221	1,579,730,200	402.78	48	IH	104,148	4,298,898,000	412.77
SA	38,800	1,531,430,000	394.70	49	FS	91,629	3,800,628,600	414.78
DX	36,836	1,499,829,600	407.16	50	BR	87,097	3,335,972,600	383.02
EL	25,000	950,000,000	380.00	51	RB	54,043	2,191,447,600	405.50
ES	16,495	690,225,000	418.44	52	ES	40,309	1,630,311,000	404.45
PG	16,000	645,400,000	403.38	53	OK	33,496	1,356,600,000	405.00
PC	8,766	364,256,800	415.53	54	SH	31,071	1,295,994,200	417.11
SH	6,592	268,323,200	407.04	55	II	30,050	1,231,990,000	409.98
