BUMIToBrokerCode	BUMI	Start	2026-01-05	End	2026-01-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	19,608,413	888,593,188,400	453.17	1	XL	17,431,890	787,825,756,600	451.95
AK	12,701,137	574,131,719,800	452.03	2	YP	12,755,323	577,363,910,400	452.65
YP	12,321,427	559,789,931,400	454.32	3	AK	11,670,149	532,777,931,400	456.53
MG	12,113,645	548,200,745,400	452.55	4	CC	11,331,806	510,221,005,200	450.26
CC	10,003,848	453,721,841,200	453.55	5	YU	10,925,054	501,746,037,400	459.26
XC	8,749,891	395,911,095,200	452.48	6	MG	9,464,194	426,722,758,400	450.88
YU	6,284,848	286,312,327,200	455.56	7	XC	7,704,329	348,851,491,800	452.80
PD	5,581,603	252,358,731,800	452.13	8	CP	5,740,009	259,983,571,600	452.93
CP	5,343,107	244,082,150,400	456.82	9	ZP	5,372,056	243,205,304,600	452.72
NI	4,441,676	201,442,053,800	453.53	10	PD	5,232,394	235,945,137,800	450.93
KK	3,594,045	161,452,450,800	449.22	11	BQ	3,032,190	136,442,971,200	449.98
ZP	3,022,695	138,148,135,600	457.04	12	KK	2,606,488	117,873,916,600	452.23
HD	2,380,324	107,955,367,200	453.53	13	NI	2,584,375	117,109,467,400	453.14
SQ	2,364,016	107,094,815,800	453.02	14	BK	2,487,001	114,016,009,400	458.45
BK	1,490,308	68,331,733,800	458.51	15	HD	2,371,389	107,853,317,800	454.81
OD	1,469,170	67,098,413,600	456.71	16	SQ	2,029,642	92,783,389,600	457.14
YJ	1,326,168	59,395,681,400	447.87	17	AZ	1,785,127	80,065,691,000	448.52
XA	1,279,521	58,117,435,600	454.21	18	OD	1,605,949	73,143,492,800	455.45
AI	1,288,886	57,891,446,000	449.16	19	LG	1,403,974	64,036,923,200	456.11
DR	1,241,817	55,992,745,600	450.89	20	XA	1,207,386	55,087,268,200	456.25
BB	1,250,000	55,879,396,600	447.04	21	YJ	987,029	44,787,153,600	453.76
AZ	1,185,070	53,173,292,200	448.69	22	DR	979,574	44,574,368,800	455.04
LG	1,155,114	52,446,522,000	454.04	23	GR	894,609	40,337,186,600	450.89
SS	1,009,550	46,258,467,200	458.21	24	AI	892,222	40,290,822,800	451.58
TP	990,212	45,470,008,400	459.19	25	EP	881,212	40,271,190,200	457.00
GR	987,823	44,991,595,600	455.46	26	AG	892,133	39,971,569,800	448.04
AG	933,802	41,892,627,800	448.62	27	YB	688,228	31,275,644,000	454.44
YB	902,183	41,003,813,000	454.50	28	BB	653,577	30,540,452,000	467.28
BQ	890,492	40,352,896,000	453.15	29	KI	444,094	20,199,111,400	454.84
EP	840,796	37,978,685,800	451.70	30	DH	374,684	16,901,822,800	451.10
DH	411,921	18,715,972,000	454.36	31	AO	362,391	16,231,081,200	447.89
IF	369,208	16,676,732,400	451.69	32	TP	349,425	15,734,269,600	450.29
AT	338,549	15,286,645,000	451.53	33	AT	324,856	14,620,591,000	450.06
AO	331,168	14,621,309,000	441.51	34	SS	300,100	13,744,333,000	457.99
MI	308,700	14,276,810,000	462.48	35	FS	252,248	11,720,882,600	464.66
HP	301,687	13,624,738,000	451.62	36	MI	260,850	11,160,050,000	427.83
KI	265,303	12,094,302,400	455.87	37	HP	221,249	9,858,722,600	445.59
RS	217,112	10,048,026,800	462.80	38	IF	186,158	8,349,106,400	448.50
CD	186,289	8,650,914,600	464.38	39	EL	161,150	7,363,220,000	456.92
IN	141,345	6,586,179,000	465.96	40	IN	157,665	7,137,725,000	452.71
DP	137,024	6,188,294,400	451.62	41	BS	142,290	6,532,334,000	459.09
DX	128,559	5,841,708,600	454.40	42	RS	136,244	6,240,795,200	458.06
LS	72,014	3,243,547,800	450.41	43	FZ	126,571	5,611,169,200	443.32
SA	60,845	2,710,771,000	445.52	44	CD	120,048	5,556,402,600	462.85
FZ	57,977	2,555,233,800	440.73	45	LS	119,439	5,371,287,000	449.71
IU	49,512	2,256,812,600	455.81	46	SA	113,835	4,877,450,000	428.47
QA	41,955	1,945,386,600	463.68	47	DX	105,726	4,866,002,400	460.25
SH	39,560	1,826,785,000	461.78	48	IU	103,200	4,599,216,000	445.66
GA	41,000	1,783,400,000	434.98	49	RB	62,974	2,854,002,800	453.20
BR	37,252	1,705,329,200	457.78	50	BR	62,483	2,774,687,200	444.07
ID	28,115	1,300,677,000	462.63	51	AF	55,552	2,518,978,000	453.45
RG	26,762	1,231,348,200	460.11	52	RG	44,990	2,072,957,000	460.76
PC	26,647	1,202,565,800	451.30	53	GA	37,000	1,694,400,000	457.95
AF	23,500	1,058,500,000	450.43	54	SH	36,802	1,689,689,800	459.13
PG	15,434	707,732,600	458.55	55	DP	30,000	1,308,000,000	436.00
RO	14,848	678,275,600	456.81	56	OK	27,050	1,192,140,000	440.72
RF	10,500	477,200,000	454.48	57	PC	26,224	1,180,187,800	450.04
ES	10,105	447,395,000	442.75	58	ES	24,940	1,161,113,000	465.56
AN	6,931	308,629,400	445.29	59	RF	16,955	777,418,000	458.52
ZR	4,405	194,344,000	441.19	60	AR	15,000	685,000,000	456.67
FS	3,692	164,560,200	445.72	61	II	10,500	483,200,000	460.19
