BUMIToBrokerCode	BUMI	Start	2026-01-22	End	2026-01-22	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	12,227,547	446,803,792,600	365.41	1	YU	13,356,029	489,919,173,200	366.81
MG	11,430,647	419,612,990,200	367.09	2	XL	11,442,713	418,748,639,800	365.95
AK	8,555,769	312,964,783,400	365.79	3	MG	9,517,421	349,669,313,200	367.40
CC	8,193,404	297,640,482,400	363.27	4	PD	9,283,964	336,371,283,400	362.31
YP	7,884,005	287,570,604,400	364.75	5	YP	7,738,019	283,474,187,600	366.34
CP	5,337,020	196,501,674,600	368.19	6	CC	7,504,810	272,183,466,000	362.68
XC	4,851,582	177,768,723,800	366.41	7	CP	5,509,158	199,004,821,400	361.23
PD	4,302,270	156,483,639,000	363.72	8	AZ	5,078,020	187,054,083,200	368.36
ZP	4,173,783	149,906,301,400	359.16	9	XC	4,428,859	162,054,435,400	365.91
YU	4,021,518	147,633,920,600	367.11	10	SQ	3,754,273	136,678,167,200	364.06
NI	3,425,242	125,749,032,000	367.12	11	AK	3,232,579	120,539,484,600	372.89
SQ	3,091,350	114,172,476,000	369.33	12	GR	2,665,690	99,192,742,000	372.11
AZ	2,761,831	100,244,007,600	362.96	13	OD	2,362,585	85,632,257,000	362.45
OD	2,747,389	99,442,229,600	361.95	14	DR	2,233,293	80,674,033,600	361.23
BK	2,677,613	95,465,996,200	356.53	15	HD	1,982,125	72,627,017,200	366.41
YB	2,470,477	89,746,958,800	363.28	16	YB	1,954,767	70,193,322,600	359.09
KK	2,293,918	83,583,332,400	364.37	17	XA	1,647,399	59,678,884,800	362.26
BQ	2,214,238	79,844,855,000	360.60	18	BQ	1,582,855	57,313,177,200	362.09
HD	1,992,259	72,837,692,800	365.60	19	YJ	1,537,154	57,252,098,400	372.46
DR	1,963,054	71,567,848,400	364.57	20	EP	1,569,137	56,560,700,800	360.46
SS	1,798,750	67,499,640,000	375.26	21	KK	1,533,298	55,689,343,000	363.20
GR	1,477,731	53,668,531,200	363.18	22	NI	1,399,733	51,288,619,600	366.42
LG	1,404,783	51,371,468,400	365.69	23	LG	1,247,366	45,750,325,200	366.78
YJ	1,287,351	47,213,438,800	366.75	24	ZP	1,129,140	41,780,846,000	370.02
EP	1,258,713	46,188,907,200	366.95	25	AI	1,097,793	40,034,671,600	364.68
AI	1,098,701	39,746,879,000	361.76	26	BK	1,020,571	35,909,574,400	351.86
XA	782,948	28,727,739,600	366.92	27	KZ	1,005,539	34,998,642,000	348.06
IF	623,272	22,478,836,600	360.66	28	RX	711,034	24,886,721,200	350.01
KI	603,926	21,823,509,000	361.36	29	IF	619,233	22,695,113,000	366.50
AG	557,565	20,391,110,600	365.72	30	DH	444,843	16,685,861,000	375.10
TP	511,143	18,623,253,000	364.35	31	FS	410,605	15,124,904,600	368.36
DH	494,994	18,235,979,400	368.41	32	AO	338,481	12,289,188,400	363.07
HP	479,326	17,735,391,600	370.01	33	AT	268,210	9,911,967,200	369.56
AT	436,263	15,858,974,000	363.52	34	HP	250,135	9,236,421,200	369.26
BB	305,000	11,197,000,000	367.11	35	SS	251,000	9,185,400,000	365.95
DX	261,219	9,404,306,000	360.02	36	AG	246,654	9,076,299,800	367.98
DP	222,000	8,188,000,000	368.83	37	KI	238,768	8,930,275,400	374.01
AO	206,580	7,431,116,400	359.72	38	IN	222,398	8,352,946,000	375.59
IN	184,363	6,966,591,200	377.87	39	DP	200,000	7,360,964,000	368.05
CD	183,880	6,588,708,600	358.32	40	RF	202,230	7,200,228,000	356.04
IH	169,714	6,432,666,600	379.03	41	TP	191,001	7,163,913,400	375.07
FS	173,137	6,428,980,800	371.32	42	DX	192,649	7,043,576,400	365.62
PC	158,668	5,827,962,400	367.31	43	BB	166,666	5,836,266,000	350.18
LS	161,905	5,827,424,000	359.93	44	PC	154,786	5,504,115,600	355.60
IU	148,943	5,498,470,000	369.17	45	EL	126,400	4,686,860,000	370.80
AF	138,721	5,026,891,400	362.37	46	IU	112,648	4,199,805,200	372.83
ES	131,613	4,894,578,800	371.89	47	AR	113,330	4,011,882,000	354.00
FZ	125,955	4,594,353,000	364.76	48	CD	101,956	3,665,587,600	359.53
AN	117,235	4,480,318,000	382.17	49	BR	94,936	3,569,177,600	375.96
EL	95,520	3,603,660,000	377.27	50	TS	100,000	3,540,000,000	354.00
BS	89,100	3,208,019,000	360.05	51	FZ	88,257	3,229,222,400	365.89
KZ	87,819	3,191,518,600	363.42	52	RB	45,945	1,636,736,000	356.24
PG	84,735	3,109,809,000	367.00	53	AF	45,200	1,614,760,000	357.25
RF	76,625	2,763,310,000	360.63	54	PG	41,805	1,572,455,000	376.14
BR	68,569	2,577,682,800	375.93	55	LS	35,160	1,284,495,400	365.33
SH	65,776	2,406,578,600	365.87	56	RS	27,763	993,915,400	358.00
OK	58,150	2,093,574,000	360.03	57	SH	24,400	892,120,000	365.62
RO	35,768	1,305,825,800	365.08	58	DU	18,093	661,521,600	365.62
AR	34,950	1,248,700,000	357.28	59	SF	16,806	609,368,400	362.59
RB	23,697	844,481,000	356.37	60	MI	15,300	566,960,000	370.56
MU	21,449	784,961,400	365.97	61	SA	11,354	428,346,400	377.26
GA	18,600	661,540,000	355.67	62	RG	11,464	414,141,600	361.25
IT	16,050	572,040,000	356.41	63	BF	10,000	386,000,000	386.00
ZR	14,815	525,463,000	354.68	64	MU	8,250	306,530,000	371.55
MI	13,554	488,530,000	360.43	65	RO	6,552	246,995,200	376.98
SA	12,150	473,200,000	389.47	66	PF	6,670	244,112,000	365.99
DU	11,545	434,807,800	376.62	67	IT	6,500	229,000,000	352.31
ID	11,478	415,376,800	361.89	68	BS	3,750	139,550,000	372.13
RG	11,136	407,401,800	365.84	69	QA	3,776	138,990,400	368.09
QA	7,478	271,408,200	362.94	70	IH	2,999	114,589,200	382.09
AH	7,100	249,920,000	352.00	71	OK	3,000	109,500,000	365.00
II	5,500	199,800,000	363.27	72	ZR	1,269	45,969,800	362.25
AP	5,700	199,500,000	350.00	73	ID	550	20,180,000	366.91
SF	4,484	168,570,400	375.94	74	ES	520	19,338,000	371.88
TS	2,000	73,600,000	368.00	75	AN	455	16,335,000	359.01
YO	1,600	57,610,000	360.06	76	GA	300	11,320,000	377.33
JB	1,276	45,601,400	357.38	77	YO	250	8,700,000	348.00
DD	1,250	44,750,000	358.00	78	JB	73	2,660,200	364.41
RS	702	25,802,000	367.55	79	GI	5	189,400	378.80
TF	434	15,371,200	354.18	80	TF	4	147,200	368.00
PO	325	11,456,000	352.49	81	 	 	 	 
GI	73	2,697,000	369.45	82	 	 	 	 
