BUMIToBrokerCode	BUMI	Start	2026-01-29	End	2026-01-29	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	80,883,692	2,055,198,914,000	254.09	1	MG	72,268,542	1,846,759,872,000	255.54
XL	23,893,878	621,711,104,200	260.20	2	YU	26,034,257	667,891,649,400	256.54
YP	16,347,611	424,233,930,000	259.51	3	XL	21,275,344	547,398,026,400	257.29
CC	13,003,241	337,770,638,400	259.76	4	YP	16,240,583	418,728,112,200	257.83
CP	11,776,056	301,589,234,000	256.10	5	AK	13,026,085	340,984,780,600	261.77
NI	10,030,827	253,242,276,600	252.46	6	ZP	13,213,133	339,828,169,400	257.19
ZP	9,064,096	232,068,915,400	256.03	7	CC	13,244,432	339,013,607,200	255.97
BK	5,866,811	150,526,106,200	256.57	8	CP	10,392,022	266,494,071,000	256.44
AZ	5,707,664	146,391,752,200	256.48	9	PD	7,337,374	187,004,418,200	254.87
LG	5,742,688	145,831,279,200	253.94	10	YB	4,169,317	108,218,158,000	259.56
PD	5,451,847	141,047,432,800	258.71	11	KK	4,077,196	104,795,345,400	257.03
KK	5,340,833	137,917,116,000	258.23	12	XC	4,063,986	104,632,154,400	257.46
AK	5,257,885	134,585,200,800	255.97	13	SQ	3,662,304	93,468,377,200	255.22
YB	4,109,205	106,779,745,400	259.85	14	BK	3,545,133	89,289,071,400	251.86
XC	3,918,507	101,620,139,000	259.33	15	AZ	2,993,660	76,475,131,600	255.46
YU	3,479,109	91,702,360,600	263.58	16	NI	2,731,611	70,274,604,200	257.26
SQ	3,387,180	88,171,868,000	260.31	17	OD	2,496,904	64,014,973,600	256.38
OD	2,844,928	73,342,587,200	257.80	18	HD	2,125,743	55,006,900,000	258.77
SS	2,782,550	71,828,482,000	258.14	19	YJ	2,038,842	52,679,653,200	258.38
YJ	2,165,714	55,696,086,200	257.17	20	GR	2,053,091	52,203,556,800	254.27
BQ	2,083,244	53,548,557,800	257.04	21	LG	1,880,322	48,223,953,400	256.47
DP	2,050,647	51,900,304,400	253.09	22	DP	1,850,647	47,291,898,800	255.54
GR	1,942,978	50,118,708,200	257.95	23	DR	1,452,510	37,413,913,600	257.58
HD	1,862,351	48,528,928,200	260.58	24	BQ	1,368,844	35,583,268,800	259.95
RF	1,841,376	47,832,098,200	259.76	25	XA	1,022,332	26,056,594,800	254.87
DR	1,660,697	42,945,097,800	258.60	26	AI	859,876	22,129,091,400	257.35
AI	1,228,779	31,980,399,800	260.26	27	KI	738,178	19,029,650,200	257.79
IF	1,019,992	26,271,562,000	257.57	28	SS	602,800	16,708,400,000	277.18
XA	956,144	24,534,703,600	256.60	29	EP	651,497	16,630,978,200	255.27
EP	894,382	23,202,882,000	259.43	30	IN	586,990	15,230,366,400	259.47
KI	827,773	21,013,747,800	253.86	31	AO	561,060	14,731,002,000	262.56
DH	748,867	19,711,800,400	263.22	32	AT	539,537	14,173,392,600	262.70
TP	728,553	18,845,052,200	258.66	33	TP	529,546	13,431,007,400	253.63
AT	626,190	16,309,943,600	260.46	34	AG	455,963	11,702,368,200	256.65
AO	630,490	16,294,915,200	258.45	35	KZ	456,070	11,401,750,000	250.00
IN	597,014	15,013,381,000	251.47	36	IU	454,606	11,398,671,200	250.74
AG	486,592	12,566,174,200	258.25	37	DH	413,317	10,617,547,800	256.89
II	398,020	10,351,900,000	260.08	38	BR	395,869	10,054,892,200	254.00
DX	322,230	8,259,421,000	256.32	39	DX	364,139	9,367,641,800	257.25
IH	289,922	7,591,103,000	261.83	40	HP	364,682	9,209,372,400	252.53
