BUMIToBrokerCode	BUMI	Start	2026-01-09	End	2026-01-09	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	9,328,991	437,232,114,200	468.68	1	XL	7,997,803	375,455,994,200	469.45
MG	8,148,609	383,220,799,200	470.29	2	AK	8,006,092	374,293,300,600	467.51
YP	5,529,850	258,961,961,000	468.30	3	MG	7,212,451	339,600,356,200	470.85
CC	4,993,371	234,092,325,800	468.81	4	YU	6,714,313	312,877,100,400	465.99
CP	4,643,721	218,403,468,000	470.32	5	CC	6,119,559	286,820,995,200	468.70
AK	4,343,915	204,227,359,800	470.15	6	YP	4,871,071	229,381,820,200	470.91
YU	4,064,357	190,606,775,800	468.97	7	XC	4,199,728	197,312,753,400	469.82
XC	3,892,687	182,326,442,400	468.38	8	CP	3,929,281	184,535,695,600	469.64
PD	3,366,020	157,653,461,000	468.37	9	ZP	3,096,428	144,116,130,800	465.43
ZP	3,039,046	141,969,338,800	467.15	10	BK	2,734,337	127,475,044,600	466.20
AZ	1,661,709	77,935,832,000	469.01	11	PD	2,464,959	115,793,164,000	469.76
KK	1,474,380	68,898,320,400	467.30	12	AZ	1,487,130	69,424,299,200	466.83
IF	1,361,253	64,780,743,000	475.89	13	IF	1,298,030	60,741,339,400	467.95
NI	1,314,741	61,616,906,400	468.66	14	KK	1,183,422	55,833,745,400	471.80
BB	1,292,770	60,470,311,000	467.76	15	NI	1,013,806	47,620,272,600	469.72
DR	1,260,568	58,993,454,400	467.99	16	OD	985,320	46,503,725,800	471.97
RF	1,205,067	56,512,082,000	468.95	17	SQ	957,050	45,112,797,200	471.37
BK	1,087,776	51,085,342,800	469.63	18	HD	842,767	39,407,154,600	467.59
HD	1,036,333	48,333,000,600	466.38	19	DR	781,478	36,773,547,400	470.56
LG	963,203	45,341,910,600	470.74	20	YJ	714,016	33,306,261,600	466.46
SQ	922,677	43,085,090,800	466.96	21	EP	671,274	31,328,890,600	466.71
GR	862,985	40,146,257,800	465.20	22	BQ	625,884	29,471,673,600	470.88
YJ	817,066	38,265,586,200	468.33	23	SS	623,100	29,322,980,000	470.60
OD	795,664	37,266,529,600	468.37	24	GR	561,332	26,312,285,800	468.75
YB	695,976	32,651,718,000	469.15	25	XA	542,898	25,430,008,000	468.41
BQ	663,584	31,077,572,600	468.33	26	AI	432,716	20,374,181,000	470.84
SS	671,255	30,842,344,000	459.47	27	LG	426,178	19,964,630,200	468.46
EP	488,921	22,844,829,200	467.25	28	AT	383,969	18,070,794,200	470.63
XA	463,330	21,762,507,800	469.70	29	RF	313,670	14,827,686,000	472.72
AO	456,846	21,521,740,800	471.09	30	TP	312,405	14,515,037,600	464.62
AI	379,538	17,770,050,800	468.20	31	YB	303,189	14,178,403,600	467.64
TP	374,953	17,479,372,400	466.18	32	IH	296,400	13,817,144,000	466.17
DH	318,426	14,953,777,200	469.62	33	IU	192,050	9,001,335,000	468.70
AG	272,815	12,833,887,600	470.42	34	AG	175,283	8,267,293,600	471.65
MI	227,309	10,532,553,400	463.36	35	DH	172,545	8,079,147,400	468.23
KI	214,892	10,058,853,200	468.09	36	BS	158,637	7,286,667,800	459.33
AT	209,606	9,850,710,800	469.96	37	IN	148,300	7,043,980,000	474.98
FZ	201,680	9,428,551,800	467.50	38	MI	148,702	6,952,111,200	467.52
IN	166,505	7,700,029,400	462.45	39	FZ	138,867	6,471,062,000	465.99
DX	161,805	7,463,609,400	461.27	40	PF	127,000	6,020,000,000	474.02
IU	152,915	7,046,971,000	460.84	41	CD	111,774	5,227,213,200	467.66
PF	107,000	4,908,400,000	458.73	42	KI	109,846	5,167,771,600	470.46
CD	96,951	4,543,832,600	468.67	43	HP	97,362	4,594,576,800	471.91
ES	94,345	4,381,642,000	464.43	44	BR	96,124	4,525,015,200	470.75
EL	90,550	4,209,000,000	464.83	45	AO	94,045	4,417,527,600	469.72
BR	79,209	3,705,164,800	467.77	46	DX	76,827	3,608,794,600	469.73
HP	75,700	3,542,574,600	467.98	47	LS	65,382	3,101,455,800	474.36
SA	32,400	1,522,820,000	470.01	48	GA	58,000	2,746,600,000	473.55
MU	28,915	1,356,149,000	469.01	49	EL	41,750	1,947,050,000	466.36
LS	27,226	1,273,470,800	467.74	50	RB	38,245	1,809,702,000	473.19
DP	22,000	1,024,000,000	465.45	51	QA	35,322	1,687,116,800	477.64
