BUMIToBrokerCode	BUMI	Start	2026-01-08	End	2026-01-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	4,633,233	209,992,174,400	453.23	1	MG	4,204,153	190,125,250,400	452.23
AK	4,274,346	193,546,914,600	452.81	2	PD	3,689,601	167,225,969,200	453.24
CC	3,257,503	147,362,741,200	452.38	3	XL	3,465,123	157,030,446,800	453.17
MG	2,479,968	113,240,492,000	456.62	4	YU	3,045,409	138,216,844,000	453.85
PD	2,109,852	95,770,165,400	453.92	5	AK	2,866,965	130,152,262,200	453.97
YP	1,849,669	83,856,686,200	453.36	6	XC	2,093,044	94,959,159,200	453.69
XC	1,815,229	82,332,335,600	453.56	7	YP	2,031,064	92,081,903,800	453.37
CP	1,740,433	79,066,303,200	454.29	8	CC	1,973,727	89,557,629,200	453.75
YU	1,667,762	75,489,812,400	452.64	9	ZP	1,673,140	76,210,743,000	455.50
BK	1,561,676	70,985,993,800	454.55	10	AZ	1,391,854	62,861,544,000	451.64
LG	1,323,562	60,159,716,600	454.53	11	CP	1,261,675	57,430,280,200	455.19
ZP	1,182,544	53,602,751,800	453.28	12	DR	995,548	45,069,377,200	452.71
DR	720,201	32,948,323,000	457.49	13	NI	811,708	36,838,630,000	453.84
NI	726,440	32,885,687,800	452.70	14	YJ	601,128	27,113,923,400	451.05
SQ	707,871	32,072,766,400	453.09	15	KK	508,667	23,111,465,600	454.35
GR	674,769	30,593,176,200	453.39	16	OD	490,574	22,337,512,600	455.33
KK	507,846	23,030,876,200	453.50	17	GR	480,576	21,774,671,600	453.10
OD	482,321	21,820,907,800	452.41	18	SQ	454,235	20,585,994,800	453.20
AZ	463,893	21,044,598,800	453.65	19	YB	427,413	19,331,873,400	452.30
YJ	453,255	20,571,382,400	453.86	20	BK	409,875	18,794,746,400	458.55
HD	407,852	18,503,493,400	453.68	21	HD	393,632	17,801,773,200	452.24
BB	300,000	13,380,000,000	446.00	22	EP	388,160	17,586,033,400	453.06
DH	291,461	13,192,369,800	452.63	23	HP	381,758	17,320,123,000	453.69
SS	238,885	10,801,647,000	452.17	24	LG	302,352	13,719,924,200	453.77
BQ	238,181	10,786,641,800	452.88	25	AI	278,710	12,685,458,800	455.15
YB	234,557	10,639,034,200	453.58	26	SS	207,250	9,507,700,000	458.76
EP	202,535	9,197,889,600	454.14	27	BQ	206,753	9,397,974,600	454.55
TP	189,217	8,558,331,600	452.30	28	IF	186,013	8,468,399,000	455.26
XA	153,073	6,949,777,600	454.02	29	DH	181,503	8,216,276,400	452.68
AI	114,092	5,191,869,600	455.06	30	AG	164,304	7,443,753,000	453.05
MI	111,021	5,061,153,200	455.87	31	XA	116,025	5,253,381,000	452.78
IF	104,427	4,745,739,600	454.46	32	RB	70,120	3,202,506,000	456.72
KI	89,161	4,023,018,000	451.21	33	EL	70,000	3,184,000,000	454.86
HP	88,070	3,981,787,400	452.12	34	PF	50,000	2,280,000,000	456.00
AO	84,033	3,821,077,600	454.71	35	DX	42,303	1,918,093,800	453.42
KZ	75,453	3,406,922,200	451.53	36	AO	39,949	1,822,631,800	456.24
EL	75,000	3,356,000,000	447.47	37	CD	33,318	1,521,210,000	456.57
AT	68,391	3,109,676,200	454.69	38	IU	32,895	1,490,490,000	453.11
IN	65,113	2,979,138,000	457.53	39	RO	29,813	1,365,130,200	457.90
AG	66,042	2,974,695,000	450.42	40	KI	29,706	1,355,052,800	456.15
RF	62,110	2,816,016,000	453.39	41	TP	28,375	1,299,664,000	458.03
BS	59,466	2,698,639,600	453.81	42	AT	27,716	1,257,888,200	453.85
DX	56,252	2,538,632,600	451.30	43	AR	20,000	903,000,000	451.50
PF	51,000	2,265,000,000	444.12	44	FZ	15,854	720,929,200	454.73
BR	47,728	2,183,091,200	457.40	45	RF	13,960	633,392,000	453.72
SA	28,611	1,306,261,400	456.56	46	GA	13,000	594,800,000	457.54
CD	21,412	967,264,800	451.74	47	PC	13,140	593,244,600	451.48
IU	19,613	887,987,600	452.75	48	BR	12,819	584,171,600	455.71
LS	19,103	863,572,000	452.06	49	LS	12,577	570,460,600	453.57
FZ	16,414	748,414,800	455.96	50	IN	10,050	453,434,000	451.18
RS	16,283	745,361,400	457.75	51	BB	9,787	442,405,000	452.03
GA	13,020	579,300,000	444.93	52	SH	8,550	383,310,000	448.32
II	11,100	496,440,000	447.24	53	RS	7,700	354,200,000	460.00
PC	9,776	444,916,000	455.11	54	ZR	7,116	325,951,400	458.05
SH	5,680	251,731,000	443.19	55	OK	4,950	225,130,000	454.81
RX	5,109	232,970,400	456.00	56	FS	2,646	120,105,000	453.91
DU	4,601	210,325,200	457.13	57	RG	1,993	90,187,600	452.52
FS	3,165	142,882,000	451.44	58	ES	1,910	86,054,000	450.54
RO	2,689	121,806,000	452.98	59	AN	1,546	69,753,400	451.19
ZR	2,540	114,476,000	450.69	60	TF	1,500	67,900,000	452.67
