INETToBrokerCode	INET	Start	2025-11-11	End	2025-11-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	6,434,198	285,446,654,600	443.64	1	XL	5,371,940	237,367,576,800	441.87
YP	3,618,061	159,791,154,800	441.65	2	YP	3,076,249	136,408,400,200	443.42
CC	2,210,711	96,619,936,000	437.05	3	CC	2,456,479	108,961,662,000	443.57
MG	1,659,302	72,977,742,800	439.81	4	MG	1,999,039	87,332,319,200	436.87
PD	1,182,443	52,096,704,400	440.59	5	AK	1,557,505	68,853,277,400	442.07
CP	1,084,117	47,444,251,800	437.63	6	CP	1,377,060	60,232,729,600	437.40
XC	1,053,732	47,114,203,200	447.12	7	XC	974,174	42,647,174,800	437.78
AK	775,696	33,352,329,400	429.97	8	PD	867,718	38,084,666,600	438.91
YB	641,784	27,971,041,200	435.83	9	BQ	635,658	28,265,442,400	444.66
NI	598,212	26,301,988,400	439.68	10	AZ	627,576	27,287,567,400	434.81
BQ	568,076	25,237,994,000	444.27	11	XA	576,820	25,532,063,800	442.63
KK	532,424	23,335,179,800	438.28	12	YJ	557,020	23,884,772,800	428.80
AZ	467,398	20,244,012,800	433.12	13	KK	538,031	23,413,596,200	435.17
OD	372,240	16,405,473,000	440.72	14	ZP	423,555	18,680,762,000	441.05
XA	363,085	15,949,289,600	439.27	15	YB	430,126	18,654,913,600	433.71
YJ	309,680	13,545,475,200	437.40	16	DR	422,047	18,624,326,800	441.29
SQ	296,597	13,107,709,000	441.94	17	NI	408,702	17,997,384,800	440.35
LG	263,923	11,451,083,600	433.88	18	LG	323,772	14,329,546,600	442.58
EP	207,810	9,096,864,200	437.75	19	OD	236,824	10,451,016,000	441.30
AO	201,513	8,760,413,800	434.73	20	EP	210,836	9,186,668,400	435.73
ZP	197,811	8,585,063,600	434.00	21	SQ	176,234	7,686,358,600	436.15
DR	185,461	8,360,145,800	450.78	22	GR	145,589	6,357,487,000	436.67
GR	182,485	8,058,355,800	441.59	23	AO	132,115	5,663,913,800	428.71
DH	171,819	7,451,252,000	433.67	24	BK	127,829	5,585,465,200	436.95
AG	87,348	3,873,850,400	443.50	25	IF	99,404	4,559,596,000	458.69
TP	68,184	2,981,218,400	437.23	26	DH	103,626	4,512,648,000	435.47
YU	68,213	2,959,430,800	433.85	27	YU	82,340	3,550,613,200	431.21
BK	64,607	2,745,109,400	424.89	28	TP	72,882	3,253,582,800	446.42
AT	59,338	2,611,008,800	440.02	29	AT	56,117	2,473,803,200	440.83
KI	58,281	2,520,195,600	432.42	30	HD	39,106	1,730,416,000	442.49
IF	57,052	2,471,013,000	433.12	31	IN	36,895	1,613,289,400	437.27
RS	49,099	2,098,550,200	427.41	32	HP	32,713	1,432,002,800	437.75
HP	44,702	1,934,468,200	432.75	33	AG	26,129	1,192,126,000	456.25
AI	28,112	1,221,998,200	434.69	34	FS	25,074	1,177,445,400	469.59
FS	26,426	1,181,243,400	447.00	35	AI	25,587	1,111,703,800	434.48
IN	23,714	1,078,866,000	454.95	36	BR	24,526	1,062,812,200	433.34
PC	22,103	990,796,200	448.26	37	PI	17,000	764,400,000	449.65
BR	21,893	959,414,200	438.23	38	KI	15,541	692,169,600	445.38
CD	21,875	944,797,800	431.91	39	SH	12,736	559,365,200	439.20
RG	15,230	672,002,000	441.24	40	RG	12,322	532,346,000	432.03
HD	12,397	544,066,200	438.87	41	SS	10,400	455,560,000	438.04
SH	12,533	543,485,600	433.64	42	IH	10,300	451,770,000	438.61
SS	10,600	458,640,000	432.68	43	SF	7,740	353,579,800	456.82
IH	10,000	452,000,000	452.00	44	PC	7,126	314,366,800	441.15
FZ	9,200	400,600,000	435.43	45	CD	6,698	287,627,600	429.42
SF	8,238	372,956,400	452.73	46	LS	6,350	279,458,000	440.09
ES	8,074	350,225,000	433.77	47	ZR	5,000	217,000,000	434.00
LS	7,430	330,710,000	445.10	48	AN	5,000	214,600,000	429.20
ZR	7,000	297,900,000	425.57	49	DX	4,363	188,197,800	431.35
AN	6,051	267,797,200	442.57	50	FZ	4,253	177,923,800	418.35
GA	4,300	189,200,000	440.00	51	RB	1,926	85,346,600	443.13
DX	4,258	185,019,600	434.52	52	MI	1,400	64,840,000	463.14
IU	4,000	168,800,000	422.00	53	RO	600	26,880,000	448.00
MI	2,700	114,580,000	424.37	54	PG	400	17,680,000	442.00
RB	2,140	94,515,000	441.66	55	SA	300	12,980,000	432.67
RO	1,300	59,040,000	454.15	56	ES	108	4,793,600	443.85
AR	666	29,970,000	450.00	57	AD	91	3,945,800	433.60
PG	600	25,880,000	431.33	58	PO	88	3,783,600	429.95
ID	275	11,610,000	422.18	59	JB	60	2,808,000	468.00
AD	97	4,374,800	451.01	60	MU	50	2,310,000	462.00
BS	100	4,356,000	435.60	61	TF	35	1,491,000	426.00
RF	100	4,280,000	428.00	62	QA	22	1,011,400	459.73
SA	100	4,280,000	428.00	63	ID	9	420,600	467.33
MU	85	3,764,000	442.82	64	GI	8	340,600	425.75
QA	75	3,327,200	443.63	65	 	 	 	 
PO	75	3,277,200	436.96	66	 	 	 	 
JB	50	2,160,000	432.00	67	 	 	 	 
TF	13	562,600	432.77	68	 	 	 	 
DU	10	426,000	426.00	69	 	 	 	 
GI	1	42,400	424.00	70	 	 	 	 
