INETToBrokerCode	INET	Start	2025-11-19	End	2025-11-19	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,855,174	100,715,287,000	542.89	1	XL	1,909,562	103,666,032,500	542.88
MG	1,696,502	91,693,671,000	540.49	2	MG	1,297,351	70,550,158,500	543.80
YP	874,164	47,736,266,000	546.08	3	CC	993,205	53,590,526,500	539.57
CC	871,337	47,171,461,000	541.37	4	YP	887,483	48,440,554,500	545.82
AK	753,862	41,044,240,500	544.45	5	AK	520,709	27,952,187,000	536.81
CP	325,706	17,624,638,500	541.12	6	PD	389,143	21,120,597,500	542.75
XC	322,022	17,400,040,500	540.34	7	CP	354,214	19,400,551,000	547.71
PD	318,091	17,236,921,000	541.89	8	XC	311,850	16,859,149,500	540.62
KK	234,616	12,683,944,500	540.63	9	YB	275,716	14,862,823,500	539.06
LG	191,505	10,379,122,500	541.98	10	NI	198,296	10,767,956,500	543.02
NI	148,733	8,051,401,500	541.33	11	BK	192,490	10,341,698,500	537.26
YB	133,815	7,246,620,000	541.54	12	KK	168,995	9,175,972,000	542.97
AO	129,577	6,881,438,000	531.07	13	DR	136,915	7,364,438,500	537.88
DR	118,017	6,407,305,000	542.91	14	LG	124,502	6,704,056,000	538.47
OD	85,769	4,614,876,000	538.06	15	YJ	117,061	6,250,476,000	533.95
BQ	60,643	3,306,613,000	545.26	16	OD	104,949	5,695,319,000	542.67
SQ	61,234	3,298,924,500	538.74	17	AZ	91,818	4,901,041,500	533.78
EP	60,420	3,267,639,500	540.82	18	BQ	89,544	4,892,473,000	546.38
ZP	60,666	3,227,251,000	531.97	19	SQ	86,384	4,686,903,000	542.57
BK	57,028	3,132,774,000	549.34	20	AO	56,389	3,062,514,000	543.10
YJ	52,450	2,855,643,000	544.45	21	IF	47,566	2,586,949,000	543.87
AZ	47,966	2,621,939,500	546.62	22	GR	45,818	2,465,976,500	538.21
IF	44,623	2,461,495,000	551.62	23	ZP	45,346	2,459,038,000	542.28
YU	40,300	2,196,043,000	544.92	24	DH	44,866	2,435,589,000	542.86
GR	38,878	2,085,189,500	536.34	25	XA	40,251	2,210,244,500	549.12
DH	36,119	1,934,308,000	535.54	26	EP	38,711	2,098,650,000	542.13
XA	25,942	1,417,861,000	546.55	27	HP	35,346	1,916,062,500	542.09
HP	24,699	1,336,698,000	541.20	28	YU	31,424	1,690,696,500	538.03
ES	21,115	1,163,172,500	550.87	29	AT	25,791	1,368,124,500	530.47
AI	18,546	996,311,000	537.21	30	ES	22,560	1,251,285,000	554.65
AT	15,834	847,396,500	535.18	31	TP	13,682	747,445,000	546.30
FS	12,317	658,663,000	534.76	32	RG	12,561	684,524,500	544.96
BR	11,866	647,119,000	545.36	33	LS	11,754	644,739,000	548.53
PO	6,400	349,700,000	546.41	34	BR	10,219	555,943,500	544.03
AG	6,325	347,995,500	550.19	35	AI	9,968	542,925,000	544.67
TP	5,999	318,175,000	530.38	36	KI	8,159	445,245,500	545.71
PC	5,580	301,392,000	540.13	37	HD	6,141	332,619,000	541.64
SA	5,350	294,375,000	550.23	38	AG	6,149	332,222,500	540.29
HD	5,121	275,584,500	538.15	39	PO	6,000	327,500,000	545.83
KI	4,050	218,976,500	540.68	40	PC	5,645	308,038,500	545.68
IU	2,000	110,000,000	550.00	41	IU	4,670	254,015,000	543.93
FZ	2,001	109,054,000	545.00	42	SA	4,250	233,750,000	550.00
DX	1,489	79,208,500	531.96	43	DX	3,286	182,590,500	555.66
AN	1,003	53,668,000	535.07	44	CD	2,832	150,727,000	532.23
RG	1,000	53,000,000	530.00	45	FS	2,517	135,213,500	537.20
LS	1,000	52,500,000	525.00	46	FZ	2,000	104,000,000	520.00
IH	975	51,567,500	528.90	47	AN	1,510	84,047,500	556.61
IN	830	44,790,000	539.64	48	IH	1,455	77,806,500	534.75
CD	605	32,235,000	532.81	49	RO	1,250	67,087,500	536.70
RB	550	29,637,000	538.85	50	MI	1,000	56,000,000	560.00
SH	515	27,410,000	532.23	51	RB	550	29,782,500	541.50
DU	510	27,290,000	535.10	52	SH	515	28,050,000	544.66
JB	351	19,079,000	543.56	53	ZR	405	21,775,000	537.65
ID	300	16,200,000	540.00	54	JB	370	20,125,000	543.92
GA	220	11,990,000	545.00	55	IN	300	16,950,000	565.00
ZR	70	3,830,000	547.14	56	GA	220	12,210,000	555.00
SS	55	3,025,000	550.00	57	MU	147	8,051,500	547.72
RO	50	2,675,000	535.00	58	PG	44	2,464,000	560.00
GI	17	897,500	527.94	59	ID	25	1,375,000	550.00
RS	13	676,000	520.00	60	SF	13	696,000	535.38
TF	6	324,000	540.00	61	GI	11	583,500	530.45
QA	5	270,000	540.00	62	RS	10	550,000	550.00
SF	1	54,000	540.00	63	QA	6	319,000	531.67
 	 	 	 	64	DU	5	274,000	548.00
 	 	 	 	65	TF	3	163,500	545.00
