INETToBrokerCode	INET	Start	2025-11-05	End	2025-11-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	389,785	11,348,169,200	291.14	1	XL	405,961	11,838,754,200	291.62
YP	311,216	9,062,349,200	291.19	2	CC	340,717	9,952,958,600	292.12
AK	264,873	7,763,245,400	293.09	3	YP	239,530	6,997,218,600	292.12
PD	202,391	5,894,939,400	291.26	4	AZ	217,604	6,315,511,000	290.23
CC	200,162	5,833,416,400	291.43	5	AK	190,037	5,558,484,000	292.49
MG	176,803	5,201,218,000	294.18	6	MG	137,484	4,003,997,400	291.23
LG	144,283	4,197,923,200	290.95	7	CP	96,798	2,815,183,200	290.83
CP	95,794	2,809,669,600	293.30	8	ZP	86,213	2,505,408,200	290.61
GR	94,954	2,754,392,400	290.08	9	PD	76,774	2,241,513,000	291.96
YB	93,745	2,728,047,200	291.01	10	GR	76,546	2,227,019,200	290.94
XC	87,190	2,532,556,800	290.46	11	XC	75,950	2,223,502,600	292.76
BQ	77,026	2,258,445,000	293.21	12	YB	72,749	2,128,984,400	292.65
TP	52,825	1,560,863,600	295.48	13	AO	72,669	2,094,502,400	288.23
IN	45,100	1,302,880,000	288.89	14	IN	71,348	2,093,361,600	293.40
SQ	44,825	1,301,180,800	290.28	15	LG	68,058	1,976,106,600	290.36
OD	42,285	1,231,400,000	291.21	16	SQ	60,418	1,776,131,200	293.97
AZ	39,521	1,154,474,600	292.12	17	XA	52,301	1,538,609,600	294.18
KK	35,280	1,029,679,000	291.86	18	KK	39,832	1,164,713,200	292.41
EP	33,048	963,650,200	291.59	19	NI	29,633	862,490,200	291.06
NI	26,656	773,325,600	290.11	20	DH	28,492	835,990,000	293.41
DH	25,045	731,957,400	292.26	21	OD	25,760	747,368,000	290.13
ZP	22,700	658,725,600	290.19	22	EP	24,620	717,734,800	291.53
XA	14,575	421,791,600	289.39	23	DR	20,882	610,818,800	292.51
DR	13,659	398,658,000	291.86	24	TP	15,997	464,890,000	290.61
AT	12,768	370,076,400	289.85	25	BQ	15,415	451,991,000	293.22
BK	11,600	341,040,000	294.00	26	BK	11,929	346,712,600	290.65
AI	11,034	319,915,600	289.94	27	YJ	10,705	314,155,200	293.47
PS	10,000	290,000,000	290.00	28	AT	9,091	265,837,600	292.42
YJ	9,185	268,993,000	292.86	29	YU	7,791	228,320,400	293.06
RG	7,775	226,265,000	291.02	30	AI	6,765	197,758,000	292.33
YU	5,720	165,870,000	289.98	31	PC	5,632	162,125,200	287.86
HP	5,107	149,599,200	292.93	32	II	5,000	145,000,000	290.00
AO	4,142	120,603,200	291.17	33	HP	3,433	99,544,400	289.96
DX	2,804	81,665,600	291.25	34	BR	2,900	84,640,000	291.86
KI	1,619	46,836,000	289.29	35	MU	2,500	73,000,000	292.00
AG	721	20,721,000	287.39	36	RG	2,300	66,420,000	288.78
CD	701	20,587,000	293.68	37	CD	1,978	58,142,000	293.94
IF	679	19,791,600	291.48	38	KI	1,568	45,903,000	292.75
IU	202	5,900,400	292.10	39	SF	1,394	41,076,400	294.67
RO	150	4,290,000	286.00	40	DX	700	20,620,000	294.57
MU	52	1,508,000	290.00	41	SH	575	16,675,000	290.00
SF	39	1,138,800	292.00	42	MI	500	14,900,000	298.00
 	 	 	 	43	PF	396	11,721,600	296.00
 	 	 	 	44	SS	280	8,232,000	294.00
 	 	 	 	45	IF	217	6,263,600	288.65
 	 	 	 	46	FZ	200	5,800,000	290.00
 	 	 	 	47	FO	150	4,430,000	295.33
 	 	 	 	48	AG	137	4,024,200	293.74
 	 	 	 	49	QA	100	2,920,000	292.00
 	 	 	 	50	AN	10	296,000	296.00
