INETToBrokerCode	INET	Start	2025-11-17	End	2025-11-17	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,984,692	158,838,079,000	532.18	1	XL	2,233,248	118,982,866,500	532.78
MG	1,715,625	91,496,667,500	533.31	2	MG	2,190,138	116,931,146,000	533.90
YP	1,662,604	89,019,566,500	535.42	3	YP	1,707,227	90,705,130,500	531.30
CC	1,354,887	71,724,413,000	529.38	4	CC	1,377,022	73,279,445,500	532.16
CP	768,020	41,224,168,000	536.76	5	AK	889,423	47,320,603,500	532.04
XC	587,212	31,234,792,500	531.92	6	CP	837,568	44,930,240,500	536.44
AK	572,220	30,764,272,000	537.63	7	BK	480,556	25,296,068,000	526.39
PD	552,245	29,387,641,000	532.15	8	AZ	424,421	22,741,521,000	535.82
NI	438,039	23,338,868,000	532.80	9	XC	398,150	21,183,390,500	532.05
KK	276,199	14,625,566,000	529.53	10	YB	388,489	20,796,702,500	535.32
YB	241,846	12,839,131,000	530.88	11	NI	375,623	20,078,181,500	534.53
SQ	224,237	11,943,716,500	532.64	12	PD	348,727	18,481,093,500	529.96
OD	217,701	11,556,901,500	530.86	13	KK	224,148	11,875,912,500	529.82
YJ	190,244	10,034,676,000	527.46	14	OD	161,740	8,639,067,000	534.13
AZ	181,284	9,631,896,000	531.32	15	ZP	154,993	8,261,378,500	533.02
YU	150,471	7,932,187,500	527.16	16	BQ	134,557	7,237,842,000	537.90
LG	144,854	7,666,058,000	529.23	17	SQ	124,030	6,580,132,500	530.53
BQ	133,816	7,166,631,000	535.56	18	DR	123,528	6,548,422,000	530.12
DH	125,188	6,620,517,500	528.85	19	YJ	121,010	6,447,483,500	532.81
DR	121,996	6,442,136,500	528.06	20	EP	120,555	6,306,782,500	523.15
KI	123,199	6,413,244,500	520.56	21	LG	107,923	5,715,029,000	529.55
GR	117,976	6,301,783,000	534.16	22	GR	72,611	3,817,032,000	525.68
XA	88,473	4,745,724,500	536.40	23	XA	65,202	3,452,526,500	529.51
ZP	70,945	3,769,403,500	531.31	24	AT	54,874	2,859,462,500	521.10
AT	63,883	3,341,460,000	523.06	25	HP	40,596	2,160,520,500	532.20
EP	58,917	3,119,151,500	529.41	26	DP	40,619	2,141,569,000	527.23
AO	58,428	3,095,182,500	529.74	27	AO	35,929	1,916,390,000	533.38
HP	47,001	2,486,931,500	529.12	28	YU	33,768	1,768,672,500	523.77
DP	40,619	2,141,569,000	527.23	29	DH	31,044	1,662,157,000	535.42
ES	31,035	1,704,315,000	549.16	30	ES	30,035	1,621,922,500	540.01
BK	25,059	1,354,367,500	540.47	31	RS	31,089	1,601,104,500	515.01
TP	23,947	1,275,358,000	532.58	32	IF	24,295	1,308,278,000	538.50
RS	20,025	1,061,297,500	529.99	33	TP	19,991	1,062,839,000	531.66
AI	18,186	955,083,500	525.18	34	OK	18,820	1,007,300,000	535.23
FZ	18,006	951,806,000	528.60	35	AI	15,148	812,158,500	536.15
IF	10,755	570,058,000	530.04	36	HD	14,166	755,447,000	533.28
BR	9,308	494,206,500	530.95	37	FZ	14,000	745,334,000	532.38
AG	8,926	479,594,500	537.30	38	KI	12,501	671,110,500	536.85
RG	8,500	445,250,000	523.82	39	BR	12,269	655,559,000	534.32
HD	7,123	378,236,500	531.01	40	AG	11,028	588,804,500	533.92
IN	6,791	363,939,500	535.91	41	RG	9,500	512,250,000	539.21
DX	6,344	334,219,500	526.83	42	IN	4,646	252,303,500	543.06
AN	6,200	322,400,000	520.00	43	QA	4,078	220,002,000	539.49
FS	4,666	245,980,000	527.18	44	SF	4,052	213,136,000	526.00
QA	4,301	239,597,000	557.07	45	AN	3,005	163,767,500	544.98
CD	4,136	218,351,000	527.93	46	PO	2,502	131,106,000	524.00
MI	3,000	160,000,000	533.33	47	FS	2,326	124,388,000	534.77
PC	2,100	113,387,000	539.94	48	LS	2,070	110,550,000	534.06
IH	1,675	88,902,500	530.76	49	PC	1,390	72,630,000	522.52
LS	1,659	86,205,500	519.62	50	CD	1,357	72,295,500	532.76
SH	1,440	77,490,000	538.13	51	SA	1,170	64,500,000	551.28
RO	1,375	73,550,000	534.91	52	MU	1,011	54,593,500	540.00
MU	1,290	68,315,000	529.57	53	MI	1,000	51,500,000	515.00
IU	870	45,720,000	525.52	54	DX	920	49,144,000	534.17
PG	600	31,700,000	528.33	55	DU	692	36,696,000	530.29
RB	560	30,355,000	542.05	56	IH	555	29,255,000	527.12
PO	476	25,619,000	538.21	57	IU	370	19,440,000	525.41
ZR	400	20,900,000	522.50	58	SH	300	16,800,000	560.00
SA	380	20,440,000	537.89	59	RB	200	11,000,000	550.00
SF	253	13,743,000	543.20	60	RO	150	8,125,000	541.67
II	100	5,300,000	530.00	61	GI	118	6,360,000	538.98
BS	95	5,081,500	534.89	62	II	100	5,500,000	550.00
ID	75	4,012,500	535.00	63	FO	50	2,700,000	540.00
FO	50	2,550,000	510.00	64	 	 	 	 
TF	38	1,996,500	525.39	65	 	 	 	 
GI	28	1,433,500	511.96	66	 	 	 	 
DU	15	792,500	528.33	67	 	 	 	 
PP	10	515,000	515.00	68	 	 	 	 
JB	5	265,000	530.00	69	 	 	 	 
