INETToBrokerCode	INET	Start	2025-11-03	End	2025-11-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	190,221	5,393,779,800	283.55	1	XL	176,765	5,009,029,600	283.37
XL	134,025	3,801,240,200	283.62	2	YB	119,837	3,404,277,400	284.08
YB	105,368	2,989,782,000	283.75	3	XA	93,597	2,633,352,800	281.35
YP	80,594	2,282,161,800	283.17	4	CC	91,828	2,610,747,800	284.31
SA	66,000	1,874,400,000	284.00	5	SA	66,000	1,874,400,000	284.00
AO	50,138	1,433,919,200	285.99	6	PD	61,880	1,759,184,800	284.29
CC	43,891	1,242,103,400	283.00	7	AK	52,367	1,490,099,200	284.55
CP	36,053	1,019,011,200	282.64	8	YP	34,056	966,312,200	283.74
AT	31,832	899,964,800	282.72	9	IN	27,000	772,800,000	286.22
MG	31,006	882,660,400	284.67	10	CP	27,372	772,049,800	282.06
BQ	30,045	859,889,200	286.20	11	XC	24,395	692,974,000	284.06
GR	30,104	853,960,800	283.67	12	NI	22,540	640,831,200	284.31
XC	29,335	829,566,600	282.79	13	AT	21,000	595,558,000	283.60
SQ	28,489	800,801,800	281.09	14	MG	19,580	556,056,000	283.99
PD	26,768	757,757,000	283.08	15	KI	19,343	544,426,000	281.46
OD	17,035	484,056,800	284.15	16	KK	17,519	497,694,200	284.09
IF	15,406	436,421,400	283.28	17	TP	16,047	455,205,400	283.67
NI	11,243	319,335,800	284.03	18	OD	14,732	417,299,600	283.26
IN	11,000	312,400,000	284.00	19	RO	13,500	388,800,000	288.00
ZP	10,586	297,371,000	280.91	20	GR	12,394	348,090,400	280.85
XA	7,446	209,984,800	282.01	21	BQ	10,272	292,055,000	284.32
EP	5,833	165,049,200	282.96	22	IF	10,105	282,978,000	280.04
KK	4,667	132,667,400	284.27	23	ZP	9,256	263,027,400	284.17
AI	4,506	127,268,200	282.44	24	DR	8,245	233,568,200	283.28
LG	4,414	124,923,000	283.02	25	EP	8,079	228,701,000	283.08
AZ	4,304	122,229,000	283.99	26	SQ	7,818	221,705,600	283.58
HP	2,645	75,100,000	283.93	27	AZ	6,409	180,982,400	282.39
RG	1,750	50,050,000	286.00	28	BK	5,168	145,757,600	282.04
DH	1,611	45,481,800	282.32	29	AI	4,629	131,162,800	283.35
TP	1,500	42,300,000	282.00	30	YU	2,879	82,379,400	286.14
YJ	1,305	37,320,000	285.98	31	DH	2,894	82,336,600	284.51
DR	1,282	36,318,000	283.29	32	LG	2,594	73,989,800	285.23
CD	534	14,981,400	280.55	33	CD	2,058	58,747,200	285.46
HD	500	14,300,000	286.00	34	AO	2,000	56,400,000	282.00
DX	330	9,310,000	282.12	35	RG	2,002	56,206,000	280.75
YU	330	9,290,000	281.52	36	HP	1,518	42,610,600	280.70
RO	300	8,520,000	284.00	37	BR	1,000	28,800,000	288.00
KI	183	5,173,200	282.69	38	HD	1,000	28,000,000	280.00
AG	124	3,503,400	282.53	39	AN	900	25,560,000	284.00
ID	110	3,111,000	282.82	40	YJ	773	21,953,200	284.00
FS	100	2,880,000	288.00	41	DX	500	14,160,000	283.20
BK	100	2,860,000	286.00	42	SF	420	11,760,000	280.00
SF	9	253,800	282.00	43	ES	400	11,360,000	284.00
 	 	 	 	44	AG	200	5,740,000	287.00
 	 	 	 	45	FS	100	2,860,000	286.00
 	 	 	 	46	SS	50	1,440,000	288.00
 	 	 	 	47	GI	1	28,200	282.00
