INETToBrokerCode	INET	Start	2025-11-12	End	2025-11-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	4,098,488	186,582,617,600	455.25	1	XL	4,219,935	190,758,188,400	452.04
MG	1,989,604	90,580,319,800	455.27	2	YP	2,249,875	101,561,307,600	451.41
YP	1,954,451	88,669,261,600	453.68	3	MG	1,701,511	77,719,025,800	456.76
CC	1,470,871	65,434,962,400	444.87	4	CC	1,579,681	71,061,519,000	449.85
AK	1,221,646	53,783,247,400	440.25	5	AK	1,130,971	51,255,307,800	453.20
CP	1,006,019	45,866,661,600	455.92	6	CP	1,120,108	51,024,829,000	455.53
BK	896,503	39,912,920,200	445.21	7	PD	773,606	34,534,516,200	446.41
PD	586,077	26,477,374,200	451.77	8	AZ	592,866	26,795,187,000	451.96
XC	497,253	22,397,897,000	450.43	9	XC	569,785	25,536,742,000	448.18
YB	486,114	21,927,978,200	451.09	10	KK	458,079	20,688,435,800	451.63
AZ	453,542	20,805,750,600	458.74	11	NI	443,603	19,819,182,000	446.78
NI	412,603	18,530,581,800	449.11	12	YB	425,868	19,185,207,200	450.50
BQ	388,487	17,658,943,800	454.56	13	BQ	356,501	15,946,491,400	447.31
KK	383,606	17,375,325,400	452.95	14	EP	315,295	14,197,723,400	450.30
OD	279,822	12,724,701,200	454.74	15	OD	278,835	12,554,748,600	450.26
EP	269,919	11,990,136,200	444.21	16	LG	210,184	9,409,224,600	447.67
GR	194,504	8,824,658,600	453.70	17	XA	201,390	8,880,306,600	440.95
LG	193,717	8,645,330,800	446.29	18	GR	188,354	8,415,308,600	446.78
XA	184,501	8,397,644,200	455.15	19	AO	152,953	7,068,210,800	462.12
TP	195,531	8,227,533,000	420.78	20	DR	145,055	6,488,573,600	447.32
AO	152,967	6,887,563,400	450.26	21	SQ	133,754	6,010,560,600	449.37
AT	141,932	6,273,512,000	442.01	22	ZP	122,569	5,595,525,400	456.52
DR	134,186	6,106,279,000	455.06	23	BK	119,949	5,204,636,000	433.90
SQ	129,015	5,882,141,000	455.93	24	TP	101,025	4,598,983,400	455.23
ZP	118,979	5,379,342,000	452.13	25	AT	98,457	4,430,713,200	450.02
YU	92,728	4,244,336,000	457.72	26	AG	92,222	4,106,433,000	445.28
ES	70,069	3,207,233,000	457.72	27	ES	70,324	3,231,400,800	459.50
DH	63,670	2,920,735,400	458.73	28	YU	66,293	2,993,807,800	451.60
IH	50,130	2,288,444,000	456.50	29	DH	62,794	2,817,810,000	448.74
IN	43,622	2,021,884,000	463.50	30	IH	49,085	2,239,083,200	456.16
SH	41,171	1,878,008,000	456.15	31	RS	47,380	2,211,975,000	466.86
AG	40,717	1,837,423,400	451.27	32	IN	45,320	2,057,158,000	453.92
YJ	36,162	1,647,556,600	455.60	33	HP	41,081	1,829,047,400	445.23
HP	33,293	1,504,810,400	451.99	34	PC	39,000	1,765,140,200	452.60
PC	25,517	1,124,885,200	440.84	35	YJ	38,480	1,763,968,000	458.41
KI	24,150	1,081,591,200	447.86	36	SH	36,671	1,669,851,600	455.36
HD	23,628	1,072,721,400	454.00	37	FS	35,054	1,625,678,800	463.76
BR	18,807	850,132,400	452.03	38	KI	29,660	1,325,467,000	446.89
FS	15,460	691,557,200	447.32	39	IF	27,443	1,236,030,800	450.40
AI	14,173	630,819,200	445.09	40	HD	26,208	1,186,574,600	452.75
IF	11,632	520,254,600	447.26	41	CD	18,370	799,769,800	435.37
SF	11,017	513,902,200	466.46	42	BR	15,767	707,103,800	448.47
RO	10,450	493,935,000	472.67	43	AI	13,353	591,254,400	442.79
FZ	8,114	368,375,600	454.00	44	SF	11,013	502,016,000	455.84
DX	7,820	360,441,400	460.92	45	SS	10,400	449,800,000	432.50
ZR	7,000	311,800,000	445.43	46	FZ	7,746	359,850,400	464.56
IU	5,500	240,700,000	437.64	47	IU	7,500	322,700,000	430.27
LS	4,918	224,359,200	456.20	48	ZR	7,078	310,416,400	438.57
RB	3,825	178,007,000	465.38	49	LS	6,230	289,920,000	465.36
RG	3,585	159,787,000	445.71	50	GA	4,963	223,931,000	451.20
CD	2,294	100,038,000	436.09	51	RB	3,695	169,162,000	457.81
AN	2,042	95,248,400	466.45	52	PG	3,400	151,720,000	446.24
RF	1,500	68,700,000	458.00	53	DX	3,366	148,971,000	442.58
MI	1,000	43,100,000	431.00	54	RF	1,600	75,180,000	469.88
SA	500	23,100,000	462.00	55	RO	1,025	48,390,000	472.10
GA	490	22,502,000	459.22	56	MI	1,000	45,000,000	450.00
PF	480	20,448,000	426.00	57	RG	785	35,178,000	448.13
PO	207	9,158,400	442.43	58	ID	700	32,480,000	464.00
SS	200	8,200,000	410.00	59	SA	500	22,600,000	452.00
BS	100	4,460,000	446.00	60	AR	333	14,119,200	424.00
TF	96	4,382,200	456.48	61	PO	146	6,693,600	458.47
MU	50	2,168,000	433.60	62	BS	100	4,700,000	470.00
QA	46	2,158,600	469.26	63	MU	100	4,534,000	453.40
ID	25	1,160,000	464.00	64	QA	46	1,904,200	413.96
GI	26	1,124,200	432.38	65	AN	41	1,883,800	459.46
JB	8	354,600	443.25	66	TF	35	1,669,000	476.86
 	 	 	 	67	GI	27	1,170,800	433.63
 	 	 	 	68	DU	10	432,000	432.00
 	 	 	 	69	AD	6	255,200	425.33
