CUANToBrokerCode	CUAN	Start	2025-11-24	End	2025-11-24	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BK	525,646	125,673,096,000	2390.83	1	XL	594,934	140,937,022,000	2368.95
MG	418,717	98,927,809,000	2362.64	2	CC	404,696	96,025,040,000	2372.77
XL	407,798	96,814,430,000	2374.08	3	YP	306,737	72,911,708,000	2377.01
AK	358,428	84,938,376,000	2369.75	4	ZP	217,813	51,773,022,000	2376.95
CC	228,806	54,112,844,000	2365.01	5	AK	149,206	35,521,741,000	2380.72
YP	164,117	38,948,258,000	2373.20	6	XC	131,999	31,317,629,000	2372.57
ZP	95,456	22,689,067,000	2376.91	7	PD	114,515	27,148,012,000	2370.69
PD	85,179	20,216,323,000	2373.39	8	SQ	92,092	21,827,466,000	2370.18
CP	75,067	17,712,570,000	2359.57	9	MG	88,470	21,048,621,000	2379.18
XC	68,255	16,151,388,000	2366.33	10	CP	79,645	18,859,997,000	2368.01
NI	62,919	14,899,352,000	2368.02	11	KK	57,258	13,612,648,000	2377.42
LG	44,524	10,554,757,000	2370.58	12	XA	53,862	12,732,493,000	2363.91
BB	41,413	9,846,760,000	2377.70	13	KZ	50,497	12,008,721,000	2378.11
KK	41,442	9,845,835,000	2375.81	14	AZ	45,347	10,779,067,000	2377.02
YU	40,003	9,528,438,000	2381.93	15	NI	44,694	10,581,034,000	2367.44
RX	35,840	8,529,920,000	2380.00	16	LG	43,726	10,412,631,000	2381.34
EP	28,494	6,790,103,000	2382.99	17	CD	40,150	9,496,157,000	2365.17
AZ	27,018	6,434,014,000	2381.38	18	OD	37,078	8,814,775,000	2377.36
IF	25,366	6,001,544,000	2365.98	19	DH	34,205	8,202,121,000	2397.93
GR	24,157	5,698,924,000	2359.12	20	BK	33,362	7,923,196,000	2374.92
YB	23,276	5,531,174,000	2376.34	21	GR	31,818	7,570,010,000	2379.16
SQ	17,933	4,252,162,000	2371.14	22	EP	31,594	7,487,614,000	2369.95
OD	17,431	4,152,951,000	2382.51	23	BQ	28,429	6,686,557,000	2352.02
AO	16,236	3,854,779,000	2374.22	24	YJ	27,129	6,440,884,000	2374.17
DR	11,449	2,703,282,000	2361.15	25	YU	22,467	5,353,354,000	2382.76
TP	9,940	2,360,423,000	2374.67	26	DR	22,368	5,324,667,000	2380.48
KI	9,273	2,204,021,000	2376.82	27	HP	22,187	5,271,621,000	2376.00
DH	7,985	1,903,177,000	2383.44	28	YB	18,220	4,328,823,000	2375.86
AT	7,450	1,772,210,000	2378.81	29	KI	13,589	3,232,567,000	2378.81
BQ	7,349	1,723,365,000	2345.03	30	RX	13,015	3,097,570,000	2380.00
HP	5,760	1,367,941,000	2374.90	31	BB	12,912	3,086,926,000	2390.74
PI	4,000	924,000,000	2310.00	32	AO	11,382	2,700,584,000	2372.68
XA	3,077	727,827,000	2365.38	33	GA	10,370	2,475,880,000	2387.54
YJ	2,904	695,324,000	2394.37	34	AT	8,500	2,024,301,000	2381.53
