CUANToBrokerCode	CUAN	Start	2025-11-19	End	2025-11-19	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	118,818	25,170,471,000	2118.41	1	MG	76,713	16,305,053,000	2125.46
XL	79,334	16,817,946,000	2119.89	2	XL	76,834	16,219,758,000	2111.01
AK	66,898	14,189,562,000	2121.07	3	CC	73,853	15,575,932,000	2109.05
YP	38,568	8,154,751,000	2114.38	4	YP	39,329	8,360,232,000	2125.72
MG	26,446	5,558,885,000	2101.98	5	XC	33,895	7,162,125,000	2113.03
ZP	26,076	5,493,654,000	2106.79	6	AK	23,568	4,941,726,000	2096.79
PD	20,610	4,325,322,000	2098.65	7	PD	21,812	4,591,681,000	2105.12
BK	17,812	3,837,480,000	2154.44	8	CP	20,023	4,252,248,000	2123.68
XC	16,344	3,436,481,000	2102.59	9	ES	19,008	4,041,920,000	2126.43
DP	15,000	3,224,885,000	2149.92	10	SQ	18,514	3,916,859,000	2115.62
SQ	14,055	2,951,453,000	2099.93	11	YB	17,797	3,744,344,000	2103.92
CP	9,520	2,013,797,000	2115.33	12	AZ	12,670	2,683,205,000	2117.76
CD	7,483	1,594,812,000	2131.25	13	NI	8,384	1,781,221,000	2124.55
NI	6,152	1,290,884,000	2098.32	14	KK	7,838	1,657,257,000	2114.39
OD	6,053	1,272,340,000	2102.00	15	YJ	7,218	1,513,251,000	2096.50
DR	5,932	1,251,264,000	2109.35	16	DR	6,744	1,424,462,000	2112.19
YU	5,239	1,103,933,000	2107.14	17	GR	6,472	1,389,471,000	2146.90
BR	4,400	944,700,000	2147.05	18	OD	4,849	1,027,820,000	2119.65
LG	4,062	852,962,000	2099.86	19	CD	4,662	988,398,000	2120.12
KI	2,890	608,565,000	2105.76	20	EP	4,385	931,866,000	2125.12
AZ	2,749	578,507,000	2104.43	21	YU	4,344	918,435,000	2114.26
KK	2,671	560,647,000	2099.02	22	LG	3,999	849,717,000	2124.82
TP	2,653	555,813,000	2095.04	23	ZP	3,370	727,100,000	2157.57
EP	2,509	527,059,000	2100.67	24	TP	3,219	688,689,000	2139.45
GR	2,426	516,398,000	2128.60	25	BQ	2,677	563,388,000	2104.55
FZ	2,390	501,636,000	2098.90	26	PC	2,650	553,850,000	2090.00
HP	1,520	324,808,000	2136.89	27	HD	2,492	535,880,000	2150.40
DH	1,519	317,641,000	2091.12	28	DH	2,492	531,870,000	2134.31
YB	1,261	264,568,000	2098.08	29	HP	2,103	445,856,000	2120.10
IF	1,147	239,886,000	2091.42	30	IF	1,425	297,745,000	2089.44
SH	1,100	229,795,000	2089.05	31	SH	1,200	256,870,000	2140.58
RF	1,000	215,000,000	2150.00	32	AT	1,032	220,694,000	2138.51
AN	1,000	209,000,000	2090.00	33	GA	1,000	214,000,000	2140.00
YJ	841	174,792,000	2078.38	34	SA	600	127,100,000	2118.33
BQ	635	134,125,000	2112.20	35	XA	564	120,571,000	2137.78
MI	600	126,000,000	2100.00	36	AI	545	115,265,000	2114.95
AG	521	111,885,000	2147.50	37	LS	520	111,800,000	2150.00
LS	520	107,180,000	2061.15	38	BR	501	105,510,000	2105.99
XA	461	96,658,000	2096.70	39	BK	480	101,209,000	2108.52
AI	400	83,310,000	2082.75	40	AG	389	81,522,000	2095.68
SA	350	73,250,000	2092.86	41	FS	361	77,976,000	2160.00
HD	320	67,220,000	2100.63	42	KI	321	68,396,000	2130.72
AO	301	62,010,000	2060.13	43	AO	300	64,500,000	2150.00
AR	300	61,500,000	2050.00	44	RG	265	55,650,000	2100.00
AT	271	57,743,000	2130.74	45	FZ	160	34,400,000	2150.00
RG	265	54,855,000	2070.00	46	PF	69	14,732,000	2135.07
BS	100	21,000,000	2100.00	47	IU	50	10,400,000	2080.00
FS	65	13,670,000	2103.08	48	MU	32	6,778,000	2118.13
IU	51	10,459,000	2050.78	49	RO	30	6,390,000	2130.00
AP	50	10,250,000	2050.00	50	PO	10	2,120,000	2120.00
DX	44	9,142,000	2077.73	51	QA	10	2,115,000	2115.00
PF	43	8,896,000	2068.84	52	RF	10	2,100,000	2100.00
ES	10	2,081,000	2081.00	53	SF	8	1,714,000	2142.50
MU	10	2,070,000	2070.00	54	AN	3	648,000	2160.00
ZR	3	627,000	2090.00	55	DX	3	642,000	2140.00
SS	3	625,000	2083.33	56	 	 	 	 
QA	1	208,000	2080.00	57	 	 	 	 
