CUANToBrokerCode	CUAN	Start	2025-11-25	End	2025-11-25	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	320,372	74,439,171,000	2323.52	1	XL	275,397	64,009,566,000	2324.27
CC	179,638	41,790,831,000	2326.39	2	AK	214,190	49,634,549,000	2317.31
YP	115,255	26,688,282,000	2315.59	3	YB	192,841	44,351,089,000	2299.88
XC	97,880	22,723,695,000	2321.59	4	CC	179,686	41,804,281,000	2326.52
PD	97,120	22,594,245,000	2326.43	5	YP	119,211	27,731,906,000	2326.29
AK	88,284	20,473,298,000	2319.03	6	XC	74,176	17,262,631,000	2327.25
MG	71,359	16,619,759,000	2329.03	7	CP	71,318	16,471,655,000	2309.61
HP	62,554	14,593,809,000	2332.99	8	BK	60,812	14,164,205,000	2329.18
KK	42,818	9,937,035,000	2320.76	9	PD	44,602	10,357,103,000	2322.12
ZP	41,947	9,630,979,000	2295.99	10	MG	28,419	6,637,778,000	2335.68
SQ	39,822	9,211,529,000	2313.18	11	AZ	25,406	5,882,729,000	2315.49
CP	37,151	8,620,356,000	2320.36	12	BB	24,162	5,698,222,000	2358.34
CD	35,895	8,271,207,000	2304.28	13	ZP	22,955	5,371,495,000	2340.01
LG	26,137	6,059,752,000	2318.46	14	BQ	22,732	5,322,201,000	2341.28
BQ	25,945	6,003,672,000	2314.00	15	KK	22,920	5,298,582,000	2311.77
OD	25,108	5,836,170,000	2324.43	16	SQ	21,322	4,982,268,000	2336.68
NI	24,212	5,588,479,000	2308.14	17	GR	19,359	4,504,403,000	2326.77
XA	21,667	4,989,617,000	2302.86	18	YU	18,777	4,352,518,000	2318.01
BB	20,330	4,768,411,000	2345.50	19	NI	17,837	4,141,063,000	2321.61
DR	19,025	4,428,090,000	2327.51	20	EP	13,677	3,186,364,000	2329.72
YB	17,646	4,093,174,000	2319.60	21	KI	12,413	2,879,960,000	2320.12
AZ	15,062	3,533,379,000	2345.89	22	DR	11,461	2,660,263,000	2321.14
EP	14,091	3,266,757,000	2318.33	23	LG	8,243	1,907,909,000	2314.58
DP	14,000	3,248,857,000	2320.61	24	HP	6,302	1,461,492,000	2319.09
BK	13,701	3,155,414,000	2303.05	25	TP	5,637	1,307,351,000	2319.23
GR	12,600	2,927,737,000	2323.60	26	IF	4,921	1,148,928,000	2334.74
KI	10,765	2,496,993,000	2319.55	27	AO	4,521	1,075,094,000	2378.00
AO	9,162	2,115,970,000	2309.51	28	CD	4,321	1,007,673,000	2332.04
KZ	7,302	1,715,970,000	2350.00	29	OD	4,040	941,055,000	2329.34
YU	6,595	1,521,883,000	2307.63	30	LS	3,553	820,855,000	2310.32
TP	6,195	1,445,996,000	2334.13	31	BR	3,320	782,720,000	2357.59
DH	5,666	1,314,218,000	2319.48	32	HD	3,100	727,764,000	2347.63
FZ	5,392	1,257,446,000	2332.06	33	AT	2,672	625,769,000	2341.95
AI	5,159	1,199,736,000	2325.52	34	AG	2,241	526,083,000	2347.54
AG	4,871	1,133,653,000	2327.35	35	DH	2,037	472,202,000	2318.12
YJ	3,809	886,379,000	2327.06	36	AI	1,355	317,823,000	2345.56
AT	3,175	742,699,000	2339.21	37	SA	1,300	299,600,000	2304.62
GA	1,700	396,100,000	2330.00	38	XA	1,143	266,846,000	2334.61
BR	1,652	383,076,000	2318.86	39	IU	1,035	238,320,000	2302.61
DX	1,430	330,686,000	2312.49	40	YJ	924	215,071,000	2327.61
IF	1,359	314,518,000	2314.33	41	SH	865	199,945,000	2311.50
MU	1,170	267,230,000	2284.02	42	FZ	650	152,710,000	2349.38
ES	630	145,310,000	2306.51	43	FS	645	148,875,000	2308.14
HD	538	125,285,000	2328.72	44	PC	598	139,289,000	2329.25
PC	519	117,901,000	2271.70	45	ES	530	124,160,000	2342.64
AN	500	114,500,000	2290.00	46	ID	295	68,885,000	2335.08
ZR	300	69,200,000	2306.67	47	ZR	200	47,000,000	2350.00
ID	295	68,050,000	2306.78	48	RG	158	36,665,000	2320.57
RO	170	39,170,000	2304.12	49	AN	150	35,250,000	2350.00
LS	125	28,705,000	2296.40	50	DX	92	21,397,000	2325.76
II	100	23,100,000	2310.00	51	RO	70	16,450,000	2350.00
FS	100	22,900,000	2290.00	52	PF	63	14,805,000	2350.00
SH	85	19,550,000	2300.00	53	QA	3	701,000	2336.67
PF	63	14,446,000	2293.02	54	TF	1	233,000	2330.00
AR	50	12,000,000	2400.00	55	 	 	 	 
PG	50	11,550,000	2310.00	56	 	 	 	 
RF	45	10,350,000	2300.00	57	 	 	 	 
IU	25	5,725,000	2290.00	58	 	 	 	 
SF	12	2,789,000	2324.17	59	 	 	 	 
IN	10	2,320,000	2320.00	60	 	 	 	 
AF	8	1,856,000	2320.00	61	 	 	 	 
QA	5	1,168,000	2336.00	62	 	 	 	 
RG	5	1,154,000	2308.00	63	 	 	 	 
TF	1	232,000	2320.00	64	 	 	 	 
IH	1	232,000	2320.00	65	 	 	 	 
