CUANToBrokerCode	CUAN	Start	2025-11-28	End	2025-11-28	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	588,589	155,250,273,000	2637.67	1	XL	659,685	174,227,575,000	2641.07
YP	269,472	71,071,900,000	2637.45	2	AK	343,640	90,275,134,000	2627.03
AK	257,720	68,282,595,000	2649.49	3	CC	327,804	86,691,360,000	2644.61
CC	230,756	60,993,895,000	2643.22	4	YP	283,260	74,868,417,000	2643.10
XC	177,804	46,975,396,000	2641.98	5	ZP	230,482	61,058,940,000	2649.18
LG	136,051	36,388,276,000	2674.61	6	XC	197,934	52,523,497,000	2653.59
CP	123,717	32,775,506,000	2649.23	7	PD	124,637	33,210,202,000	2664.55
BK	122,189	32,548,698,000	2663.80	8	CP	92,071	24,229,724,000	2631.63
ZP	120,960	32,036,753,000	2648.54	9	GR	88,766	23,316,094,000	2626.69
PD	116,503	30,847,041,000	2647.75	10	SQ	66,177	17,587,112,000	2657.59
AZ	69,656	18,445,418,000	2648.07	11	NI	54,128	14,379,262,000	2656.53
CD	59,909	15,751,087,000	2629.17	12	MG	49,537	13,165,044,000	2657.62
GR	59,818	15,725,058,000	2628.82	13	KK	43,307	11,507,429,000	2657.18
HP	52,613	13,762,411,000	2615.78	14	BK	42,832	11,242,555,000	2624.80
MG	50,776	13,442,091,000	2647.33	15	LG	39,347	10,270,166,000	2610.15
NI	44,033	11,548,297,000	2622.65	16	AZ	32,239	8,470,317,000	2627.35
GA	36,000	9,439,408,000	2622.06	17	EP	31,669	8,412,390,000	2656.35
YU	35,180	9,349,915,000	2657.74	18	YU	30,876	8,259,763,000	2675.14
EP	35,207	9,304,770,000	2642.87	19	XA	29,562	7,772,534,000	2629.23
KK	34,308	9,027,137,000	2631.20	20	YB	28,995	7,647,925,000	2637.67
SQ	33,997	8,998,225,000	2646.77	21	DR	21,822	5,796,851,000	2656.43
XA	32,095	8,396,319,000	2616.08	22	OD	21,557	5,746,008,000	2665.50
YB	31,673	8,280,085,000	2614.24	23	AT	17,846	4,720,296,000	2645.02
YJ	24,987	6,632,528,000	2654.39	24	CD	16,155	4,269,081,000	2642.58
RX	25,000	6,599,151,000	2639.66	25	HP	15,216	4,018,133,000	2640.73
RF	22,344	5,841,857,000	2614.51	26	BQ	15,233	3,978,978,000	2612.08
BQ	22,038	5,784,405,000	2624.74	27	YJ	14,732	3,885,694,000	2637.59
IF	18,608	4,914,666,000	2641.16	28	AO	13,352	3,536,270,000	2648.49
OD	17,779	4,698,927,000	2642.96	29	DH	12,360	3,270,092,000	2645.71
BB	15,543	4,159,524,000	2676.14	30	TP	10,015	2,602,510,000	2598.61
FS	15,200	3,980,426,000	2618.70	31	IF	6,975	1,863,098,000	2671.11
AO	14,465	3,836,408,000	2652.20	32	AG	6,046	1,609,458,000	2662.02
AT	14,413	3,798,439,000	2635.43	33	KI	5,771	1,515,013,000	2625.22
DR	13,588	3,592,854,000	2644.14	34	FZ	3,900	1,030,260,000	2641.69
DH	13,298	3,507,725,000	2637.78	35	SH	3,598	965,028,000	2682.12
TP	11,791	3,137,679,000	2661.08	36	AI	2,366	624,651,000	2640.11
IH	10,255	2,731,820,000	2663.89	37	AN	2,009	537,406,000	2674.99
LS	7,246	1,936,231,000	2672.14	38	LS	1,754	469,468,000	2676.56
KZ	6,337	1,667,516,000	2631.40	39	RO	1,488	396,292,000	2663.25
KI	6,080	1,598,959,000	2629.87	40	IN	1,500	393,000,000	2620.00
FZ	4,353	1,147,692,000	2636.55	41	IU	1,450	379,950,000	2620.34
AI	4,300	1,119,516,000	2603.53	42	FS	1,400	373,450,000	2667.50
AG	4,138	1,096,521,000	2649.88	43	MU	1,350	359,500,000	2662.96
RO	2,430	636,410,000	2618.97	44	BS	1,300	351,000,000	2700.00
BR	2,303	613,798,000	2665.21	45	BR	1,256	331,288,000	2637.64
IU	1,525	401,350,000	2631.80	46	SS	1,010	271,665,000	2689.75
PO	1,400	370,900,000	2649.29	47	RF	989	261,816,000	2647.28
SS	1,400	365,000,000	2607.14	48	ES	865	230,050,000	2659.54
AN	1,006	264,643,000	2630.65	49	PO	802	214,240,000	2671.32
HD	910	238,505,000	2620.93	50	DX	670	179,296,000	2676.06
ES	715	185,425,000	2593.36	51	OK	400	107,800,000	2695.00
DX	398	101,982,000	2562.36	52	MI	281	75,057,000	2671.07
SA	300	80,400,000	2680.00	53	RG	255	67,985,000	2666.08
AF	225	59,775,000	2656.67	54	IH	251	67,757,000	2699.48
ID	115	30,545,000	2656.09	55	AF	233	61,562,000	2642.15
AR	100	27,000,000	2700.00	56	SA	150	40,010,000	2667.33
PG	100	26,400,000	2640.00	57	HD	125	32,675,000	2614.00
PC	72	18,978,000	2635.83	58	ID	115	30,835,000	2681.30
QA	68	18,049,000	2654.26	59	AR	100	27,000,000	2700.00
RG	67	17,521,000	2615.07	60	PC	102	26,844,000	2631.76
JB	35	9,145,000	2612.86	61	EL	100	26,700,000	2670.00
RS	10	2,610,000	2610.00	62	TF	53	14,362,000	2709.81
SF	2	516,000	2580.00	63	SF	31	8,054,000	2598.06
 	 	 	 	64	DU	20	5,400,000	2700.00
 	 	 	 	65	JB	11	2,887,000	2624.55
 	 	 	 	66	RB	8	2,140,000	2675.00
