CUANToBrokerCode	CUAN	Start	2025-11-13	End	2025-11-13	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	94,121	20,690,995,000	2198.34	1	XL	87,078	19,187,276,000	2203.46
CC	62,567	13,781,657,000	2202.70	2	AK	54,847	12,067,023,000	2200.12
YP	47,691	10,485,922,000	2198.72	3	CC	46,817	10,309,995,000	2202.19
CD	39,330	8,714,921,000	2215.85	4	CP	37,891	8,372,997,000	2209.76
XC	31,209	6,853,036,000	2195.85	5	PD	36,456	8,026,264,000	2201.63
LG	23,945	5,325,219,000	2223.94	6	DR	34,232	7,487,380,000	2187.25
AZ	21,953	4,864,439,000	2215.84	7	XC	30,786	6,787,751,000	2204.82
PD	21,928	4,818,399,000	2197.37	8	YP	23,783	5,251,699,000	2208.17
AK	20,896	4,600,112,000	2201.43	9	RX	14,643	3,229,551,000	2205.53
DR	17,414	3,833,471,000	2201.37	10	YU	13,863	3,042,200,000	2194.47
AG	17,131	3,749,296,000	2188.60	11	SQ	11,580	2,555,896,000	2207.16
HP	10,596	2,309,941,000	2180.01	12	KK	10,158	2,238,847,000	2204.02
EP	9,009	1,992,662,000	2211.86	13	LG	7,800	1,718,990,000	2203.83
SQ	7,822	1,715,126,000	2192.69	14	AZ	7,808	1,713,836,000	2194.97
NI	7,625	1,678,036,000	2200.70	15	NI	7,449	1,638,598,000	2199.76
CP	7,215	1,594,420,000	2209.87	16	GR	6,637	1,466,908,000	2210.20
KK	6,881	1,510,929,000	2195.80	17	MG	5,579	1,220,252,000	2187.22
GR	4,555	1,004,905,000	2206.16	18	IF	5,051	1,118,051,000	2213.52
YB	4,098	900,875,000	2198.33	19	AO	4,110	914,590,000	2225.28
AO	3,785	844,075,000	2230.05	20	BK	3,816	832,508,000	2181.62
KI	3,693	809,040,000	2190.74	21	YB	3,762	825,664,000	2194.75
YU	3,330	738,832,000	2218.71	22	YJ	3,573	787,416,000	2203.80
DH	3,127	686,797,000	2196.34	23	OD	3,559	782,536,000	2198.75
OD	3,028	665,592,000	2198.12	24	BQ	3,465	764,846,000	2207.35
TP	2,815	617,481,000	2193.54	25	HP	2,859	631,861,000	2210.08
BQ	2,402	528,186,000	2198.94	26	EP	2,741	605,020,000	2207.30
AT	2,329	516,196,000	2216.38	27	BB	2,427	533,255,000	2197.18
BK	1,955	430,133,000	2200.17	28	TP	2,343	519,423,000	2216.91
ZP	1,745	383,021,000	2194.96	29	AG	2,100	464,070,000	2209.86
AN	1,613	353,470,000	2191.38	30	LS	2,090	459,770,000	2199.86
MG	1,142	251,263,000	2200.20	31	AT	2,033	451,266,000	2219.70
XA	1,122	247,594,000	2206.72	32	GA	2,000	442,000,000	2210.00
HD	1,050	229,550,000	2186.19	33	AI	1,524	332,270,000	2180.25
FS	1,013	224,860,000	2219.74	34	ZP	1,231	272,300,000	2212.02
GA	1,000	219,000,000	2190.00	35	CD	1,121	246,595,000	2199.78
IU	835	182,585,000	2186.65	36	KI	1,053	232,936,000	2212.12
BS	550	121,000,000	2200.00	37	ES	1,000	224,000,000	2240.00
YJ	532	117,508,000	2208.80	38	FS	1,000	221,500,000	2215.00
AI	485	107,151,000	2209.30	39	RF	1,010	220,180,000	2180.00
IF	415	91,429,000	2203.11	40	HD	800	177,300,000	2216.25
ZR	400	87,800,000	2195.00	41	SA	700	153,000,000	2185.71
SH	200	44,000,000	2200.00	42	DH	595	131,566,000	2211.19
RF	158	34,484,000	2182.53	43	XA	520	115,317,000	2217.63
AR	120	26,280,000	2190.00	44	FZ	342	75,924,000	2220.00
PG	100	22,100,000	2210.00	45	IU	250	54,550,000	2182.00
RG	42	9,237,000	2199.29	46	BR	200	44,300,000	2215.00
DX	25	5,531,000	2212.40	47	DX	138	30,105,000	2181.52
IN	21	4,659,000	2218.57	48	ZR	123	26,937,000	2190.00
LS	21	4,641,000	2210.00	49	RO	60	13,200,000	2200.00
GI	11	2,403,000	2184.55	50	PF	48	10,656,000	2220.00
PO	10	2,190,000	2190.00	51	MU	27	5,994,000	2220.00
RO	10	2,180,000	2180.00	52	GI	1	219,000	2190.00
MU	5	1,085,000	2170.00	53	 	 	 	 
ES	3	655,000	2183.33	54	 	 	 	 
SF	1	219,000	2190.00	55	 	 	 	 
