CUANToBrokerCode	CUAN	Start	2025-11-03	End	2025-11-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	186,954	38,677,747,000	2068.84	1	AK	225,789	46,749,122,000	2070.48
XL	185,181	38,371,122,500	2072.09	2	CC	208,548	43,087,436,000	2066.07
AK	182,143	37,642,346,000	2066.64	3	XL	205,470	42,455,968,500	2066.29
XC	133,592	27,616,329,500	2067.21	4	YP	94,470	19,545,918,500	2069.01
MG	118,471	24,452,304,000	2063.99	5	MG	84,980	17,644,754,000	2076.34
YP	105,732	21,931,615,500	2074.26	6	XC	80,188	16,579,255,000	2067.55
CC	103,474	21,313,551,500	2059.80	7	BK	69,689	14,464,258,000	2075.54
CP	53,782	11,238,660,000	2089.67	8	CP	57,049	11,830,182,000	2073.69
PD	42,276	8,733,769,500	2065.89	9	PD	44,414	9,188,012,000	2068.72
AZ	39,709	8,203,076,000	2065.80	10	SS	39,030	8,038,290,000	2059.52
BK	31,139	6,372,247,500	2046.39	11	ZP	38,209	7,890,728,500	2065.15
LG	23,631	4,887,791,000	2068.38	12	SQ	26,029	5,362,738,000	2060.29
XA	23,140	4,802,485,500	2075.40	13	BQ	22,432	4,621,349,000	2060.16
GR	17,646	3,637,923,000	2061.61	14	TP	21,138	4,317,607,500	2042.58
AG	16,481	3,393,492,000	2059.03	15	KK	19,141	3,957,263,000	2067.43
BQ	16,350	3,375,669,000	2064.63	16	AZ	17,050	3,499,683,000	2052.60
SQ	10,638	2,211,871,500	2079.22	17	OD	12,651	2,621,562,500	2072.22
KK	10,423	2,150,142,000	2062.88	18	YB	12,505	2,567,330,500	2053.04
YB	9,028	1,858,211,500	2058.28	19	NI	11,630	2,407,040,000	2069.68
EP	7,741	1,598,627,000	2065.14	20	DR	9,726	2,014,148,000	2070.89
NI	7,243	1,495,322,000	2064.51	21	XA	9,519	1,967,944,000	2067.39
DR	6,597	1,361,529,000	2063.86	22	GR	8,721	1,807,231,500	2072.28
TP	5,637	1,169,264,000	2074.27	23	LG	7,813	1,605,064,000	2054.35
OD	5,576	1,154,577,500	2070.62	24	AG	7,736	1,591,579,000	2057.37
FZ	5,382	1,105,018,000	2053.17	25	EP	7,048	1,472,587,000	2089.37
BB	5,287	1,073,308,000	2030.09	26	HP	6,954	1,437,953,000	2067.81
HP	4,535	922,940,000	2035.15	27	AI	6,395	1,330,027,000	2079.79
SH	4,170	866,155,000	2077.11	28	AT	3,585	741,723,500	2068.96
CD	4,026	833,310,000	2069.82	29	YU	3,249	670,645,000	2064.16
AT	3,396	700,705,500	2063.33	30	CD	3,171	655,452,000	2067.02
DH	3,335	689,485,500	2067.42	31	BB	3,210	641,733,500	1999.17
YJ	3,208	667,741,000	2081.49	32	AO	2,829	581,350,000	2054.97
YU	2,258	464,844,500	2058.66	33	HD	2,715	563,880,000	2076.91
PC	2,046	418,418,000	2045.05	34	YJ	2,692	558,690,000	2075.37
LS	1,520	315,130,000	2073.22	35	DH	2,517	519,217,000	2062.84
AI	1,455	302,091,000	2076.23	36	LS	2,445	496,580,000	2031.00
SA	1,400	289,200,000	2065.71	37	DX	2,039	428,106,000	2099.59
AD	1,195	249,755,000	2090.00	38	PC	2,038	425,910,000	2089.84
KI	1,215	248,305,000	2043.66	39	RX	1,876	386,456,000	2060.00
IF	1,004	207,782,000	2069.54	40	BR	1,001	211,208,000	2109.97
IU	710	147,040,000	2070.99	41	BS	1,002	207,416,000	2070.02
BS	500	105,500,000	2110.00	42	IU	858	176,562,000	2057.83
DX	513	105,485,000	2056.24	43	SH	700	145,400,000	2077.14
DD	500	103,500,000	2070.00	44	IF	666	136,527,000	2049.95
RX	424	87,489,000	2063.42	45	ES	600	125,500,000	2091.67
ES	402	82,809,000	2059.93	46	KI	365	75,800,000	2076.71
AN	305	62,835,000	2060.16	47	MU	100	20,750,000	2075.00
JB	255	52,180,000	2046.27	48	FZ	100	20,500,000	2050.00
II	232	48,024,000	2070.00	49	OK	60	12,300,000	2050.00
HD	209	42,490,000	2033.01	50	AP	50	10,500,000	2100.00
AO	123	25,550,000	2077.24	51	IH	50	10,450,000	2090.00
RF	100	20,500,000	2050.00	52	RO	50	10,300,000	2060.00
IH	80	16,500,000	2062.50	53	RF	35	7,245,000	2070.00
ID	15	3,120,000	2080.00	54	ID	30	6,150,000	2050.00
RG	10	2,090,000	2090.00	55	PF	15	3,090,000	2060.00
BR	1	208,000	2080.00	56	RG	15	3,075,000	2050.00
GI	1	207,000	2070.00	57	JB	2	412,000	2060.00
 	 	 	 	58	ZR	2	412,000	2060.00
 	 	 	 	59	SA	2	408,000	2040.00
 	 	 	 	60	SF	2	408,000	2040.00
 	 	 	 	61	GI	1	202,000	2020.00
