CUANToBrokerCode	CUAN	Start	2025-11-12	End	2025-11-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	146,058	32,201,929,000	2204.74	1	XL	123,968	27,302,151,000	2202.35
YP	61,894	13,686,865,000	2211.34	2	AK	74,077	16,330,548,000	2204.54
CC	61,387	13,485,522,000	2196.80	3	CC	71,609	15,809,233,000	2207.72
PD	48,122	10,603,317,000	2203.42	4	TP	59,152	12,948,519,000	2189.02
XC	47,355	10,422,277,000	2200.88	5	MG	51,634	11,412,232,000	2210.22
MG	32,438	7,241,110,000	2232.29	6	YP	43,739	9,659,998,000	2208.55
AK	32,042	7,102,081,000	2216.49	7	CP	34,163	7,593,681,000	2222.78
AZ	26,439	5,843,615,000	2210.23	8	XC	32,818	7,252,554,000	2209.93
SQ	21,590	4,752,343,000	2201.18	9	DR	28,007	6,135,753,000	2190.79
GR	20,710	4,566,589,000	2205.02	10	PD	23,673	5,212,004,000	2201.67
ZP	20,307	4,462,200,000	2197.37	11	AZ	17,605	3,887,730,000	2208.31
KK	15,118	3,326,509,000	2200.36	12	NI	14,331	3,174,077,000	2214.83
RX	14,643	3,206,694,000	2189.92	13	KK	14,247	3,165,464,000	2221.85
DH	13,672	3,026,641,000	2213.75	14	YB	12,504	2,759,141,000	2206.61
CD	13,597	2,988,739,000	2198.09	15	SQ	12,390	2,754,845,000	2223.44
EP	12,142	2,680,640,000	2207.74	16	EP	10,105	2,225,529,000	2202.40
HP	11,431	2,523,679,000	2207.75	17	KI	9,399	2,051,491,000	2182.67
CP	11,208	2,478,259,000	2211.15	18	OD	9,037	2,010,223,000	2224.44
NI	9,705	2,134,073,000	2198.94	19	BQ	7,600	1,692,043,000	2226.37
LG	9,515	2,093,718,000	2200.44	20	ZP	6,603	1,457,684,000	2207.61
KI	8,078	1,775,495,000	2197.94	21	FS	4,784	1,062,548,000	2221.05
YB	7,096	1,556,305,000	2193.21	22	CD	4,683	1,019,500,000	2177.02
AO	6,935	1,539,055,000	2219.26	23	AO	4,332	963,852,000	2224.96
IF	6,000	1,331,731,000	2219.55	24	DH	3,423	760,651,000	2222.18
DR	5,292	1,166,824,000	2204.88	25	HP	3,267	728,287,000	2229.22
BQ	4,950	1,092,028,000	2206.12	26	YU	2,888	632,269,000	2189.30
OD	4,491	989,948,000	2204.29	27	AT	2,327	513,553,000	2206.93
FS	3,284	734,514,000	2236.64	28	YJ	2,220	493,850,000	2224.55
TP	3,113	682,652,000	2192.91	29	LG	2,157	476,308,000	2208.20
YJ	2,387	524,812,000	2198.63	30	GR	2,101	462,787,000	2202.70
AT	2,265	502,241,000	2217.40	31	XA	1,686	372,799,000	2211.14
GA	2,200	479,100,000	2177.73	32	AG	1,660	364,832,000	2197.78
RF	2,000	446,000,000	2230.00	33	AI	1,558	347,327,000	2229.31
AG	1,825	401,208,000	2198.40	34	PC	1,510	332,190,000	2199.93
YU	1,730	380,345,000	2198.53	35	HD	1,320	289,860,000	2195.91
XA	1,561	347,119,000	2223.70	36	GA	1,000	221,000,000	2210.00
PC	1,543	342,506,000	2219.74	37	BK	850	184,514,000	2170.75
FZ	1,270	277,950,000	2188.58	38	BB	729	159,651,000	2190.00
ES	1,253	273,657,000	2184.01	39	MI	500	112,500,000	2250.00
RG	1,053	234,844,000	2230.24	40	BS	500	110,500,000	2210.00
KZ	949	208,193,000	2193.81	41	RX	474	103,806,000	2190.00
HD	633	139,563,000	2204.79	42	IF	420	92,756,000	2208.48
SH	595	132,855,000	2232.86	43	FZ	323	72,409,000	2241.76
AI	555	122,795,000	2212.52	44	ES	250	55,500,000	2220.00
BS	500	108,500,000	2170.00	45	RF	227	49,486,000	2180.00
AR	350	76,600,000	2188.57	46	RG	200	44,310,000	2215.50
DX	263	57,542,000	2187.91	47	SH	85	18,655,000	2194.71
BK	166	36,188,000	2180.00	48	DX	66	14,760,000	2236.36
RO	110	24,380,000	2216.36	49	PF	10	2,240,000	2240.00
BR	110	24,130,000	2193.64	50	ZR	5	1,110,000	2220.00
OK	100	22,000,000	2200.00	51	AN	1	222,000	2220.00
PF	58	12,654,000	2181.72	52	GI	1	219,000	2190.00
IN	35	7,840,000	2240.00	53	 	 	 	 
ID	30	6,600,000	2200.00	54	 	 	 	 
AF	25	5,450,000	2180.00	55	 	 	 	 
GI	19	4,143,000	2180.53	56	 	 	 	 
IU	19	4,143,000	2180.53	57	 	 	 	 
AN	2	441,000	2205.00	58	 	 	 	 
