CUANToBrokerCode	CUAN	Start	2025-11-06	End	2025-11-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	129,462	27,376,997,000	2114.67	1	XL	159,364	33,745,729,000	2117.53
ZP	127,041	26,855,796,000	2113.95	2	CC	138,108	29,149,380,000	2110.62
AK	120,175	25,412,486,000	2114.62	3	YP	105,661	22,404,384,000	2120.40
BB	70,595	14,889,839,000	2109.19	4	AK	75,606	15,902,775,000	2103.37
YB	67,539	14,342,466,000	2123.58	5	HP	52,874	11,101,485,000	2099.61
YP	62,390	13,199,529,000	2115.65	6	XC	51,413	10,900,455,000	2120.17
YJ	55,313	11,771,276,000	2128.12	7	BK	46,172	9,767,988,000	2115.57
CC	52,721	11,131,738,000	2111.44	8	PD	44,293	9,375,633,000	2116.73
MG	49,885	10,577,309,000	2120.34	9	SS	27,180	5,790,861,000	2130.56
XC	30,135	6,362,089,000	2111.20	10	CP	26,981	5,728,944,000	2123.33
GR	29,152	6,188,247,000	2122.75	11	GR	19,243	4,068,056,000	2114.04
LG	28,648	6,079,022,000	2121.97	12	YU	17,022	3,604,750,000	2117.70
PD	24,447	5,151,491,000	2107.21	13	YB	16,584	3,520,590,000	2122.88
BK	20,713	4,399,784,000	2124.17	14	ZP	16,348	3,445,889,000	2107.84
XA	11,817	2,496,164,000	2112.35	15	SQ	15,593	3,300,791,000	2116.84
AZ	10,719	2,260,438,000	2108.81	16	MG	15,506	3,263,030,000	2104.37
SQ	9,304	1,962,944,000	2109.79	17	AZ	15,201	3,228,279,000	2123.73
CP	9,179	1,945,737,000	2119.77	18	RX	14,440	3,037,838,000	2103.77
EP	8,998	1,905,952,000	2118.20	19	KK	13,750	2,917,056,000	2121.50
KK	8,863	1,871,376,000	2111.45	20	DH	12,753	2,707,058,000	2122.68
YU	8,113	1,706,057,000	2102.87	21	NI	11,218	2,378,773,000	2120.50
NI	7,927	1,682,380,000	2122.34	22	OD	11,068	2,352,324,000	2125.34
KI	6,644	1,404,011,000	2113.20	23	EP	10,648	2,263,861,000	2126.09
CD	6,595	1,390,091,000	2107.80	24	CD	10,309	2,191,738,000	2126.04
AO	5,650	1,186,095,000	2099.28	25	TP	10,035	2,129,124,000	2121.70
DR	5,618	1,178,826,000	2098.30	26	LG	9,966	2,114,275,000	2121.49
RS	4,694	998,789,000	2127.80	27	DR	7,726	1,642,766,000	2126.28
OD	4,497	949,981,000	2112.48	28	AI	7,492	1,590,597,000	2123.06
AI	4,432	934,277,000	2108.03	29	AO	6,466	1,365,660,000	2112.06
TP	4,177	878,241,000	2102.56	30	XA	6,326	1,341,230,000	2120.19
AG	3,356	708,877,000	2112.27	31	BQ	5,799	1,225,502,000	2113.30
HP	3,031	641,162,000	2115.35	32	RS	4,694	995,128,000	2120.00
SH	3,000	633,000,000	2110.00	33	AG	3,402	716,765,000	2106.89
AT	2,944	620,137,000	2106.44	34	AT	3,214	681,978,000	2121.90
DH	2,784	586,661,000	2107.26	35	BR	2,083	443,738,000	2130.28
IF	1,791	380,569,000	2124.90	36	ES	1,810	383,152,000	2116.86
BQ	1,714	362,429,000	2114.52	37	PC	1,685	360,760,000	2141.01
HD	1,161	245,549,000	2114.98	38	HD	1,500	319,600,000	2130.67
IU	950	203,100,000	2137.89	39	RF	1,428	299,880,000	2100.00
IN	401	85,010,000	2119.95	40	KI	1,291	273,197,000	2116.17
AR	350	74,300,000	2122.86	41	AD	1,195	256,925,000	2150.00
RG	214	45,398,000	2121.40	42	IF	974	206,979,000	2125.04
ES	200	42,000,000	2100.00	43	YJ	692	147,343,000	2129.23
RX	115	24,153,000	2100.26	44	SH	550	118,100,000	2147.27
IT	100	21,300,000	2130.00	45	ID	545	116,980,000	2146.42
LS	79	16,916,000	2141.27	46	IN	400	83,600,000	2090.00
RO	70	14,680,000	2097.14	47	JB	250	53,750,000	2150.00
PG	70	14,630,000	2090.00	48	DX	203	43,266,000	2131.33
ZR	50	10,500,000	2100.00	49	FZ	200	42,600,000	2130.00
SA	40	8,440,000	2110.00	50	AR	150	31,800,000	2120.00
DX	39	8,161,000	2092.56	51	RO	140	29,760,000	2125.71
FZ	30	6,380,000	2126.67	52	FS	100	21,000,000	2100.00
RF	28	5,964,000	2130.00	53	IU	75	15,875,000	2116.67
SF	20	4,200,000	2100.00	54	SA	75	15,670,000	2089.33
ID	15	3,135,000	2090.00	55	DD	72	15,336,000	2130.00
MU	10	2,080,000	2080.00	56	AN	62	13,265,000	2139.52
AN	5	1,060,000	2120.00	57	LS	60	12,790,000	2131.67
QA	5	1,045,000	2090.00	58	MU	15	3,150,000	2100.00
 	 	 	 	59	ZR	3	630,000	2100.00
 	 	 	 	60	SF	2	426,000	2130.00
