CUANToBrokerCode	CUAN	Start	2025-11-18	End	2025-11-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	151,590	32,304,895,000	2131.07	1	MG	216,448	46,150,674,000	2132.18
YP	72,461	15,435,530,000	2130.18	2	XL	89,396	19,055,764,000	2131.61
CC	54,945	11,725,323,000	2134.01	3	CC	83,975	17,924,739,000	2134.53
XC	48,001	10,208,240,000	2126.67	4	YP	53,063	11,280,651,000	2125.90
NI	44,822	9,604,604,000	2142.83	5	AK	49,007	10,435,304,000	2129.35
ZP	37,441	8,029,727,000	2144.63	6	PD	26,017	5,542,578,000	2130.37
PD	36,713	7,822,358,000	2130.68	7	XC	24,494	5,213,839,000	2128.62
AK	34,716	7,375,811,000	2124.61	8	BK	24,607	5,195,885,000	2111.55
HP	24,624	5,256,001,000	2134.50	9	AZ	20,390	4,369,507,000	2142.97
SQ	24,316	5,164,269,000	2123.82	10	YB	15,683	3,338,445,000	2128.70
DP	20,000	4,286,500,000	2143.25	11	CP	15,159	3,231,958,000	2132.04
KK	16,793	3,572,203,000	2127.20	12	DH	12,022	2,540,454,000	2113.17
CP	16,127	3,435,826,000	2130.48	13	BQ	9,629	2,032,068,000	2110.36
MG	15,990	3,405,584,000	2129.82	14	GR	9,188	1,962,309,000	2135.73
AZ	12,869	2,724,777,000	2117.32	15	ZP	8,649	1,843,454,000	2131.41
LG	12,318	2,621,432,000	2128.13	16	DR	8,600	1,826,632,000	2123.99
OD	10,551	2,243,680,000	2126.51	17	CD	6,284	1,348,699,000	2146.24
EP	9,556	2,044,556,000	2139.55	18	KK	6,139	1,309,216,000	2132.62
CD	8,415	1,800,515,000	2139.65	19	SQ	5,789	1,241,606,000	2144.77
GR	6,878	1,458,455,000	2120.46	20	NI	5,759	1,228,783,000	2133.67
YU	6,380	1,364,103,000	2138.09	21	TP	5,674	1,214,006,000	2139.59
DH	5,870	1,250,322,000	2130.02	22	BR	3,600	782,712,000	2174.20
BQ	5,773	1,227,193,000	2125.75	23	OD	2,676	573,592,000	2143.47
DR	5,376	1,149,707,000	2138.59	24	AT	2,525	542,643,000	2149.08
TP	5,386	1,146,708,000	2129.05	25	LG	2,426	520,004,000	2143.46
YB	3,492	744,842,000	2133.00	26	HP	2,278	483,444,000	2122.23
YJ	3,494	742,680,000	2125.59	27	EP	2,114	448,047,000	2119.43
AO	3,259	696,765,000	2137.97	28	IU	1,700	368,500,000	2167.65
IF	3,220	692,897,000	2151.85	29	XA	1,611	342,639,000	2126.87
BS	3,127	660,173,000	2111.20	30	SH	1,532	335,253,000	2188.34
AT	2,961	633,298,000	2138.80	31	KI	1,514	328,484,000	2169.64
HD	2,692	571,689,000	2123.66	32	AG	1,228	265,541,000	2162.39
BK	2,312	485,520,000	2100.00	33	LS	1,200	265,200,000	2210.00
MU	2,014	428,900,000	2129.59	34	AO	1,133	248,491,000	2193.21
XA	1,814	385,460,000	2124.92	35	YU	1,103	235,966,000	2139.31
KZ	1,647	351,840,000	2136.25	36	AI	1,100	232,410,000	2112.82
AG	1,573	338,207,000	2150.08	37	GA	1,000	214,000,000	2140.00
KI	1,587	336,627,000	2121.15	38	RF	905	198,825,000	2196.96
DX	1,539	324,934,000	2111.33	39	PC	766	164,822,000	2151.72
BR	1,103	230,939,000	2093.74	40	YJ	611	131,315,000	2149.18
LS	992	207,355,000	2090.27	41	RG	608	129,390,000	2128.13
AR	900	190,500,000	2116.67	42	IF	540	114,762,000	2125.22
FZ	825	174,825,000	2119.09	43	HD	410	87,580,000	2136.10
AI	763	162,481,000	2129.50	44	FZ	300	64,798,000	2159.93
RG	583	124,240,000	2131.05	45	ES	228	48,812,000	2140.88
ES	404	86,261,000	2135.17	46	PG	200	43,000,000	2150.00
RB	400	85,600,000	2140.00	47	MU	200	42,400,000	2120.00
PG	277	58,457,000	2110.36	48	PF	20	4,258,000	2129.00
RO	153	32,718,000	2138.43	49	FS	15	3,150,000	2100.00
RF	104	22,240,000	2138.46	50	DX	11	2,345,000	2131.82
JB	100	21,300,000	2130.00	51	 	 	 	 
SH	90	19,440,000	2160.00	52	 	 	 	 
PF	35	7,389,000	2111.14	53	 	 	 	 
ID	30	6,480,000	2160.00	54	 	 	 	 
TS	25	5,425,000	2170.00	55	 	 	 	 
IU	25	5,300,000	2120.00	56	 	 	 	 
AF	25	5,275,000	2110.00	57	 	 	 	 
FS	20	4,260,000	2130.00	58	 	 	 	 
PO	11	2,310,000	2100.00	59	 	 	 	 
SF	9	1,900,000	2111.11	60	 	 	 	 
MI	5	1,055,000	2110.00	61	 	 	 	 
QA	5	1,053,000	2106.00	62	 	 	 	 
