CUANToBrokerCode	CUAN	Start	2025-11-14	End	2025-11-14	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	83,020	18,069,056,000	2176.47	1	XL	71,928	15,661,887,000	2177.44
CC	34,034	7,409,712,000	2177.15	2	DR	36,343	7,921,534,000	2179.66
YP	26,603	5,793,495,000	2177.76	3	LG	34,243	7,479,923,000	2184.37
XC	26,050	5,669,780,000	2176.50	4	YP	33,757	7,342,273,000	2175.04
PD	24,597	5,354,891,000	2177.05	5	XC	27,801	6,064,048,000	2181.23
AK	24,326	5,300,751,000	2179.05	6	ZP	22,758	4,917,128,000	2160.62
XA	23,522	5,137,665,000	2184.20	7	DH	21,219	4,572,441,000	2154.88
ZP	19,837	4,306,323,000	2170.85	8	PD	19,437	4,227,829,000	2175.14
HP	17,225	3,720,055,000	2159.68	9	CC	17,328	3,778,471,000	2180.56
SQ	11,102	2,405,469,000	2166.70	10	AK	16,620	3,634,100,000	2186.58
NI	10,646	2,323,516,000	2182.52	11	XA	10,913	2,368,819,000	2170.64
CP	8,957	1,943,495,000	2169.81	12	AZ	9,532	2,071,512,000	2173.22
BQ	8,893	1,936,500,000	2177.56	13	CD	8,268	1,786,590,000	2160.85
AZ	7,752	1,692,999,000	2183.95	14	KK	5,638	1,229,179,000	2180.17
YB	5,692	1,245,759,000	2188.61	15	YB	5,607	1,221,120,000	2177.85
DR	5,610	1,224,997,000	2183.60	16	OD	4,497	982,920,000	2185.72
KK	5,047	1,097,815,000	2175.18	17	SQ	4,074	893,730,000	2193.74
CD	4,855	1,047,175,000	2156.90	18	HP	3,739	817,543,000	2186.53
GR	4,228	921,625,000	2179.81	19	NI	3,638	794,292,000	2183.32
YU	3,322	723,663,000	2178.40	20	CP	3,212	699,030,000	2176.31
OD	3,282	711,691,000	2168.47	21	TP	2,957	651,423,000	2202.99
RF	3,050	670,850,000	2199.51	22	RF	3,000	645,000,000	2150.00
TP	2,729	593,537,000	2174.92	23	GR	2,780	603,301,000	2170.15
MG	2,694	589,446,000	2188.00	24	BQ	2,606	568,851,000	2182.85
LG	2,448	532,683,000	2175.99	25	EP	2,380	519,255,000	2181.74
EP	2,384	517,684,000	2171.49	26	YU	1,613	350,988,000	2176.00
DH	1,806	392,145,000	2171.35	27	IF	1,577	343,761,000	2179.84
YJ	1,673	362,081,000	2164.26	28	KI	1,153	252,681,000	2191.51
KZ	1,429	313,460,000	2193.56	29	AG	1,025	221,565,000	2161.61
IF	1,197	260,829,000	2179.02	30	HD	910	197,400,000	2169.23
HD	809	177,841,000	2198.28	31	YJ	802	175,847,000	2192.61
KI	784	169,473,000	2161.65	32	MG	675	147,304,000	2182.28
AO	732	159,175,000	2174.52	33	AO	205	45,281,000	2208.83
AR	600	129,300,000	2155.00	34	FZ	200	43,000,000	2150.00
LS	520	111,830,000	2150.58	35	AT	181	39,591,000	2187.35
MI	500	108,500,000	2170.00	36	IU	170	37,270,000	2192.35
AI	266	58,608,000	2203.31	37	BK	134	28,906,000	2157.16
AG	234	51,183,000	2187.31	38	BR	101	22,119,000	2190.00
FZ	200	44,000,000	2200.00	39	TS	100	22,000,000	2200.00
AT	144	31,092,000	2159.17	40	ZR	77	17,017,000	2210.00
DX	141	30,576,000	2168.51	41	LS	52	11,344,000	2181.54
ZR	100	21,800,000	2180.00	42	DX	45	9,675,000	2150.00
BS	100	21,600,000	2160.00	43	ID	30	6,450,000	2150.00
RO	60	13,020,000	2170.00	44	PF	26	5,694,000	2190.00
IU	50	10,900,000	2180.00	45	AI	20	4,300,000	2150.00
PG	50	10,850,000	2170.00	46	GI	5	1,098,000	2196.00
ID	30	6,540,000	2180.00	47	AN	2	440,000	2200.00
MU	25	5,480,000	2192.00	48	 	 	 	 
SF	10	2,180,000	2180.00	49	 	 	 	 
PC	5	1,085,000	2170.00	50	 	 	 	 
GI	4	884,000	2210.00	51	 	 	 	 
ES	4	866,000	2165.00	52	 	 	 	 
