CDIAToBrokerCode	CDIA	Start	2026-01-22	End	2026-01-22	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	155,546	23,281,301,500	1496.75	1	XL	144,784	21,635,579,000	1494.33
OD	74,819	11,170,226,000	1492.97	2	XC	86,770	12,972,622,000	1495.06
CC	72,804	10,916,204,500	1499.40	3	PD	61,880	9,258,038,500	1496.13
XC	70,975	10,632,365,500	1498.04	4	CC	51,098	7,632,203,000	1493.64
PD	65,750	9,850,176,500	1498.13	5	AK	47,272	7,128,068,000	1507.88
YP	59,027	8,827,545,000	1495.51	6	YU	39,448	5,952,544,000	1508.96
NI	34,096	5,095,845,500	1494.56	7	SQ	37,753	5,641,566,000	1494.34
SQ	32,939	4,925,840,000	1495.44	8	YP	25,850	3,859,192,000	1492.92
BQ	23,195	3,448,572,500	1486.77	9	NI	24,208	3,631,612,500	1500.17
AK	18,001	2,722,253,000	1512.28	10	BQ	24,274	3,600,675,000	1483.35
CP	16,257	2,442,911,000	1502.68	11	AZ	21,624	3,242,295,000	1499.40
KK	15,662	2,339,628,000	1493.82	12	YB	20,578	3,082,385,500	1497.90
YU	15,296	2,281,399,000	1491.50	13	DR	19,139	2,867,831,000	1498.42
GR	13,385	2,000,623,500	1494.68	14	SH	15,600	2,321,200,000	1487.95
IF	9,560	1,429,959,000	1495.77	15	LG	15,062	2,255,408,000	1497.42
ZP	9,470	1,414,174,500	1493.32	16	HP	14,544	2,182,976,500	1500.95
TP	9,367	1,399,930,000	1494.53	17	GR	11,681	1,742,105,000	1491.40
XA	8,071	1,201,275,500	1488.38	18	BB	10,112	1,516,848,000	1500.05
AZ	7,479	1,121,713,000	1499.82	19	CP	10,155	1,509,170,000	1486.13
DR	6,537	978,450,000	1496.79	20	KK	8,863	1,330,010,500	1500.63
EP	6,076	907,397,000	1493.41	21	DH	8,819	1,317,411,500	1493.83
AT	5,302	799,605,500	1508.12	22	CD	8,517	1,280,215,000	1503.13
MG	5,032	753,939,500	1498.29	23	DP	8,501	1,276,668,000	1501.79
LG	4,642	690,755,500	1488.06	24	XA	8,410	1,248,909,500	1485.03
DH	4,604	687,063,000	1492.32	25	OD	8,294	1,242,841,000	1498.48
EL	3,500	524,000,000	1497.14	26	MG	5,218	778,646,500	1492.23
AO	3,212	487,527,500	1517.83	27	EP	5,138	765,496,000	1489.87
BS	3,000	444,000,000	1480.00	28	AT	4,452	671,587,500	1508.51
KI	2,384	356,915,000	1497.13	29	IF	4,381	655,961,000	1497.29
HP	2,333	348,475,500	1493.68	30	TP	4,325	649,675,000	1502.14
SH	2,250	335,025,000	1489.00	31	EL	3,000	444,000,000	1480.00
YJ	2,172	326,357,500	1502.57	32	KI	2,494	376,573,500	1509.92
YB	2,106	317,100,000	1505.70	33	IH	2,088	310,068,000	1485.00
LS	1,153	173,883,500	1508.10	34	ZP	2,018	303,621,000	1504.56
AI	1,056	158,971,000	1505.41	35	BK	1,332	200,320,000	1503.90
CD	1,027	154,280,500	1502.24	36	AG	1,111	166,089,000	1494.95
QA	803	119,367,000	1486.51	37	RG	1,100	164,250,000	1493.18
FZ	603	89,248,000	1480.07	38	YJ	630	93,940,000	1491.11
RG	445	67,107,500	1508.03	39	DX	378	57,285,000	1515.48
BK	427	64,814,000	1517.89	40	JB	350	52,850,000	1510.00
AN	350	51,975,000	1485.00	41	AI	349	51,992,500	1489.76
DX	320	48,202,000	1506.31	42	ZR	316	46,776,000	1480.25
FS	308	45,600,500	1480.54	43	ES	250	37,250,000	1490.00
HD	275	41,050,000	1492.73	44	AO	203	30,651,500	1509.93
MU	214	32,030,000	1496.73	45	LS	150	22,620,000	1508.00
BR	203	30,309,000	1493.05	46	SS	106	15,741,000	1485.00
RB	200	30,200,000	1510.00	47	PF	100	15,200,000	1520.00
JB	200	29,875,000	1493.75	48	IN	80	11,880,000	1485.00
AG	191	28,355,500	1484.58	49	RO	55	8,217,500	1494.09
ZR	110	16,490,000	1499.09	50	BR	40	6,040,000	1510.00
IN	87	13,126,500	1508.79	51	PC	40	5,980,000	1495.00
ID	75	11,100,000	1480.00	52	ID	25	3,787,500	1515.00
RS	50	7,500,000	1500.00	53	GI	19	2,869,000	1510.00
ES	26	3,923,000	1508.85	54	RS	19	2,817,000	1482.63
SS	20	2,960,000	1480.00	55	FS	5	742,500	1485.00
RO	10	1,480,000	1480.00	56	 	 	 	 
PC	4	598,000	1495.00	57	 	 	 	 
IH	1	151,000	1510.00	58	 	 	 	 
PO	1	150,000	1500.00	59	 	 	 	 
