CDIAToBrokerCode	CDIA	Start	2026-01-12	End	2026-01-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	482,422	75,226,268,000	1559.35	1	XL	531,206	83,069,288,000	1563.79
CC	231,523	35,845,246,500	1548.24	2	YP	230,836	36,113,207,000	1564.45
YP	211,842	33,030,099,500	1559.19	3	XC	186,682	29,184,778,500	1563.34
XC	205,722	32,157,711,500	1563.16	4	CC	178,383	27,740,315,500	1555.10
PD	154,737	24,162,769,500	1561.54	5	PD	144,037	22,460,095,500	1559.33
AK	121,591	19,112,998,500	1571.91	6	NI	132,052	20,490,050,500	1551.67
NI	107,781	16,765,086,500	1555.48	7	AK	107,799	17,012,536,000	1578.17
SQ	99,254	15,455,616,000	1557.18	8	LG	76,339	11,748,997,000	1539.06
XA	92,659	14,751,471,000	1592.02	9	SQ	65,796	10,288,611,000	1563.71
OD	85,887	13,348,600,500	1554.21	10	GR	56,462	8,877,553,000	1572.31
KK	44,881	6,986,328,500	1556.63	11	YU	51,435	8,043,339,000	1563.79
GR	37,283	5,829,544,500	1563.59	12	CP	50,952	7,885,771,500	1547.69
DR	36,946	5,795,992,500	1568.77	13	MG	50,288	7,710,227,500	1533.21
CP	33,424	5,237,315,000	1566.93	14	AZ	48,351	7,585,537,500	1568.85
MG	30,390	4,743,365,000	1560.83	15	TP	33,633	5,210,452,000	1549.21
LG	29,313	4,538,876,500	1548.42	16	KK	28,186	4,386,756,000	1556.36
ZP	25,306	3,930,477,500	1553.18	17	DH	27,308	4,263,916,000	1561.42
EL	24,921	3,898,892,000	1564.50	18	EP	25,610	3,983,705,500	1555.53
EP	24,420	3,810,783,500	1560.52	19	BQ	23,415	3,663,397,500	1564.55
YU	22,938	3,566,388,500	1554.79	20	OD	23,468	3,644,218,000	1552.85
TP	22,545	3,505,492,500	1554.89	21	HP	22,804	3,540,416,000	1552.54
AZ	21,745	3,402,305,500	1564.64	22	YB	22,567	3,510,287,000	1555.50
DH	21,073	3,262,726,000	1548.30	23	DR	18,672	2,917,376,000	1562.43
BK	19,504	2,995,410,500	1535.79	24	CD	18,387	2,862,254,500	1556.67
KI	15,984	2,477,778,500	1550.16	25	IF	18,237	2,833,845,000	1553.90
SH	14,011	2,175,855,000	1552.96	26	AO	16,411	2,576,251,500	1569.83
AO	13,221	2,067,359,500	1563.69	27	EL	16,490	2,523,670,000	1530.42
AI	13,005	2,005,528,000	1542.12	28	XA	15,079	2,370,779,000	1572.24
HP	11,876	1,863,447,500	1569.09	29	LS	15,220	2,360,310,000	1550.80
MI	10,500	1,650,000,000	1571.43	30	BB	14,890	2,322,673,500	1559.89
BQ	8,983	1,397,331,500	1555.53	31	DP	14,890	2,320,839,500	1558.66
IN	8,055	1,268,562,500	1574.88	32	RX	11,006	1,673,114,500	1520.18
YB	6,851	1,067,689,000	1558.44	33	MI	8,000	1,268,000,000	1585.00
YJ	5,618	877,899,000	1562.65	34	ZP	6,833	1,065,220,000	1558.93
HD	5,230	815,885,000	1560.01	35	BK	6,561	1,022,664,500	1558.70
AT	3,619	565,376,500	1562.25	36	YJ	5,347	842,036,000	1574.78
LS	3,506	535,255,000	1526.68	37	PG	5,216	796,728,000	1527.47
BR	3,277	516,191,000	1575.19	38	KI	4,954	771,627,500	1557.58
ES	3,193	491,762,500	1540.13	39	SA	4,500	706,750,000	1570.56
YO	2,800	443,250,000	1583.04	40	AI	3,519	555,997,000	1579.99
IF	2,556	399,255,500	1562.03	41	IU	3,101	487,064,000	1570.67
OK	2,000	305,000,000	1525.00	42	IN	2,280	347,685,000	1524.93
AG	1,840	289,517,500	1573.46	43	AT	1,673	259,413,500	1550.59
FZ	1,733	267,098,500	1541.25	44	AG	1,498	233,117,500	1556.19
FS	1,211	189,372,500	1563.77	45	DX	1,147	181,707,000	1584.19
MU	1,145	180,562,500	1576.97	46	GA	672	105,090,000	1563.84
RO	740	115,966,000	1567.11	47	RO	563	89,952,500	1597.74
QA	696	106,656,000	1532.41	48	RG	400	62,500,000	1562.50
CD	678	106,460,000	1570.21	49	FS	350	53,900,000	1540.00
GA	600	97,100,000	1618.33	50	PC	301	46,553,000	1546.61
ZR	530	83,575,000	1576.89	51	RF	215	32,837,500	1527.33
AF	510	76,565,000	1501.27	52	FZ	201	31,559,500	1570.12
DX	421	66,686,000	1583.99	53	QA	200	31,400,000	1570.00
ID	320	50,470,000	1577.19	54	HD	200	30,600,000	1530.00
RG	320	50,125,000	1566.41	55	MU	200	30,500,000	1525.00
TS	300	47,500,000	1583.33	56	SH	124	19,452,000	1568.71
RF	262	41,040,000	1566.41	57	SF	80	12,201,000	1525.13
SF	259	40,716,000	1572.05	58	ID	20	3,030,000	1515.00
PC	259	40,126,000	1549.27	59	IT	10	1,580,000	1580.00
IT	200	30,400,000	1520.00	60	 	 	 	 
RS	166	26,192,500	1577.86	61	 	 	 	 
IU	120	18,950,000	1579.17	62	 	 	 	 
PG	65	10,260,000	1578.46	63	 	 	 	 
SA	60	9,375,000	1562.50	64	 	 	 	 
RB	52	8,300,000	1596.15	65	 	 	 	 
II	50	7,875,000	1575.00	66	 	 	 	 
BS	33	5,170,500	1566.82	67	 	 	 	 
IC	31	4,684,500	1511.13	68	 	 	 	 
SS	30	4,680,000	1560.00	69	 	 	 	 
IH	20	3,100,000	1550.00	70	 	 	 	 
PO	11	1,705,000	1550.00	71	 	 	 	 
AN	1	159,000	1590.00	72	 	 	 	 
AD	1	155,500	1555.00	73	 	 	 	 
