CDIAToBrokerCode	CDIA	Start	2026-01-23	End	2026-01-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	253,777	35,820,871,500	1411.51	1	XL	280,443	39,639,400,000	1413.46
CC	159,472	22,564,017,000	1414.92	2	XC	107,063	15,133,074,000	1413.47
AK	157,865	22,266,574,500	1410.48	3	CC	103,772	14,654,041,500	1412.14
YP	113,224	15,911,535,500	1405.31	4	YP	103,033	14,591,413,500	1416.19
XC	97,521	13,763,333,500	1411.32	5	PD	86,970	12,268,608,000	1410.67
OD	87,337	12,351,437,000	1414.23	6	BQ	80,280	11,290,276,000	1406.36
PD	68,543	9,678,250,500	1412.00	7	NI	62,750	8,845,308,000	1409.61
BK	50,424	7,117,681,000	1411.57	8	AO	61,878	8,677,701,500	1402.39
SQ	48,630	6,857,334,500	1410.10	9	AK	58,320	8,269,644,500	1417.98
NI	43,821	6,196,173,000	1413.97	10	KK	49,712	7,079,380,500	1424.08
YU	34,725	4,963,248,500	1429.30	11	AZ	43,710	6,194,688,500	1417.22
BQ	34,637	4,862,145,000	1403.74	12	YU	37,501	5,294,020,500	1411.70
KK	33,165	4,681,143,000	1411.47	13	SQ	33,653	4,761,637,500	1414.92
CP	27,198	3,829,905,000	1408.16	14	LG	33,626	4,734,656,500	1408.03
GR	19,768	2,782,040,500	1407.35	15	CP	21,781	3,074,230,500	1411.43
IN	16,250	2,354,083,000	1448.67	16	GR	21,580	3,043,668,500	1410.41
AO	13,830	1,957,479,500	1415.39	17	OD	21,054	2,974,651,000	1412.87
EP	12,966	1,834,218,500	1414.64	18	CD	20,413	2,860,276,000	1401.20
XA	12,240	1,727,845,500	1411.64	19	IF	17,633	2,473,315,500	1402.66
LG	10,693	1,506,068,500	1408.46	20	HP	16,766	2,338,405,000	1394.73
AZ	10,022	1,425,972,500	1422.84	21	DR	16,007	2,256,505,000	1409.70
DP	10,000	1,418,477,000	1418.48	22	IN	15,000	2,079,913,000	1386.61
DH	9,542	1,347,268,500	1411.94	23	BK	13,222	1,885,168,000	1425.78
TP	9,015	1,273,537,000	1412.69	24	BB	12,495	1,762,254,000	1410.37
MG	8,686	1,228,166,000	1413.96	25	DP	12,495	1,760,983,000	1409.35
ZP	8,579	1,216,081,000	1417.51	26	YB	11,135	1,561,256,000	1402.12
YB	7,111	1,000,740,500	1407.31	27	DH	10,748	1,524,625,000	1418.52
KI	6,411	904,238,000	1410.45	28	EP	9,659	1,363,797,500	1411.94
DR	5,363	752,900,500	1403.88	29	XA	9,522	1,339,044,000	1406.26
EL	5,000	701,000,000	1402.00	30	ZP	8,029	1,134,175,000	1412.60
PF	5,000	698,750,000	1397.50	31	SH	6,930	1,018,445,000	1469.62
BS	4,052	569,231,000	1404.81	32	TP	5,318	751,635,000	1413.38
HP	3,943	554,494,000	1406.27	33	EL	5,150	729,625,000	1416.75
IF	3,636	517,853,500	1424.24	34	MG	4,772	674,939,500	1414.37
BR	3,035	428,155,000	1410.72	35	KI	3,499	496,860,500	1420.01
AT	3,029	426,742,000	1408.85	36	YJ	2,922	410,352,000	1404.35
YJ	2,801	398,147,000	1421.45	37	ES	2,500	353,750,000	1415.00
AI	2,636	370,641,000	1406.07	38	PI	1,000	145,500,000	1455.00
YO	2,000	286,500,000	1432.50	39	AG	760	107,990,500	1420.93
ES	1,601	230,040,000	1436.85	40	LS	650	91,600,000	1409.23
LS	1,590	224,515,000	1412.04	41	AT	592	83,563,500	1411.55
RG	1,200	169,150,000	1409.58	42	SF	567	80,719,000	1423.62
OK	1,120	158,540,000	1415.54	43	FZ	500	72,950,000	1459.00
AG	1,058	148,815,000	1406.57	44	DX	404	56,663,000	1402.55
IU	1,060	148,385,000	1399.86	45	PC	356	50,095,000	1407.16
SH	1,034	145,441,000	1406.59	46	HD	350	49,525,000	1415.00
FZ	1,000	143,000,000	1430.00	47	AF	335	47,235,000	1410.00
RF	450	63,050,000	1401.11	48	RO	330	46,035,000	1395.00
ID	325	46,150,000	1420.00	49	AI	312	43,821,000	1404.52
HD	243	34,261,000	1409.92	50	RG	200	28,200,000	1410.00
ZR	220	30,958,500	1407.20	51	AH	105	15,065,000	1434.76
DX	210	29,541,000	1406.71	52	MU	63	8,898,000	1412.38
MU	121	17,139,000	1416.45	53	IU	60	8,437,500	1406.25
AF	120	16,850,000	1404.17	54	QA	49	7,051,000	1438.98
CD	106	14,826,500	1398.73	55	ID	50	7,025,000	1405.00
PC	104	14,563,000	1400.29	56	BR	26	3,705,000	1425.00
JB	100	14,125,000	1412.50	57	DU	20	2,820,000	1410.00
SS	100	14,100,000	1410.00	58	AN	10	1,415,000	1415.00
RS	100	14,000,000	1400.00	59	RF	10	1,410,000	1410.00
RO	70	9,805,000	1400.71	60	BS	10	1,400,000	1400.00
DU	62	8,691,000	1401.77	61	PG	7	983,500	1405.00
GA	50	7,250,000	1450.00	62	GI	5	705,000	1410.00
SF	40	5,629,500	1407.38	63	IH	2	284,000	1420.00
QA	27	3,823,500	1416.11	64	 	 	 	 
PG	25	3,529,500	1411.80	65	 	 	 	 
PO	20	2,800,000	1400.00	66	 	 	 	 
FS	8	1,141,000	1426.25	67	 	 	 	 
AD	1	142,000	1420.00	68	 	 	 	 
KZ	1	140,000	1400.00	69	 	 	 	 
AN	1	139,500	1395.00	70	 	 	 	 
