CDIAToBrokerCode	CDIA	Start	2026-01-09	End	2026-01-09	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	228,014	37,442,585,500	1642.12	1	XL	170,649	27,990,200,500	1640.22
XC	111,260	18,264,071,000	1641.57	2	PD	94,506	15,532,949,000	1643.59
YP	99,347	16,318,980,000	1642.62	3	XC	84,566	13,877,543,500	1641.03
CC	76,307	12,525,874,000	1641.51	4	AO	72,239	11,761,577,000	1628.15
PD	56,664	9,323,430,000	1645.39	5	YP	56,269	9,251,447,000	1644.15
OD	48,935	8,034,450,500	1641.86	6	AZ	50,545	8,307,665,500	1643.62
SQ	39,933	6,548,251,000	1639.81	7	AK	48,239	7,933,011,000	1644.52
KK	36,841	6,017,036,500	1633.24	8	CC	41,385	6,794,040,000	1641.67
NI	27,336	4,495,887,000	1644.68	9	SQ	31,850	5,248,267,000	1647.81
DH	23,900	3,922,384,000	1641.16	10	GR	32,010	5,231,865,000	1634.45
LG	17,258	2,823,709,000	1636.17	11	BQ	21,682	3,576,500,000	1649.52
CP	14,099	2,313,516,000	1640.91	12	DH	20,734	3,407,713,500	1643.54
KI	13,093	2,137,510,500	1632.56	13	NI	20,211	3,325,025,500	1645.16
GR	12,854	2,105,021,500	1637.64	14	CP	20,234	3,308,930,500	1635.33
AK	11,796	1,957,961,000	1659.85	15	LG	19,095	3,145,506,500	1647.29
AZ	11,789	1,927,990,000	1635.41	16	ZP	17,697	2,904,691,500	1641.35
XA	10,575	1,744,092,000	1649.26	17	KK	13,524	2,233,691,000	1651.65
MG	10,450	1,704,130,500	1630.75	18	MG	13,247	2,187,829,500	1651.57
TP	9,488	1,559,077,000	1643.21	19	YU	12,439	2,053,744,500	1651.05
DR	9,403	1,541,811,000	1639.70	20	DR	10,512	1,717,733,500	1634.07
ZP	9,079	1,496,916,000	1648.77	21	YJ	9,426	1,553,355,500	1647.95
IN	8,517	1,405,299,000	1649.99	22	YB	9,476	1,548,438,000	1634.06
HP	7,133	1,169,608,500	1639.71	23	CD	8,754	1,445,645,500	1651.41
YU	6,812	1,113,646,500	1634.83	24	BB	8,531	1,408,378,000	1650.89
EP	6,304	1,036,362,000	1643.98	25	DP	8,531	1,408,049,500	1650.51
AT	4,904	803,768,000	1639.00	26	HP	7,758	1,279,871,500	1649.74
AI	4,489	732,247,000	1631.20	27	BK	7,670	1,262,462,500	1645.97
YB	3,630	596,454,500	1643.13	28	OD	6,167	1,009,398,500	1636.77
BK	2,474	413,952,000	1673.21	29	EP	4,940	809,666,500	1639.00
HD	2,402	395,049,000	1644.67	30	XA	4,086	668,555,000	1636.21
AO	2,206	362,478,500	1643.15	31	TP	3,691	604,569,000	1637.95
LS	1,926	316,404,000	1642.80	32	AI	3,094	506,555,500	1637.22
DX	1,546	254,472,500	1646.01	33	SH	2,036	333,880,000	1639.88
FZ	1,520	248,750,000	1636.51	34	RF	2,000	328,000,000	1640.00
BQ	1,514	247,905,500	1637.42	35	IF	1,844	303,616,500	1646.51
BR	1,349	223,482,000	1656.65	36	DX	612	100,133,000	1636.16
RO	1,309	214,826,000	1641.15	37	IU	575	95,925,000	1668.26
YJ	1,307	212,886,000	1628.81	38	AG	547	89,718,000	1640.18
IF	1,166	190,896,500	1637.19	39	KI	529	86,475,500	1634.70
OK	1,000	165,000,000	1650.00	40	LS	520	85,500,000	1644.23
FS	819	135,030,000	1648.72	41	BR	520	84,850,000	1631.73
CD	709	116,141,000	1638.10	42	FZ	505	84,170,000	1666.73
MU	584	95,752,500	1639.60	43	RO	504	82,908,000	1645.00
SH	460	75,955,000	1651.20	44	AT	351	57,364,500	1634.32
AF	405	66,420,000	1640.00	45	ZR	330	53,625,000	1625.00
AG	402	65,691,500	1634.12	46	TF	300	48,750,000	1625.00
IU	325	53,362,500	1641.92	47	HD	200	32,500,000	1625.00
RF	305	50,020,000	1640.00	48	FS	165	27,285,000	1653.64
RS	301	49,966,000	1660.00	49	JB	100	16,450,000	1645.00
EL	252	41,705,000	1654.96	50	QA	53	8,718,000	1644.91
BS	250	40,750,000	1630.00	51	ES	40	6,580,000	1645.00
SF	248	40,609,000	1637.46	52	AN	30	4,950,000	1650.00
PC	105	17,062,500	1625.00	53	ID	20	3,250,000	1625.00
ES	103	16,940,500	1644.71	54	SF	1	163,500	1635.00
TS	100	16,500,000	1650.00	55	 	 	 	 
PG	85	13,925,000	1638.24	56	 	 	 	 
TF	60	9,777,500	1629.58	57	 	 	 	 
JB	38	6,213,000	1635.00	58	 	 	 	 
RG	25	4,100,000	1640.00	59	 	 	 	 
QA	12	1,977,500	1647.92	60	 	 	 	 
SS	10	1,640,000	1640.00	61	 	 	 	 
AD	8	1,321,500	1651.88	62	 	 	 	 
GI	2	329,000	1645.00	63	 	 	 	 
AN	2	328,000	1640.00	64	 	 	 	 
