CDIAToBrokerCode	CDIA	Start	2026-01-07	End	2026-01-07	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	313,031	51,952,338,000	1659.65	1	XL	230,036	38,196,436,000	1660.45
XC	111,040	18,440,403,500	1660.70	2	YP	122,946	20,393,221,500	1658.71
YP	98,562	16,339,980,000	1657.84	3	PD	110,695	18,353,442,500	1658.02
CC	94,044	15,598,585,000	1658.65	4	CC	100,395	16,681,452,500	1661.58
PD	72,927	12,107,492,000	1660.22	5	XC	75,655	12,545,080,500	1658.20
SQ	63,473	10,522,978,500	1657.87	6	NI	62,271	10,323,537,000	1657.84
AZ	56,331	9,346,014,500	1659.12	7	AZ	48,814	8,086,183,500	1656.53
OD	41,621	6,899,835,500	1657.78	8	SQ	46,075	7,631,455,500	1656.31
LG	38,629	6,398,377,000	1656.37	9	LG	41,231	6,836,078,000	1657.99
NI	29,265	4,852,783,000	1658.22	10	AK	38,911	6,505,050,500	1671.78
CP	26,744	4,434,780,000	1658.23	11	GR	37,291	6,179,600,500	1657.13
KK	23,533	3,908,779,500	1660.98	12	OD	33,752	5,604,327,500	1660.44
KI	22,043	3,656,188,500	1658.66	13	ZP	23,104	3,826,266,000	1656.11
EP	21,905	3,637,778,000	1660.71	14	MG	19,777	3,279,710,000	1658.35
DR	18,563	3,080,586,000	1659.53	15	CP	19,644	3,253,409,000	1656.18
GR	15,622	2,593,070,500	1659.88	16	YB	17,822	2,958,837,500	1660.22
MG	14,476	2,397,242,000	1656.01	17	AO	17,282	2,867,055,500	1658.98
YB	13,552	2,258,872,500	1666.82	18	KK	16,518	2,744,036,500	1661.24
AK	13,561	2,250,745,000	1659.72	19	EP	16,360	2,712,767,000	1658.17
AO	13,229	2,191,873,500	1656.87	20	DH	15,766	2,615,918,500	1659.22
XA	11,243	1,862,388,000	1656.49	21	YU	13,430	2,231,143,500	1661.31
DP	10,000	1,660,000,000	1660.00	22	DR	12,143	2,013,164,000	1657.88
DH	9,717	1,611,751,500	1658.69	23	CD	9,792	1,625,957,500	1660.50
BQ	8,269	1,373,699,000	1661.26	24	IF	9,414	1,558,327,000	1655.33
ZP	7,104	1,178,021,000	1658.25	25	BB	8,531	1,412,769,000	1656.04
YU	6,938	1,152,497,500	1661.14	26	DP	8,531	1,411,880,500	1655.00
TP	6,299	1,047,939,500	1663.66	27	TP	5,528	916,391,500	1657.73
AI	5,946	983,396,500	1653.88	28	BQ	5,268	874,569,500	1660.15
HP	5,484	909,504,500	1658.47	29	PC	5,156	853,571,000	1655.49
AT	5,435	901,916,500	1659.46	30	LS	5,012	830,992,000	1658.00
EL	4,050	671,325,000	1657.59	31	IN	5,000	827,500,000	1655.00
LS	2,773	461,029,000	1662.56	32	XA	3,549	589,543,500	1661.15
CD	2,723	451,200,500	1657.00	33	RF	3,508	580,574,000	1655.00
BS	2,501	413,916,000	1655.00	34	HP	3,188	528,451,000	1657.63
YJ	2,311	386,984,000	1674.53	35	YJ	3,181	526,737,500	1655.89
PG	1,533	257,470,500	1679.52	36	DX	2,427	402,696,500	1659.24
FZ	1,540	255,520,000	1659.22	37	AI	1,881	312,206,000	1659.79
IF	1,543	255,129,500	1653.46	38	BR	1,525	252,637,500	1656.64
HD	1,217	201,513,500	1655.82	39	PG	1,470	243,395,000	1655.75
ZR	1,150	191,325,000	1663.70	40	BK	1,402	232,931,500	1661.42
AN	1,091	180,651,000	1655.83	41	RG	1,148	189,994,000	1655.00
AF	1,026	169,651,000	1653.52	42	MI	1,000	166,500,000	1665.00
OK	1,000	167,000,000	1670.00	43	AT	922	152,534,000	1654.38
AG	692	114,555,000	1655.42	44	RS	700	115,850,000	1655.00
MU	688	114,046,500	1657.65	45	AG	563	93,211,500	1655.62
RO	682	112,941,000	1656.03	46	KI	524	86,768,500	1655.89
DX	669	111,184,500	1661.95	47	GA	500	83,000,000	1660.00
BR	645	107,297,500	1663.53	48	QA	381	63,040,000	1654.59
RG	642	106,569,500	1659.96	49	OK	300	49,950,000	1665.00
QA	603	100,099,500	1660.02	50	IT	206	34,196,000	1660.00
FS	600	99,800,000	1663.33	51	DU	205	33,927,500	1655.00
SH	590	98,080,000	1662.37	52	IU	200	33,200,000	1660.00
GA	500	83,000,000	1660.00	53	SH	180	29,880,000	1660.00
SF	431	71,446,500	1657.69	54	FS	150	24,825,000	1655.00
PC	422	70,044,500	1659.82	55	AR	100	16,600,000	1660.00
IN	355	58,975,000	1661.27	56	ZR	100	16,550,000	1655.00
IU	305	50,577,500	1658.28	57	MU	42	6,991,000	1664.52
IH	130	21,550,000	1657.69	58	RO	6	996,000	1660.00
RS	125	20,637,500	1651.00	59	 	 	 	 
ES	102	16,931,500	1659.95	60	 	 	 	 
AP	100	16,650,000	1665.00	61	 	 	 	 
ID	60	10,020,000	1670.00	62	 	 	 	 
DU	58	9,599,000	1655.00	63	 	 	 	 
PO	20	3,305,000	1652.50	64	 	 	 	 
JB	17	2,813,500	1655.00	65	 	 	 	 
SS	10	1,665,000	1665.00	66	 	 	 	 
PF	10	1,655,000	1655.00	67	 	 	 	 
GI	7	1,176,000	1680.00	68	 	 	 	 
RB	1	166,000	1660.00	69	 	 	 	 
