CUANToBrokerCode	CUAN	Start	2025-12-04	End	2025-12-04	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	238,536	64,334,735,000	2697.07	1	XL	220,359	59,107,303,000	2682.32
HP	115,153	31,302,471,000	2718.34	2	CC	99,511	26,892,647,000	2702.48
XL	115,953	30,951,690,000	2669.33	3	AK	98,241	26,327,665,000	2679.91
CC	100,876	27,189,010,000	2695.29	4	YP	92,581	24,852,065,000	2684.36
YP	87,561	23,683,355,000	2704.78	5	XC	73,817	19,840,283,000	2687.77
CD	66,413	17,949,302,000	2702.68	6	PD	70,717	18,829,117,000	2662.60
LG	63,354	17,021,765,000	2686.77	7	LG	50,165	13,485,110,000	2688.15
ZP	44,569	12,038,476,000	2701.09	8	CP	40,127	10,833,415,000	2699.78
PD	41,369	11,052,793,000	2671.76	9	XA	32,987	8,963,946,000	2717.42
BK	39,777	10,695,450,000	2688.85	10	SQ	31,912	8,612,392,000	2698.79
CP	36,060	9,655,890,000	2677.73	11	AZ	31,594	8,454,863,000	2676.10
XC	35,942	9,550,442,000	2657.18	12	BK	30,003	8,053,092,000	2684.10
AZ	30,423	8,140,353,000	2675.72	13	KK	29,592	7,957,861,000	2689.19
MG	24,098	6,487,134,000	2691.98	14	BQ	25,983	7,039,230,000	2709.17
SQ	22,238	5,881,678,000	2644.88	15	ZP	24,296	6,510,497,000	2679.66
KK	19,751	5,269,503,000	2667.97	16	MG	22,548	6,113,016,000	2711.11
YB	14,716	3,906,741,000	2654.76	17	IH	20,111	5,469,303,000	2719.56
NI	10,890	2,908,857,000	2671.13	18	HP	20,152	5,418,624,000	2688.88
XA	11,055	2,905,741,000	2628.44	19	YU	18,436	4,926,251,000	2672.08
GR	10,256	2,715,426,000	2647.65	20	EP	18,311	4,887,073,000	2668.93
FS	7,544	2,039,404,000	2703.35	21	YB	16,617	4,427,236,000	2664.28
EP	7,301	1,930,781,000	2644.54	22	NI	16,186	4,371,849,000	2701.01
BB	6,945	1,880,919,000	2708.31	23	GR	15,603	4,211,145,000	2698.93
DR	6,969	1,857,911,000	2665.96	24	IF	14,373	3,913,251,000	2722.64
BQ	5,918	1,595,898,000	2696.68	25	AT	13,510	3,568,343,000	2641.26
IH	6,000	1,559,000,000	2598.33	26	CD	12,814	3,481,028,000	2716.58
YU	4,596	1,203,903,000	2619.46	27	SH	12,665	3,423,480,000	2703.10
OD	4,500	1,195,550,000	2656.78	28	OD	9,623	2,603,832,000	2705.84
TP	4,254	1,144,049,000	2689.35	29	DR	6,144	1,643,707,000	2675.30
DH	3,969	1,067,609,000	2689.87	30	EL	6,000	1,623,000,000	2705.00
AO	3,401	926,171,000	2723.23	31	FZ	4,899	1,323,531,000	2701.64
LS	3,203	864,962,000	2700.47	32	BB	5,000	1,311,000,000	2622.00
IF	3,184	844,052,000	2650.92	33	AO	4,688	1,270,568,000	2710.26
BR	3,002	808,028,000	2691.63	34	DH	3,917	1,052,573,000	2687.19
EL	3,000	783,000,000	2610.00	35	FS	3,400	877,200,000	2580.00
KI	2,520	668,146,000	2651.37	36	TP	3,194	847,166,000	2652.37
PC	2,505	654,835,000	2614.11	37	KI	2,599	696,848,000	2681.22
FZ	2,200	583,700,000	2653.18	38	HD	2,465	666,100,000	2702.23
AT	1,801	480,005,000	2665.21	39	PC	2,090	568,780,000	2721.44
HD	1,585	424,655,000	2679.21	40	IU	2,050	550,050,000	2683.17
YJ	1,415	369,690,000	2612.65	41	AG	2,015	545,532,000	2707.35
AN	1,002	262,538,000	2620.14	42	AN	2,000	540,000,000	2700.00
PG	1,000	260,000,000	2600.00	43	AI	1,654	440,779,000	2664.93
AG	881	236,823,000	2688.12	44	YJ	1,563	423,095,000	2706.94
IU	812	215,834,000	2658.05	45	PG	1,000	269,000,000	2690.00
DX	674	181,428,000	2691.81	46	LS	837	228,256,000	2727.07
GA	500	129,000,000	2580.00	47	GA	500	132,000,000	2640.00
AI	409	106,484,000	2603.52	48	DX	376	98,783,000	2627.21
SS	200	54,000,000	2700.00	49	RG	345	94,115,000	2727.97
SA	120	31,830,000	2652.50	50	BR	252	68,292,000	2710.00
ZR	100	26,300,000	2630.00	51	OK	200	54,200,000	2710.00
SH	73	19,000,000	2602.74	52	RO	185	50,200,000	2713.51
PO	30	8,100,000	2700.00	53	SA	120	32,280,000	2690.00
RS	29	7,587,000	2616.21	54	ES	105	28,065,000	2672.86
RG	17	4,486,000	2638.82	55	ZR	100	26,600,000	2660.00
RO	15	3,985,000	2656.67	56	SS	100	25,950,000	2595.00
JB	10	2,640,000	2640.00	57	MU	50	13,550,000	2710.00
MU	7	1,806,000	2580.00	58	SF	3	816,000	2720.00
SF	5	1,309,000	2618.00	59	BS	1	271,000	2710.00
ES	2	527,000	2635.00	60	QA	1	269,000	2690.00
 	 	 	 	61	TF	1	264,000	2640.00
