CUANToBrokerCode	CUAN	Start	2025-12-18	End	2025-12-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	130,994	29,691,247,000	2266.61	1	YU	161,665	36,417,777,000	2252.67
XL	123,563	28,077,625,000	2272.33	2	XL	142,143	32,383,246,000	2278.22
ZP	95,551	21,902,673,000	2292.25	3	CC	66,580	15,157,020,000	2276.51
AK	65,526	14,874,566,000	2270.03	4	AK	55,511	12,791,658,000	2304.35
YP	43,421	9,839,957,000	2266.17	5	PD	45,008	10,252,526,000	2277.93
XC	40,155	9,178,464,000	2285.76	6	YP	44,539	10,158,354,000	2280.78
PD	32,142	7,298,206,000	2270.61	7	IF	40,577	9,243,686,000	2278.06
BK	31,150	6,983,650,000	2241.94	8	XC	32,514	7,376,116,000	2268.60
SQ	30,262	6,870,357,000	2270.29	9	BK	29,738	6,780,354,000	2280.03
XA	29,316	6,781,421,000	2313.21	10	ZP	26,753	6,147,184,000	2297.76
NI	22,279	5,070,998,000	2276.13	11	LG	21,993	4,956,463,000	2253.65
LG	19,363	4,428,784,000	2287.24	12	OD	17,040	3,845,895,000	2256.98
AZ	15,125	3,416,674,000	2258.96	13	DR	16,581	3,755,850,000	2265.15
BB	14,060	3,221,024,000	2290.91	14	NI	13,366	3,064,318,000	2292.62
KK	12,522	2,832,219,000	2261.79	15	CP	10,017	2,276,607,000	2272.74
GR	10,526	2,391,678,000	2272.16	16	TP	8,207	1,895,382,000	2309.47
OD	9,919	2,259,622,000	2278.07	17	KK	7,180	1,637,003,000	2279.95
CD	7,781	1,762,448,000	2265.07	18	SQ	6,791	1,542,781,000	2271.80
CP	6,495	1,476,752,000	2273.68	19	MG	6,621	1,528,814,000	2309.04
IF	6,254	1,400,949,000	2240.08	20	AZ	6,456	1,473,513,000	2282.39
YU	5,949	1,360,946,000	2287.69	21	HP	6,224	1,431,135,000	2299.38
HP	5,732	1,296,495,000	2261.85	22	EP	6,140	1,394,596,000	2271.33
BQ	5,047	1,145,268,000	2269.21	23	DH	5,321	1,202,149,000	2259.25
DR	4,985	1,139,321,000	2285.50	24	CD	4,929	1,121,492,000	2275.29
TP	4,496	1,022,871,000	2275.07	25	GR	3,984	895,166,000	2246.90
DH	3,676	827,879,000	2252.12	26	ES	3,023	674,178,000	2230.16
EP	3,283	742,762,000	2262.45	27	YB	2,940	669,166,000	2276.07
YB	3,016	680,881,000	2257.56	28	RX	2,793	641,536,000	2296.94
PG	2,890	653,580,000	2261.52	29	YJ	2,669	596,351,000	2234.36
ES	2,772	638,315,000	2302.72	30	BQ	1,736	395,729,000	2279.54
PC	2,181	508,089,000	2329.61	31	AT	1,605	366,455,000	2283.21
AT	2,248	506,511,000	2253.16	32	XA	1,043	238,744,000	2289.01
AI	1,996	453,693,000	2273.01	33	IN	1,000	230,000,000	2300.00
IN	1,501	342,225,000	2279.98	34	AO	1,019	229,907,000	2256.20
YJ	1,462	332,252,000	2272.59	35	IU	800	180,700,000	2258.75
MG	1,308	297,436,000	2273.98	36	QA	667	150,034,000	2249.39
AG	1,325	295,342,000	2229.00	37	HD	404	91,023,000	2253.04
HD	840	188,025,000	2238.39	38	BR	253	59,202,000	2340.00
KI	804	181,187,000	2253.57	39	KI	237	55,010,000	2321.10
LS	801	177,365,000	2214.29	40	DX	130	29,300,000	2253.85
RF	610	138,570,000	2271.64	41	AG	117	26,443,000	2260.09
AR	600	136,500,000	2275.00	42	FS	100	23,000,000	2300.00
DX	554	125,241,000	2260.67	43	LS	95	21,375,000	2250.00
AN	512	114,241,000	2231.27	44	RO	60	13,560,000	2260.00
SH	300	68,400,000	2280.00	45	AI	54	12,526,000	2319.63
RX	241	54,466,000	2260.00	46	RF	50	11,700,000	2340.00
MU	185	42,100,000	2275.68	47	JB	25	5,775,000	2310.00
IU	187	41,679,000	2228.82	48	AN	5	1,153,000	2306.00
AO	155	34,835,000	2247.42	49	PF	2	466,000	2330.00
QA	128	29,199,000	2281.17	50	SF	1	224,000	2240.00
SA	100	23,000,000	2300.00	51	 	 	 	 
TS	100	23,000,000	2300.00	52	 	 	 	 
FS	90	20,290,000	2254.44	53	 	 	 	 
SS	80	17,840,000	2230.00	54	 	 	 	 
AP	40	9,060,000	2265.00	55	 	 	 	 
AF	25	5,625,000	2250.00	56	 	 	 	 
RO	20	4,560,000	2280.00	57	 	 	 	 
SF	20	4,510,000	2255.00	58	 	 	 	 
ZR	15	3,465,000	2310.00	59	 	 	 	 
RG	14	3,137,000	2240.71	60	 	 	 	 
PO	10	2,270,000	2270.00	61	 	 	 	 
PF	3	669,000	2230.00	62	 	 	 	 
FZ	1	228,000	2280.00	63	 	 	 	 
