CUANToBrokerCode	CUAN	Start	2025-12-03	End	2025-12-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	232,802	62,513,184,000	2685.25	1	XL	143,575	38,691,647,000	2694.87
XC	93,497	25,227,922,000	2698.26	2	YP	132,044	35,645,972,000	2699.55
YP	65,226	17,544,899,000	2689.86	3	AK	121,367	32,438,646,000	2672.77
AK	60,112	16,181,511,000	2691.89	4	CC	91,916	24,852,510,000	2703.83
CC	59,788	16,066,389,000	2687.23	5	BK	63,532	17,108,018,000	2692.82
BB	51,450	13,826,381,000	2687.34	6	TP	55,737	14,967,808,000	2685.43
YB	40,921	11,003,093,000	2688.86	7	MG	48,281	13,050,063,000	2702.94
PD	38,455	10,344,334,000	2689.98	8	PD	39,895	10,642,683,000	2667.67
CP	29,295	7,887,688,000	2692.50	9	XC	38,253	10,194,308,000	2664.97
AZ	28,732	7,764,097,000	2702.25	10	CP	36,440	9,807,472,000	2691.40
SQ	28,326	7,588,454,000	2678.97	11	ZP	36,574	9,804,668,000	2680.78
YU	25,830	6,915,063,000	2677.14	12	YB	30,132	8,125,739,000	2696.71
ZP	24,922	6,682,942,000	2681.54	13	CD	19,575	5,213,203,000	2663.19
MG	20,958	5,683,027,000	2711.63	14	YU	18,422	4,878,393,000	2648.13
LG	19,078	5,083,148,000	2664.40	15	AZ	15,961	4,336,084,000	2716.67
DR	16,949	4,559,571,000	2690.17	16	LG	12,915	3,481,786,000	2695.92
OD	16,439	4,419,427,000	2688.38	17	BQ	12,621	3,345,298,000	2650.58
KK	15,871	4,262,282,000	2685.58	18	HP	12,136	3,273,370,000	2697.24
NI	14,818	3,974,984,000	2682.54	19	KK	10,697	2,862,302,000	2675.80
BK	14,039	3,743,547,000	2666.53	20	SQ	10,060	2,723,637,000	2707.39
GR	12,917	3,501,906,000	2711.08	21	EP	8,803	2,348,224,000	2667.53
EP	12,646	3,400,354,000	2688.88	22	PC	7,007	1,849,932,000	2640.12
XA	11,836	3,169,908,000	2678.19	23	OD	6,423	1,712,209,000	2665.75
HP	11,067	2,969,514,000	2683.21	24	DR	6,310	1,693,231,000	2683.41
CD	10,423	2,788,042,000	2674.89	25	NI	5,529	1,484,082,000	2684.18
KI	7,780	2,068,636,000	2658.92	26	GR	4,652	1,246,014,000	2678.45
AI	7,474	2,011,613,000	2691.48	27	YJ	4,031	1,077,204,000	2672.30
IF	6,699	1,801,985,000	2689.93	28	DH	3,336	894,433,000	2681.15
DH	5,859	1,578,019,000	2693.32	29	BR	3,240	887,620,000	2739.57
FZ	5,400	1,449,600,000	2684.44	30	KZ	2,781	751,806,000	2703.37
PC	5,000	1,336,000,000	2672.00	31	HD	2,350	622,150,000	2647.45
AG	4,400	1,195,921,000	2718.00	32	AT	2,039	549,003,000	2692.51
TP	3,933	1,052,691,000	2676.56	33	AH	1,915	528,540,000	2760.00
EL	3,500	938,500,000	2681.43	34	FS	1,750	474,900,000	2713.71
YJ	3,361	906,702,000	2697.71	35	IU	1,250	343,200,000	2745.60
BQ	2,872	769,429,000	2679.07	36	IF	1,247	336,834,000	2701.15
IU	1,672	443,334,000	2651.52	37	RX	1,256	331,584,000	2640.00
AT	1,082	290,550,000	2685.30	38	AG	1,217	327,679,000	2692.51
AO	996	268,273,000	2693.50	39	XA	1,073	284,549,000	2651.90
HD	850	227,150,000	2672.35	40	KI	795	215,031,000	2704.79
LS	837	224,596,000	2683.35	41	AI	637	171,942,000	2699.25
ES	551	147,670,000	2680.04	42	SH	550	149,200,000	2712.73
DX	502	136,066,000	2710.48	43	EL	500	132,000,000	2640.00
RO	445	119,120,000	2676.85	44	SS	400	106,800,000	2670.00
SH	295	79,445,000	2693.05	45	SA	300	81,300,000	2710.00
FS	210	56,485,000	2689.76	46	RG	296	79,024,000	2669.73
SA	100	27,100,000	2710.00	47	AO	272	73,274,000	2693.90
PG	100	26,400,000	2640.00	48	FZ	200	55,200,000	2760.00
SF	63	17,010,000	2700.00	49	LS	200	54,400,000	2720.00
SS	62	16,628,000	2681.94	50	TS	141	37,224,000	2640.00
RG	52	13,971,000	2686.73	51	DX	32	8,451,000	2640.94
ZR	50	13,400,000	2680.00	52	ES	1	264,000	2640.00
MU	50	13,250,000	2650.00	53	 	 	 	 
RS	34	8,990,000	2644.12	54	 	 	 	 
BR	30	8,010,000	2670.00	55	 	 	 	 
QA	9	2,430,000	2700.00	56	 	 	 	 
AN	1	270,000	2700.00	57	 	 	 	 
