CUANToBrokerCode	CUAN	Start	2025-12-23	End	2025-12-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	73,336	16,319,091,000	2225.25	1	CC	93,429	20,894,891,000	2236.45
XL	66,876	14,927,123,000	2232.06	2	HP	41,332	9,216,943,000	2229.98
OD	37,129	8,239,678,000	2219.20	3	XL	40,686	9,081,721,000	2232.15
YB	34,756	7,839,227,000	2255.50	4	AK	36,483	8,127,978,000	2227.88
AK	33,744	7,573,099,000	2244.28	5	DR	31,635	7,059,391,000	2231.51
CC	33,686	7,538,836,000	2237.97	6	BK	29,390	6,581,643,000	2239.42
AZ	18,589	4,158,623,000	2237.14	7	YU	26,476	5,894,680,000	2226.42
HP	16,552	3,697,993,000	2234.17	8	ZP	19,581	4,384,175,000	2238.99
BB	15,810	3,529,396,000	2232.38	9	YP	16,957	3,803,459,000	2243.00
XC	12,432	2,777,955,000	2234.52	10	XC	16,925	3,788,536,000	2238.43
SQ	11,613	2,593,323,000	2233.12	11	PD	10,980	2,462,737,000	2242.93
ZP	9,874	2,232,694,000	2261.18	12	RX	6,510	1,451,623,000	2229.84
PD	9,154	2,038,974,000	2227.41	13	CD	6,296	1,410,989,000	2241.09
CD	7,519	1,682,738,000	2237.98	14	LS	5,062	1,143,832,000	2259.64
XA	6,302	1,403,532,000	2227.12	15	SQ	5,125	1,142,332,000	2228.94
TP	5,876	1,314,894,000	2237.74	16	MG	4,355	975,121,000	2239.08
NI	4,052	907,411,000	2239.42	17	FS	4,300	954,800,000	2220.47
RX	3,980	899,480,000	2260.00	18	OD	3,991	893,881,000	2239.74
YU	3,036	679,054,000	2236.67	19	LG	3,977	887,646,000	2231.95
KK	2,691	602,245,000	2238.00	20	XA	3,592	797,613,000	2220.53
YJ	2,400	530,979,000	2212.41	21	NI	3,249	725,610,000	2233.33
CP	2,296	512,137,000	2230.56	22	GR	2,695	603,432,000	2239.08
KI	2,284	508,523,000	2226.46	23	EP	2,563	575,148,000	2244.04
EP	2,040	454,880,000	2229.80	24	YB	2,408	541,877,000	2250.32
DH	1,386	311,275,000	2245.85	25	BQ	2,082	465,822,000	2237.38
LG	1,280	286,584,000	2238.94	26	AZ	1,981	444,266,000	2242.64
GR	1,196	266,318,000	2226.74	27	CP	1,868	420,579,000	2251.49
PG	1,135	252,975,000	2228.85	28	KK	947	211,033,000	2228.44
IF	1,089	244,825,000	2248.16	29	HD	750	168,000,000	2240.00
AI	1,083	240,837,000	2223.80	30	YJ	713	160,351,000	2248.96
RF	1,050	234,300,000	2231.43	31	AG	667	148,074,000	2220.00
MG	927	209,724,000	2262.39	32	IF	614	137,086,000	2232.67
HD	755	168,760,000	2235.23	33	IU	500	112,000,000	2240.00
DR	683	152,498,000	2232.77	34	TP	186	41,416,000	2226.67
BQ	614	137,216,000	2234.79	35	AI	165	36,696,000	2224.00
DX	568	126,360,000	2224.65	36	AO	160	36,160,000	2260.00
ZR	500	112,500,000	2250.00	37	DX	156	35,254,000	2259.87
AO	490	110,500,000	2255.10	38	KI	144	32,506,000	2257.36
ID	220	49,060,000	2230.00	39	DH	112	25,169,000	2247.23
AT	187	41,438,000	2215.94	40	RG	100	22,100,000	2210.00
BK	74	16,740,000	2262.16	41	RO	80	17,680,000	2210.00
RG	45	10,100,000	2244.44	42	AT	53	11,921,000	2249.25
AG	13	2,908,000	2236.92	43	PG	45	10,125,000	2250.00
PC	12	2,692,000	2243.33	44	SA	30	6,720,000	2240.00
LS	12	2,652,000	2210.00	45	QA	3	679,000	2263.33
AN	5	1,105,000	2210.00	46	SH	1	223,000	2230.00
ES	1	222,000	2220.00	47	 	 	 	 
QA	1	222,000	2220.00	48	 	 	 	 
TF	1	222,000	2220.00	49	 	 	 	 
