CUANToBrokerCode	CUAN	Start	2025-12-17	End	2025-12-17	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	181,088	42,812,278,000	2364.17	1	AK	125,871	29,775,782,000	2365.58
AK	71,118	16,802,984,000	2362.69	2	CC	84,257	19,921,050,000	2364.32
CC	58,339	13,825,713,000	2369.89	3	XL	81,554	19,330,079,000	2370.22
XC	54,892	13,019,588,000	2371.86	4	BK	55,856	13,274,992,000	2376.65
PD	52,929	12,514,232,000	2364.34	5	ZP	42,390	10,177,308,000	2400.87
YP	44,695	10,577,532,000	2366.60	6	PD	41,085	9,704,648,000	2362.09
NI	29,651	7,019,549,000	2367.39	7	YU	32,150	7,495,393,000	2331.38
SQ	28,417	6,744,641,000	2373.45	8	XC	30,200	7,121,770,000	2358.20
ZP	20,904	4,988,090,000	2386.19	9	YP	29,604	7,008,249,000	2367.33
OD	16,676	3,952,721,000	2370.31	10	YB	28,848	6,735,959,000	2334.98
LG	12,653	2,999,539,000	2370.61	11	MG	23,697	5,682,091,000	2397.81
KK	11,794	2,786,303,000	2362.47	12	NI	21,009	4,991,835,000	2376.05
GR	10,104	2,381,400,000	2356.89	13	SQ	14,701	3,500,298,000	2380.99
CP	9,060	2,163,166,000	2387.60	14	LG	14,604	3,422,356,000	2343.44
HP	8,995	2,124,393,000	2361.75	15	BR	9,735	2,329,377,000	2392.79
DR	8,704	2,068,180,000	2376.13	16	KK	8,638	2,042,531,000	2364.59
LS	8,330	1,967,490,000	2361.93	17	LS	7,050	1,657,200,000	2350.64
BQ	6,858	1,616,190,000	2356.65	18	RX	5,953	1,412,869,000	2373.37
TP	6,468	1,540,922,000	2382.38	19	DR	5,554	1,319,273,000	2375.36
EP	6,055	1,429,086,000	2360.18	20	EP	5,486	1,288,772,000	2349.20
AZ	5,773	1,369,177,000	2371.69	21	TP	5,092	1,188,123,000	2333.31
CD	5,782	1,359,751,000	2351.70	22	AG	4,725	1,127,813,000	2386.91
MG	4,771	1,130,714,000	2369.97	23	CP	4,248	1,003,964,000	2363.38
BK	4,689	1,108,586,000	2364.23	24	GR	4,021	950,346,000	2363.46
YU	4,425	1,044,482,000	2360.41	25	AZ	3,201	754,207,000	2356.16
AG	4,204	997,696,000	2373.21	26	HP	2,319	549,075,000	2367.72
AI	3,250	761,838,000	2344.12	27	BQ	1,475	357,633,000	2424.63
YJ	3,121	738,116,000	2365.00	28	AI	1,504	354,950,000	2360.04
DH	2,751	652,136,000	2370.54	29	OD	1,177	279,407,000	2373.89
XA	2,079	490,900,000	2361.23	30	KI	973	230,150,000	2365.36
FZ	1,706	410,006,000	2403.32	31	IU	950	228,750,000	2407.89
YB	1,454	344,444,000	2368.94	32	BB	893	208,922,000	2339.55
DX	1,361	326,913,000	2402.01	33	AT	596	144,995,000	2432.80
ES	1,280	307,289,000	2400.70	34	GA	500	117,500,000	2350.00
HD	1,155	272,275,000	2357.36	35	XA	470	111,399,000	2370.19
AN	1,113	261,074,000	2345.68	36	DH	470	111,286,000	2367.79
KI	1,055	251,501,000	2383.90	37	FS	400	95,500,000	2387.50
IF	781	185,184,000	2371.11	38	YJ	388	91,750,000	2364.69
PC	732	173,168,000	2365.68	39	HD	350	83,050,000	2372.86
AT	584	139,306,000	2385.38	40	PC	300	71,400,000	2380.00
GA	500	120,000,000	2400.00	41	SA	250	59,750,000	2390.00
AO	479	113,878,000	2377.41	42	DX	168	39,622,000	2358.45
FS	450	109,050,000	2423.33	43	IF	78	18,268,000	2342.05
IU	310	72,330,000	2333.23	44	BS	74	17,242,000	2330.00
ID	200	47,800,000	2390.00	45	AO	42	9,786,000	2330.00
RG	205	47,775,000	2330.49	46	SH	41	9,554,000	2330.24
MU	150	35,510,000	2367.33	47	PF	14	3,321,000	2372.14
BS	150	35,400,000	2360.00	48	CD	3	714,000	2380.00
PG	140	32,570,000	2326.43	49	 	 	 	 
RF	120	28,280,000	2356.67	50	 	 	 	 
OK	120	27,960,000	2330.00	51	 	 	 	 
TS	100	23,500,000	2350.00	52	 	 	 	 
SH	40	9,600,000	2400.00	53	 	 	 	 
AP	40	9,440,000	2360.00	54	 	 	 	 
RO	30	7,080,000	2360.00	55	 	 	 	 
SF	26	6,094,000	2343.85	56	 	 	 	 
ZR	25	5,950,000	2380.00	57	 	 	 	 
AF	25	5,875,000	2350.00	58	 	 	 	 
JB	25	5,850,000	2340.00	59	 	 	 	 
SS	10	2,390,000	2390.00	60	 	 	 	 
PF	10	2,360,000	2360.00	61	 	 	 	 
PO	10	2,360,000	2360.00	62	 	 	 	 
TF	1	236,000	2360.00	63	 	 	 	 
IN	1	235,000	2350.00	64	 	 	 	 
QA	1	233,000	2330.00	65	 	 	 	 
