CUANToBrokerCode	CUAN	Start	2025-12-02	End	2025-12-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	450,624	123,534,436,000	2741.41	1	XL	399,474	109,232,447,000	2734.41
CC	274,886	75,100,998,000	2732.08	2	CC	187,938	51,533,377,000	2742.04
XL	195,396	53,394,622,000	2732.64	3	YP	167,268	45,727,273,000	2733.77
ZP	121,328	33,166,942,000	2733.66	4	AK	147,947	40,359,081,000	2727.94
CD	103,281	28,266,664,000	2736.87	5	XC	125,428	34,330,982,000	2737.11
YP	103,407	28,258,342,000	2732.73	6	PD	101,840	27,909,096,000	2740.48
MG	68,797	18,820,167,000	2735.61	7	ZP	96,349	26,290,062,000	2728.63
PD	66,793	18,245,129,000	2731.59	8	AZ	61,050	16,721,329,000	2738.96
XC	58,229	15,904,702,000	2731.41	9	MG	60,283	16,408,458,000	2721.90
LG	53,949	14,676,763,000	2720.49	10	LG	51,438	14,094,747,000	2740.14
CP	46,816	12,880,274,000	2751.25	11	XA	46,939	12,863,980,000	2740.57
AZ	39,145	10,740,082,000	2743.67	12	CD	40,347	11,085,927,000	2747.65
BK	38,028	10,429,149,000	2742.49	13	SQ	37,048	10,162,793,000	2743.14
BB	26,596	7,262,820,000	2730.79	14	OD	37,095	10,148,493,000	2735.81
HP	26,500	7,228,766,000	2727.84	15	BK	35,608	9,734,118,000	2733.69
GR	21,601	5,906,697,000	2734.46	16	YU	34,774	9,486,048,000	2727.91
IF	21,347	5,835,614,000	2733.69	17	YJ	34,499	9,450,654,000	2739.40
OD	20,016	5,476,369,000	2736.00	18	CP	32,129	8,793,089,000	2736.81
EL	20,000	5,474,800,000	2737.40	19	NI	29,657	8,122,401,000	2738.78
YB	18,310	4,993,933,000	2727.43	20	HP	27,838	7,594,273,000	2728.02
KK	17,534	4,803,001,000	2739.25	21	KK	24,378	6,663,564,000	2733.43
NI	16,345	4,447,888,000	2721.25	22	GR	20,915	5,688,481,000	2719.81
SQ	15,228	4,141,581,000	2719.71	23	DR	17,564	4,801,480,000	2733.71
DR	14,068	3,845,345,000	2733.40	24	EP	16,466	4,504,021,000	2735.35
EP	10,233	2,784,812,000	2721.40	25	YB	12,770	3,480,053,000	2725.18
BQ	9,118	2,492,132,000	2733.20	26	AG	11,120	3,043,578,000	2737.03
AT	8,429	2,314,091,000	2745.39	27	AO	9,205	2,521,275,000	2739.03
TP	8,265	2,263,570,000	2738.74	28	IF	7,818	2,124,520,000	2717.47
AO	7,425	2,040,489,000	2748.13	29	TP	6,286	1,737,396,000	2763.91
YU	6,217	1,685,681,000	2711.41	30	LS	6,292	1,719,792,000	2733.30
AG	6,080	1,667,322,000	2742.31	31	DH	5,976	1,633,385,000	2733.24
XA	5,955	1,628,008,000	2733.85	32	AT	5,921	1,612,997,000	2724.20
HD	4,315	1,168,495,000	2707.98	33	BQ	4,561	1,249,384,000	2739.28
KI	3,335	898,977,000	2695.58	34	KI	2,948	805,121,000	2731.08
BR	3,241	887,625,000	2738.74	35	FZ	2,900	791,900,000	2730.69
SH	3,106	856,744,000	2758.35	36	HD	2,620	725,080,000	2767.48
KZ	2,750	753,500,000	2740.00	37	AI	2,471	675,513,000	2733.76
FZ	2,650	715,650,000	2700.57	38	BS	2,241	613,854,000	2739.20
PC	2,196	595,278,000	2710.74	39	RO	2,188	600,640,000	2745.16
DH	2,058	562,450,000	2732.99	40	BR	2,079	570,262,000	2742.96
YJ	1,994	542,833,000	2722.33	41	SS	2,000	552,000,000	2760.00
FS	1,700	467,800,000	2751.76	42	AN	1,303	357,013,000	2739.93
IU	1,300	356,050,000	2738.85	43	SH	1,033	284,334,000	2752.51
SA	500	137,000,000	2740.00	44	IU	775	209,575,000	2704.19
LS	451	122,574,000	2717.83	45	OK	700	193,600,000	2765.71
AN	303	80,924,000	2670.76	46	RG	680	185,395,000	2726.40
AI	214	58,445,000	2731.07	47	RF	445	122,830,000	2760.22
RF	200	54,736,000	2736.80	48	MI	395	108,625,000	2750.00
RG	146	40,150,000	2750.00	49	FS	395	108,230,000	2740.00
DX	108	29,709,000	2750.83	50	SA	210	57,960,000	2760.00
PO	100	27,300,000	2730.00	51	AR	200	55,300,000	2765.00
RO	30	8,100,000	2700.00	52	DX	148	40,765,000	2754.39
IH	1	271,000	2710.00	53	IN	111	30,313,000	2730.90
TF	1	267,000	2670.00	54	ES	105	28,450,000	2709.52
 	 	 	 	55	PO	100	27,600,000	2760.00
 	 	 	 	56	PG	100	27,300,000	2730.00
 	 	 	 	57	MU	73	20,129,000	2757.40
 	 	 	 	58	QA	68	18,572,000	2731.18
 	 	 	 	59	PC	68	18,512,000	2722.35
 	 	 	 	60	PF	50	13,700,000	2740.00
 	 	 	 	61	EL	9	2,465,000	2738.89
 	 	 	 	62	TS	5	1,375,000	2750.00
 	 	 	 	63	ZR	3	825,000	2750.00
 	 	 	 	64	TF	1	275,000	2750.00
