CUANToBrokerCode	CUAN	Start	2025-12-29	End	2025-12-29	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	155,957	36,980,849,000	2371.22	1	XL	176,114	41,709,311,000	2368.31
AK	120,511	28,559,954,000	2369.90	2	AK	122,083	28,859,794,000	2363.95
YP	106,824	25,365,800,000	2374.54	3	CC	115,749	27,367,630,000	2364.39
YJ	57,380	13,685,013,000	2384.98	4	YP	76,588	18,096,459,000	2362.83
CC	51,601	12,239,809,000	2372.01	5	PD	63,419	15,123,942,000	2384.77
CP	46,192	10,801,183,000	2338.32	6	ZP	53,185	12,569,555,000	2363.36
ZP	42,935	10,210,720,000	2378.18	7	HP	41,914	10,014,292,000	2389.25
AF	38,066	9,018,644,000	2369.21	8	XC	40,650	9,632,501,000	2369.62
XC	35,183	8,339,990,000	2370.46	9	BK	32,294	7,647,472,000	2368.08
PD	29,234	6,917,537,000	2366.26	10	MG	31,121	7,443,425,000	2391.77
LG	28,569	6,742,843,000	2360.20	11	OD	23,344	5,572,317,000	2387.04
MG	24,711	5,852,624,000	2368.43	12	SQ	16,313	3,870,549,000	2372.68
BK	17,041	4,050,546,000	2376.94	13	CP	16,332	3,865,685,000	2366.94
YB	16,239	3,829,190,000	2358.02	14	YU	15,988	3,783,380,000	2366.39
SQ	14,806	3,493,804,000	2359.72	15	NI	15,244	3,585,994,000	2352.40
AT	13,355	3,144,400,000	2354.47	16	LG	13,983	3,307,645,000	2365.48
TP	13,077	3,114,273,000	2381.49	17	CD	11,923	2,803,743,000	2351.54
KK	12,911	3,066,443,000	2375.06	18	YB	10,561	2,505,753,000	2372.65
RX	12,502	2,974,805,000	2379.46	19	KK	9,822	2,339,503,000	2381.90
DP	12,500	2,945,000,000	2356.00	20	TP	9,679	2,293,834,000	2369.91
NI	11,936	2,837,502,000	2377.26	21	AZ	9,371	2,211,130,000	2359.55
AZ	11,289	2,670,650,000	2365.71	22	EP	7,248	1,708,468,000	2357.16
GA	9,500	2,230,000,000	2347.37	23	GR	7,138	1,690,744,000	2368.65
GR	8,835	2,083,958,000	2358.75	24	BQ	6,423	1,527,593,000	2378.32
CD	7,820	1,854,595,000	2371.60	25	DR	3,163	744,135,000	2352.62
HP	5,181	1,222,261,000	2359.12	26	DH	3,074	728,310,000	2369.26
BR	5,003	1,190,709,000	2379.99	27	AI	2,349	567,730,000	2416.90
OD	4,257	1,014,837,000	2383.93	28	AT	2,205	520,295,000	2359.61
FS	3,250	782,250,000	2406.92	29	HD	2,103	493,837,000	2348.25
BQ	3,059	718,697,000	2349.45	30	YJ	1,684	400,427,000	2377.83
SH	3,000	714,000,000	2380.00	31	BR	1,583	363,968,000	2299.23
DR	2,559	603,683,000	2359.06	32	XA	1,279	304,526,000	2380.97
DH	2,456	581,381,000	2367.19	33	AO	929	223,855,000	2409.63
BB	2,445	576,530,000	2358.00	34	DX	758	179,929,000	2373.73
EP	2,373	561,406,000	2365.81	35	IF	461	110,109,000	2388.48
YU	2,330	547,652,000	2350.44	36	LS	361	86,115,000	2385.46
LS	1,929	459,042,000	2379.69	37	ES	350	83,250,000	2378.57
ES	1,751	407,685,000	2328.30	38	FS	350	82,750,000	2364.29
KI	1,320	317,593,000	2406.01	39	KI	314	74,460,000	2371.34
XA	1,022	242,333,000	2371.16	40	IU	304	71,920,000	2365.79
OK	1,000	235,000,000	2350.00	41	AG	232	55,199,000	2379.27
RF	1,000	234,000,000	2340.00	42	RF	200	48,000,000	2400.00
IU	900	213,800,000	2375.56	43	MI	128	30,080,000	2350.00
AO	853	202,658,000	2375.83	44	SS	80	19,040,000	2380.00
ID	815	191,600,000	2350.92	45	RG	61	14,426,000	2364.92
IF	695	165,104,000	2375.60	46	SA	40	9,400,000	2350.00
FZ	665	158,195,000	2378.87	47	AF	25	6,100,000	2440.00
QA	420	99,952,000	2379.81	48	ZR	25	6,075,000	2430.00
HD	275	64,885,000	2359.45	49	PC	25	5,925,000	2370.00
AI	246	58,766,000	2388.86	50	SF	10	2,410,000	2410.00
DX	243	56,898,000	2341.48	51	MU	10	2,360,000	2360.00
SF	201	47,233,000	2349.90	52	RO	5	1,175,000	2350.00
AG	180	43,041,000	2391.17	53	IN	4	944,000	2360.00
PG	60	14,100,000	2350.00	54	FZ	3	690,000	2300.00
RO	60	14,100,000	2350.00	55	 	 	 	 
SS	50	11,750,000	2350.00	56	 	 	 	 
RG	13	3,068,000	2360.00	57	 	 	 	 
AN	9	2,142,000	2380.00	58	 	 	 	 
IN	5	1,200,000	2400.00	59	 	 	 	 
ZR	2	476,000	2380.00	60	 	 	 	 
