ANTMToBrokerCode	ANTM	Start	2025-10-20	End	2025-10-20	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	297,700	98,906,992,000	3322.37	1	BK	252,856	83,944,226,000	3319.84
CC	166,016	55,042,182,000	3315.47	2	AK	244,841	81,159,428,000	3314.78
XL	153,804	51,028,800,000	3317.78	3	YP	216,408	71,495,394,000	3303.73
ZP	110,045	36,471,085,000	3314.20	4	CC	148,125	49,218,115,000	3322.74
AK	108,670	36,061,765,000	3318.47	5	ZP	137,671	45,626,610,000	3314.18
PD	100,881	33,521,471,000	3322.87	6	PD	103,002	34,210,172,000	3321.31
XC	74,355	24,654,941,000	3315.84	7	XL	93,656	31,149,600,000	3325.96
BK	68,713	22,765,467,000	3313.12	8	YU	52,789	17,468,794,100	3309.15
KK	51,987	17,317,199,000	3331.06	9	XC	38,579	12,812,647,000	3321.15
NI	51,892	17,194,803,000	3313.57	10	OD	31,305	10,359,550,000	3309.23
CP	48,433	15,994,890,000	3302.48	11	NI	30,486	10,063,967,000	3301.18
SQ	47,758	15,763,255,000	3300.65	12	GR	30,317	10,052,253,000	3315.71
LG	47,123	15,491,270,000	3287.41	13	DR	27,900	9,263,407,000	3320.22
OD	33,111	10,952,369,000	3307.77	14	CP	25,007	8,363,575,000	3344.49
BB	28,415	9,393,430,000	3305.80	15	KK	19,087	6,290,852,000	3295.88
DR	23,929	7,918,690,000	3309.24	16	SQ	18,040	5,958,343,000	3302.85
EP	17,183	5,722,139,000	3330.12	17	AI	16,455	5,420,195,000	3293.95
GR	17,147	5,661,189,000	3301.56	18	DX	12,927	4,250,222,000	3287.86
YU	14,011	4,615,146,100	3293.86	19	EP	12,762	4,224,405,000	3310.14
AZ	13,541	4,502,821,000	3325.32	20	LG	12,271	4,072,769,000	3319.02
DH	13,352	4,433,580,000	3320.54	21	HD	9,802	3,274,293,000	3340.43
AO	13,262	4,379,967,000	3302.64	22	FZ	9,500	3,128,465,000	3293.12
AI	11,963	3,966,613,000	3315.73	23	AO	8,179	2,689,430,000	3288.21
MG	10,890	3,621,406,000	3325.44	24	MG	7,908	2,636,919,000	3334.50
IF	10,821	3,554,559,000	3284.87	25	TP	7,549	2,480,397,000	3285.73
BQ	9,510	3,157,597,000	3320.29	26	XA	6,453	2,154,126,000	3338.18
HD	9,432	3,140,425,000	3329.54	27	FS	6,175	2,025,830,000	3280.70
YB	6,926	2,278,979,000	3290.47	28	KZ	3,591	1,174,257,000	3270.00
AG	5,520	1,829,162,000	3313.70	29	RX	3,342	1,156,332,000	3460.00
YJ	4,171	1,378,578,000	3305.15	30	DH	3,471	1,153,598,000	3323.53
PC	4,092	1,356,092,000	3314.01	31	BQ	3,286	1,116,215,000	3396.88
DX	3,685	1,215,391,000	3298.21	32	YB	3,297	1,095,496,000	3322.71
RX	3,342	1,156,332,000	3460.00	33	IF	3,047	1,012,880,000	3324.19
ES	3,460	1,140,100,000	3295.09	34	AZ	2,873	955,637,000	3326.27
CD	3,187	1,050,918,000	3297.51	35	KI	2,649	905,535,000	3418.40
XA	2,751	911,128,000	3311.99	36	AG	1,402	461,948,000	3294.92
TP	2,174	720,711,000	3315.14	37	PC	1,028	336,296,000	3271.36
HP	2,073	684,884,000	3303.83	38	HP	631	207,734,000	3292.14
QA	2,028	670,506,000	3306.24	39	AT	574	190,427,000	3317.54
LS	1,785	590,841,000	3310.03	40	YJ	529	172,983,000	3270.00
ID	1,610	532,300,000	3306.21	41	PG	250	86,250,000	3450.00
AT	1,338	442,143,000	3304.51	42	AH	250	83,500,000	3340.00
MU	1,301	431,230,000	3314.60	43	SS	210	69,300,000	3300.00
IT	1,270	419,040,000	3299.53	44	RF	202	68,298,000	3381.09
KI	1,027	339,920,000	3309.83	45	AN	150	50,250,000	3350.00
RS	1,000	337,000,000	3370.00	46	BB	106	34,966,000	3298.68
RO	688	226,874,000	3297.59	47	MU	100	33,000,000	3300.00
RF	661	218,447,000	3304.80	48	RG	60	19,660,000	3276.67
AF	520	173,040,000	3327.69	49	IU	50	16,800,000	3360.00
FZ	505	167,710,000	3320.99	50	ID	30	10,050,000	3350.00
AR	420	138,940,000	3308.10	51	SF	11	3,619,000	3290.00
SS	305	100,115,000	3282.46	52	LS	10	3,354,000	3354.00
AH	250	83,250,000	3330.00	53	IH	5	1,665,000	3330.00
GI	205	67,948,000	3314.54	54	 	 	 	 
MI	167	54,668,000	3273.53	55	 	 	 	 
RG	114	37,612,000	3299.30	56	 	 	 	 
BR	109	36,058,000	3308.07	57	 	 	 	 
EL	100	32,800,000	3280.00	58	 	 	 	 
FS	92	30,355,000	3299.46	59	 	 	 	 
SH	90	29,770,000	3307.78	60	 	 	 	 
BS	55	18,240,000	3316.36	61	 	 	 	 
IH	50	16,450,000	3290.00	62	 	 	 	 
PO	40	13,200,000	3300.00	63	 	 	 	 
SA	30	9,950,000	3316.67	64	 	 	 	 
ZR	30	9,845,000	3281.67	65	 	 	 	 
DD	23	7,659,000	3330.00	66	 	 	 	 
RB	19	6,253,000	3291.05	67	 	 	 	 
SF	18	5,927,000	3292.78	68	 	 	 	 
OK	10	3,350,000	3350.00	69	 	 	 	 
IU	10	3,280,000	3280.00	70	 	 	 	 
AD	8	2,660,000	3325.00	71	 	 	 	 
JB	1	327,000	3270.00	72	 	 	 	 
