ANTMToBrokerCode	ANTM	Start	2025-10-22	End	2025-10-22	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	159,582	50,646,098,700	3173.66	1	CC	166,598	52,991,937,000	3180.83
XL	132,687	42,128,065,000	3175.00	2	YP	154,685	49,081,475,700	3172.98
BK	117,959	37,550,923,760	3183.37	3	BK	111,588	35,275,919,760	3161.25
CC	112,318	35,671,324,000	3175.92	4	AK	109,876	35,010,116,000	3186.33
AK	73,280	23,231,611,000	3170.25	5	ZP	77,263	24,591,687,000	3182.85
PD	65,018	20,637,657,000	3174.15	6	XL	62,019	19,660,562,000	3170.09
XC	60,122	19,081,801,000	3173.85	7	PD	51,937	16,515,212,000	3179.85
OD	40,817	12,939,778,000	3170.19	8	XC	35,820	11,345,018,000	3167.23
NI	37,012	11,762,022,000	3177.89	9	LG	35,293	11,231,748,000	3182.43
ZP	35,617	11,340,280,000	3183.95	10	TP	32,910	10,452,071,000	3175.96
DR	32,194	10,227,273,000	3176.76	11	CP	32,744	10,364,695,000	3165.37
CP	30,410	9,679,781,000	3183.09	12	BB	31,781	10,131,223,000	3187.82
EP	26,082	8,272,387,000	3171.68	13	DR	30,194	9,552,099,000	3163.58
SQ	26,033	8,259,815,000	3172.82	14	NI	28,500	9,056,519,000	3177.73
MG	20,969	6,679,857,000	3185.59	15	YU	21,453	6,809,652,600	3174.13
KK	19,490	6,175,496,000	3168.55	16	EP	17,591	5,606,872,000	3187.35
AG	19,099	6,070,877,000	3178.64	17	SQ	14,417	4,600,373,000	3190.94
TP	16,011	5,099,892,000	3185.24	18	YJ	13,991	4,407,961,000	3150.57
GR	11,007	3,494,194,000	3174.52	19	MG	12,517	3,998,042,000	3194.09
IF	10,927	3,481,435,000	3186.08	20	KK	12,524	3,985,015,000	3181.90
BQ	10,409	3,341,653,000	3210.35	21	BQ	12,356	3,919,541,000	3172.18
KI	9,525	3,035,947,000	3187.35	22	HP	12,136	3,850,406,000	3172.71
DH	9,463	3,009,169,000	3179.93	23	AZ	9,907	3,158,093,000	3187.74
LG	8,852	2,811,021,000	3175.58	24	KI	8,190	2,584,455,000	3155.62
AZ	7,933	2,519,436,000	3175.89	25	YB	7,431	2,365,170,000	3182.84
YU	6,748	2,137,343,600	3167.10	26	OD	7,392	2,355,923,000	3187.13
HD	5,913	1,880,852,000	3180.88	27	HD	7,200	2,287,957,000	3177.72
ES	5,461	1,738,778,000	3183.99	28	GR	4,213	1,340,086,000	3180.84
AI	4,983	1,575,147,000	3161.04	29	KZ	3,311	1,049,679,000	3170.28
YB	4,094	1,300,100,000	3175.62	30	ZR	3,000	956,000,000	3186.67
YJ	3,993	1,256,165,000	3145.92	31	AG	2,827	900,592,000	3185.68
RX	2,707	887,625,300	3279.00	32	RX	2,707	887,625,300	3279.00
DX	2,596	824,190,000	3174.85	33	AI	2,232	711,812,000	3189.12
LS	2,493	791,699,000	3175.69	34	SF	2,105	663,800,000	3153.44
ZR	2,230	704,140,000	3157.58	35	ES	1,679	534,043,000	3180.72
AT	2,016	640,491,000	3177.04	36	DX	1,560	493,590,000	3164.04
SS	1,740	546,640,000	3141.61	37	XA	1,305	415,737,000	3185.72
MU	1,660	526,145,000	3169.55	38	AO	1,170	372,367,000	3182.62
AO	1,607	503,453,000	3132.87	39	AT	1,128	358,067,000	3174.35
XA	1,524	481,864,000	3161.84	40	RS	1,000	319,000,000	3190.00
HP	1,343	426,036,000	3172.27	41	IF	993	313,632,000	3158.43
BB	1,091	346,918,000	3179.82	42	MU	905	288,695,000	3190.00
RS	1,000	315,000,000	3150.00	43	DH	876	278,937,000	3184.21
CD	659	207,568,000	3149.74	44	LS	645	207,307,000	3214.06
AR	630	198,740,000	3154.60	45	PC	301	96,219,000	3196.64
PG	593	188,309,000	3175.53	46	SH	250	79,150,000	3166.00
FZ	500	159,200,000	3184.00	47	BR	200	63,800,000	3190.00
PC	447	141,136,000	3157.40	48	RF	160	50,420,000	3151.25
IT	380	121,290,000	3191.84	49	CD	125	39,950,000	3196.00
RO	382	120,752,000	3161.05	50	RG	123	39,067,000	3176.18
SF	374	119,134,000	3185.40	51	RO	97	30,967,000	3192.47
RF	347	110,002,000	3170.09	52	TF	30	9,600,000	3200.00
SH	300	94,450,000	3148.33	53	ID	30	9,600,000	3200.00
AF	120	38,070,000	3172.50	54	IU	20	6,340,000	3170.00
GI	100	31,900,000	3190.00	55	PP	19	6,023,000	3170.00
MI	100	31,700,000	3170.00	56	JB	17	5,423,000	3190.00
BS	100	31,700,000	3170.00	57	PS	12	3,804,000	3170.00
RG	96	30,323,000	3158.65	58	RB	4	1,276,000	3190.00
IN	50	15,750,000	3150.00	59	QA	3	960,000	3200.00
ID	35	11,035,000	3152.86	60	 	 	 	 
TF	30	9,540,000	3180.00	61	 	 	 	 
BR	30	9,468,000	3156.00	62	 	 	 	 
RB	20	6,380,000	3190.00	63	 	 	 	 
OK	20	6,300,000	3150.00	64	 	 	 	 
IU	10	3,200,000	3200.00	65	 	 	 	 
PO	10	3,170,000	3170.00	66	 	 	 	 
QA	5	1,595,000	3190.00	67	 	 	 	 
PP	4	1,268,000	3170.00	68	 	 	 	 
JB	3	951,000	3170.00	69	 	 	 	 
