ANTMToBrokerCode	ANTM	Start	2025-10-29	End	2025-10-29	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BB	134,031	42,545,368,000	3174.29	1	YP	137,447	43,616,771,000	3173.35
BK	123,543	39,269,679,400	3178.60	2	BK	114,389	36,243,328,400	3168.40
YU	88,073	27,991,796,000	3178.25	3	ZP	86,953	27,645,891,000	3179.41
YP	85,577	27,014,779,000	3156.78	4	CC	86,208	27,258,836,000	3161.98
CC	54,377	17,194,785,000	3162.14	5	XC	74,089	23,455,461,000	3165.85
XL	49,692	15,737,028,000	3166.91	6	AK	71,700	22,635,380,000	3156.96
NI	39,822	12,613,917,000	3167.57	7	XL	63,766	20,230,474,000	3172.61
PD	37,856	11,986,180,900	3166.26	8	PD	40,563	12,881,647,900	3175.71
XC	35,268	11,163,561,000	3165.35	9	NI	37,974	12,039,033,000	3170.34
AK	32,009	10,171,839,000	3177.81	10	OD	25,393	8,047,391,000	3169.14
MG	30,449	9,645,964,000	3167.91	11	SQ	19,245	6,106,276,000	3172.92
AZ	26,392	8,418,898,000	3189.94	12	GR	18,670	5,977,849,000	3201.85
OD	25,219	7,955,354,000	3154.51	13	MG	13,911	4,426,142,000	3181.76
LG	20,486	6,536,009,000	3190.48	14	KK	13,711	4,351,661,000	3173.85
SQ	16,018	5,065,918,000	3162.64	15	AZ	11,255	3,572,577,000	3174.21
ZP	13,000	4,100,936,000	3154.57	16	CP	9,263	2,946,056,000	3180.46
DR	11,219	3,555,166,000	3168.88	17	DR	9,213	2,923,663,000	3173.41
EP	10,226	3,238,547,000	3166.97	18	BQ	8,125	2,548,039,000	3136.05
ES	10,020	3,173,500,000	3167.17	19	EP	7,098	2,251,827,000	3172.48
RX	9,630	3,042,158,100	3159.04	20	LG	6,892	2,174,800,000	3155.54
XA	6,598	2,087,772,000	3164.25	21	CD	5,497	1,754,333,000	3191.44
CP	6,370	2,010,006,000	3155.43	22	TP	5,232	1,664,999,000	3182.34
AT	5,986	1,906,180,000	3184.40	23	ZR	5,000	1,583,000,000	3166.00
HD	4,527	1,439,080,000	3178.88	24	ES	4,417	1,393,172,000	3154.11
KK	4,318	1,371,105,000	3175.32	25	DH	4,374	1,390,644,000	3179.34
GR	4,084	1,293,353,000	3166.88	26	AT	4,180	1,316,357,000	3149.18
AG	3,980	1,262,827,000	3172.93	27	IF	3,594	1,141,243,000	3175.41
FS	3,505	1,121,605,000	3200.01	28	YU	3,463	1,101,346,000	3180.32
SA	3,500	1,118,500,000	3195.71	29	HD	3,396	1,080,246,000	3180.94
LS	3,113	993,681,000	3192.04	30	AG	2,949	940,297,000	3188.53
HP	2,939	920,745,000	3132.85	31	HP	2,691	855,682,000	3179.79
TP	2,906	915,836,000	3151.53	32	DX	2,526	799,438,000	3164.84
DX	2,638	826,668,000	3133.69	33	LS	2,142	683,351,000	3190.25
CD	2,050	646,755,000	3154.90	34	AI	1,960	627,291,000	3200.46
BQ	1,891	601,299,000	3179.79	35	RX	1,599	493,931,100	3089.00
DH	1,778	560,281,000	3151.19	36	KI	1,547	493,317,000	3188.86
AI	1,611	511,970,000	3177.96	37	AO	1,474	471,873,000	3201.31
KI	1,402	447,516,000	3191.98	38	PC	1,319	420,376,000	3187.08
AR	1,050	331,850,000	3160.48	39	XA	1,175	373,916,000	3182.26
YB	753	238,176,000	3163.03	40	IT	1,100	352,000,000	3200.00
AF	400	128,200,000	3205.00	41	YJ	1,114	351,763,000	3157.66
SF	320	102,710,000	3209.69	42	SF	911	284,239,000	3120.08
IF	239	75,763,000	3170.00	43	YB	865	273,895,000	3166.42
YJ	235	74,359,000	3164.21	44	SS	540	172,020,000	3185.56
AO	206	65,049,000	3157.72	45	GI	200	63,400,000	3170.00
IU	200	64,000,000	3200.00	46	MU	124	39,680,000	3200.00
ZR	200	63,200,000	3160.00	47	PO	112	35,352,000	3156.43
PC	70	22,190,000	3170.00	48	RF	100	31,900,000	3190.00
RO	60	18,990,000	3165.00	49	FS	81	25,986,000	3208.15
MU	50	15,585,000	3117.00	50	PG	70	22,400,000	3200.00
SH	30	9,480,000	3160.00	51	RG	70	22,390,000	3198.57
RG	10	3,150,000	3150.00	52	RO	67	21,485,000	3206.72
FZ	10	3,130,000	3130.00	53	AF	50	15,750,000	3150.00
TF	8	2,520,000	3150.00	54	PP	35	11,200,000	3200.00
JB	1	317,000	3170.00	55	SH	30	9,600,000	3200.00
 	 	 	 	56	DD	24	7,680,000	3200.00
 	 	 	 	57	QA	20	6,400,000	3200.00
 	 	 	 	58	OK	20	6,360,000	3180.00
 	 	 	 	59	AR	12	3,816,000	3180.00
