ANTMToBrokerCode	ANTM	Start	2025-10-21	End	2025-10-21	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	154,568	51,299,420,000	3318.89	1	YP	169,166	56,143,100,000	3318.82
ZP	132,675	43,977,918,000	3314.71	2	CC	109,384	36,264,638,000	3315.35
RX	114,052	37,734,788,600	3308.56	3	ZP	100,454	33,200,728,000	3305.07
YP	93,322	30,895,115,000	3310.59	4	AK	68,910	22,721,303,000	3297.24
CC	69,219	22,941,740,000	3314.37	5	XL	58,047	19,272,137,000	3320.09
BK	58,160	19,247,305,400	3309.34	6	DR	55,769	18,459,807,000	3310.05
XL	56,980	18,835,874,000	3305.70	7	PD	52,054	17,260,275,950	3315.83
PD	37,360	12,359,283,950	3308.15	8	YU	48,042	15,901,579,000	3309.93
NI	33,214	11,005,241,000	3313.43	9	BK	44,444	14,676,103,400	3302.11
OD	33,122	10,966,213,000	3310.85	10	NI	35,110	11,655,199,000	3319.62
XC	27,804	9,195,695,000	3307.33	11	OD	29,425	9,754,454,000	3315.02
KK	22,018	7,298,308,000	3314.70	12	XC	29,115	9,657,205,000	3316.92
CP	17,550	5,810,430,000	3310.79	13	CP	19,705	6,543,426,000	3320.69
DR	14,423	4,772,591,000	3309.01	14	LG	17,977	5,956,861,000	3313.60
SQ	13,638	4,488,279,000	3291.01	15	AZ	16,555	5,442,393,000	3287.46
LG	10,757	3,578,426,000	3326.60	16	KK	15,955	5,299,187,000	3321.33
AZ	10,174	3,362,288,000	3304.78	17	BB	12,472	4,086,173,000	3276.28
AO	7,674	2,556,060,000	3330.81	18	AI	11,548	3,824,594,000	3311.91
XA	6,261	2,085,611,000	3331.11	19	LS	10,039	3,330,954,000	3318.01
EP	6,071	2,017,464,000	3323.12	20	AO	9,420	3,133,468,000	3326.40
HD	5,786	1,921,948,000	3321.72	21	SQ	7,583	2,524,734,000	3329.47
YU	5,266	1,746,551,000	3316.66	22	ES	6,421	2,131,530,000	3319.62
PF	5,000	1,655,000,000	3310.00	23	EP	5,978	1,984,344,000	3319.41
GR	4,786	1,586,299,000	3314.46	24	YB	5,093	1,693,514,000	3325.18
DH	3,720	1,229,373,000	3304.77	25	HD	4,838	1,605,230,000	3317.96
BB	2,390	791,948,000	3313.59	26	RX	3,247	1,064,917,600	3279.70
ZR	2,026	667,507,000	3294.70	27	BQ	3,049	1,013,203,000	3323.07
PC	1,733	570,184,000	3290.16	28	DH	2,431	805,472,000	3313.34
AG	1,608	533,004,000	3314.70	29	AG	1,791	589,034,000	3288.86
DX	1,571	523,991,000	3335.40	30	DX	1,738	578,325,000	3327.53
BQ	1,541	510,558,000	3313.16	31	GR	1,679	558,862,000	3328.54
KI	1,482	492,971,000	3326.39	32	PC	1,390	465,250,000	3347.12
LS	1,472	484,206,000	3289.44	33	IF	1,203	401,544,000	3337.86
AI	1,445	475,653,000	3291.72	34	XA	1,153	382,332,000	3315.98
MG	1,403	462,981,000	3299.94	35	MG	1,061	351,829,000	3316.01
YB	1,229	406,916,000	3310.95	36	HP	1,053	346,168,000	3287.45
IT	1,100	361,900,000	3290.00	37	CD	651	215,651,000	3312.61
AT	1,036	342,586,000	3306.81	38	TP	633	208,398,000	3292.23
ES	1,000	334,000,000	3340.00	39	SS	610	200,690,000	3290.00
TP	773	255,573,000	3306.25	40	AT	600	199,642,000	3327.37
IF	671	222,190,000	3311.33	41	ID	500	166,400,000	3328.00
ID	350	115,220,000	3292.00	42	KI	380	125,988,000	3315.47
YJ	345	113,924,000	3302.14	43	QA	373	122,717,000	3290.00
RF	290	95,230,000	3283.79	44	MU	301	100,129,000	3326.54
HP	264	87,602,000	3318.26	45	MI	300	99,300,000	3310.00
SS	210	69,720,000	3320.00	46	RF	248	82,544,000	3328.39
CD	211	69,408,000	3289.48	47	BR	200	65,800,000	3290.00
BR	200	66,600,000	3330.00	48	YJ	156	51,873,000	3325.19
PP	153	50,337,000	3290.00	49	FS	150	49,800,000	3320.00
SF	109	36,088,000	3310.83	50	IH	50	16,700,000	3340.00
RG	107	35,169,000	3286.82	51	RO	50	16,700,000	3340.00
RO	106	34,874,000	3290.00	52	KZ	38	12,598,000	3315.26
MI	100	32,900,000	3290.00	53	ZR	33	10,974,000	3325.45
FS	60	19,800,000	3300.00	54	RG	25	8,225,000	3290.00
PG	50	16,550,000	3310.00	55	SA	20	6,680,000	3340.00
MU	31	10,287,000	3318.39	56	AR	20	6,680,000	3340.00
PO	10	3,280,000	3280.00	57	FZ	20	6,665,000	3332.50
BS	5	1,635,000	3270.00	58	RB	10	3,330,000	3330.00
SH	3	999,000	3330.00	59	AD	8	2,648,000	3310.00
JB	2	664,000	3320.00	60	SF	6	2,003,000	3338.33
GI	2	658,000	3290.00	61	IN	5	1,660,000	3320.00
 	 	 	 	62	JB	1	333,000	3330.00
 	 	 	 	63	PS	1	333,000	3330.00
