ANTMToBrokerCode	ANTM	Start	2025-10-09	End	2025-10-09	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	260,782	85,032,903,000	3260.69	1	CC	313,615	102,173,017,000	3257.91
ZP	244,974	79,981,563,700	3264.89	2	YP	201,806	65,654,852,000	3253.36
YP	230,039	75,096,843,000	3264.53	3	AK	146,318	48,010,390,000	3281.24
XL	117,540	38,358,083,000	3263.41	4	KK	128,158	41,814,903,000	3262.76
AK	105,060	34,319,111,000	3266.62	5	XL	120,526	39,194,739,000	3251.97
PD	76,707	24,965,843,000	3254.70	6	PD	98,937	32,180,339,000	3252.61
XC	67,392	22,008,106,000	3265.69	7	YU	91,419	29,720,329,000	3251.00
OD	67,166	21,781,761,000	3242.97	8	MG	71,854	23,461,936,000	3265.22
YU	47,831	15,580,230,000	3257.35	9	LG	68,136	22,177,112,000	3254.83
DR	46,669	15,189,328,000	3254.69	10	ZP	62,604	20,551,409,700	3282.72
NI	43,716	14,187,053,000	3245.28	11	EP	57,312	18,646,582,000	3253.52
BK	43,491	14,142,681,960	3251.81	12	CP	43,578	14,205,973,000	3259.90
KK	42,340	13,796,036,000	3258.39	13	XC	41,008	13,354,508,000	3256.56
MG	40,625	13,280,966,000	3269.16	14	GR	37,632	12,289,417,000	3265.68
SQ	32,143	10,480,972,000	3260.73	15	NI	30,837	10,041,108,000	3256.19
CP	31,811	10,338,547,000	3249.99	16	DR	27,872	9,093,640,000	3262.64
LG	29,666	9,718,008,000	3275.81	17	BK	27,537	8,996,191,960	3266.87
GR	23,177	7,544,126,000	3255.01	18	YB	17,918	5,830,370,000	3253.92
AO	17,327	5,645,721,000	3258.34	19	BQ	15,009	4,907,103,000	3269.44
BB	14,477	4,732,140,000	3268.73	20	HD	13,378	4,388,952,000	3280.72
YJ	14,198	4,693,456,000	3305.72	21	IF	13,462	4,349,539,000	3230.98
EP	13,867	4,521,032,000	3260.28	22	OD	12,833	4,185,209,000	3261.29
AG	12,674	4,096,318,000	3232.06	23	AT	12,115	3,947,260,000	3258.16
HD	11,439	3,737,155,000	3267.03	24	SQ	11,340	3,701,834,000	3264.40
YB	9,490	3,088,223,000	3254.19	25	AZ	9,261	3,031,885,000	3273.82
DX	7,402	2,407,315,000	3252.25	26	AO	8,210	2,679,250,000	3263.40
AZ	7,129	2,311,165,000	3241.92	27	KI	5,768	1,905,436,000	3303.46
AT	6,920	2,265,127,000	3273.30	28	DH	5,663	1,842,108,000	3252.88
CD	6,691	2,156,908,000	3223.60	29	DX	4,269	1,383,918,000	3241.78
KI	6,245	2,015,213,000	3226.92	30	AG	3,947	1,290,000,000	3268.31
IF	5,408	1,752,966,000	3241.43	31	TP	3,881	1,271,581,000	3276.43
PF	5,000	1,630,000,000	3260.00	32	BR	3,250	1,082,500,000	3330.77
AI	4,221	1,386,293,000	3284.28	33	YO	3,253	1,056,878,000	3248.93
ES	3,928	1,275,235,000	3246.52	34	ES	2,190	715,250,000	3265.98
DH	3,924	1,275,076,000	3249.43	35	AI	2,157	700,822,000	3249.06
BQ	3,752	1,221,684,000	3256.09	36	CD	2,052	665,052,000	3240.99
XA	3,570	1,154,933,000	3235.11	37	XA	1,856	600,880,000	3237.50
PC	2,881	940,803,000	3265.54	38	HP	1,332	432,994,000	3250.71
TP	2,261	737,593,000	3262.24	39	PC	1,277	421,136,000	3297.85
LS	2,244	728,649,000	3247.10	40	AF	1,100	354,650,000	3224.09
RF	1,646	532,130,000	3232.87	41	SA	1,000	324,000,000	3240.00
HP	1,582	515,668,000	3259.60	42	SF	932	304,103,000	3262.91
IT	1,250	405,000,000	3240.00	43	FS	850	276,500,000	3252.94
RO	1,248	401,576,000	3217.76	44	ZR	657	216,810,000	3300.00
AF	1,150	374,850,000	3259.57	45	YJ	618	200,166,000	3238.93
SF	1,120	365,580,000	3264.11	46	LS	549	181,200,000	3300.55
RS	1,000	323,000,000	3230.00	47	ID	500	163,900,000	3278.00
SA	1,000	320,000,000	3200.00	48	PO	500	160,500,000	3210.00
RG	780	254,250,000	3259.62	49	FZ	472	157,715,000	3341.42
FS	657	213,587,000	3250.94	50	RG	397	130,957,000	3298.66
RX	647	211,395,000	3267.31	51	SS	200	65,200,000	3260.00
IU	505	162,648,000	3220.75	52	RO	20	6,480,000	3240.00
ID	500	162,400,000	3248.00	53	RF	10	3,250,000	3250.00
BR	400	130,600,000	3265.00	54	SH	10	3,220,000	3220.00
OK	400	129,100,000	3227.50	55	DP	5	1,610,000	3220.00
PP	326	104,972,000	3220.00	56	QA	4	1,320,000	3300.00
SS	207	66,262,000	3201.06	57	IU	2	650,000	3250.00
SH	190	62,200,000	3273.68	58	IN	1	325,000	3250.00
KZ	155	50,629,000	3266.39	59	 	 	 	 
ZR	117	38,097,000	3256.15	60	 	 	 	 
MI	106	34,238,000	3230.00	61	 	 	 	 
DU	102	32,949,000	3230.29	62	 	 	 	 
BS	100	32,250,000	3225.00	63	 	 	 	 
MU	15	4,868,000	3245.33	64	 	 	 	 
JB	12	3,903,000	3252.50	65	 	 	 	 
QA	3	975,000	3250.00	66	 	 	 	 
TF	2	666,000	3330.00	67	 	 	 	 
