ANTMToBrokerCode	ANTM	Start	2025-10-14	End	2025-10-14	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	518,216	175,880,399,000	3393.96	1	YP	522,404	177,280,249,000	3393.55
CC	334,200	112,931,432,000	3379.16	2	AK	327,107	110,905,895,000	3390.51
ZP	276,051	93,322,948,000	3380.64	3	CC	314,797	106,989,892,000	3398.69
AK	258,827	88,947,906,000	3436.58	4	BK	283,192	95,613,649,100	3376.28
XL	224,860	76,194,098,000	3388.51	5	XL	267,097	91,019,897,000	3407.75
BK	166,410	56,788,708,100	3412.58	6	CP	166,028	56,963,396,000	3430.95
CP	141,475	48,198,387,000	3406.85	7	PD	149,969	51,040,721,000	3403.42
PD	134,230	45,532,249,000	3392.11	8	XC	113,380	38,572,515,000	3402.06
MG	123,016	42,319,509,000	3440.16	9	MG	112,662	38,414,997,000	3409.76
YU	98,446	33,505,403,000	3403.43	10	LG	90,765	30,864,856,000	3400.52
NI	91,170	30,944,866,000	3394.19	11	YU	90,002	30,583,922,000	3398.14
XC	81,200	27,618,504,000	3401.29	12	OD	90,385	30,530,917,000	3377.87
KK	73,495	24,968,201,000	3397.27	13	NI	84,482	28,690,014,000	3395.99
OD	70,332	23,727,338,000	3373.62	14	EP	72,873	24,834,262,000	3407.88
AZ	66,248	22,293,093,000	3365.10	15	AZ	62,423	21,196,659,000	3395.65
DR	60,937	20,655,392,000	3389.63	16	SQ	54,387	18,430,314,000	3388.74
EP	52,140	17,823,142,000	3418.32	17	ZP	52,840	18,080,752,000	3421.79
SQ	52,344	17,722,253,000	3385.73	18	KK	46,304	15,674,391,000	3385.11
AG	40,130	13,795,590,000	3437.72	19	DR	45,314	15,281,047,000	3372.26
HD	37,473	12,730,657,000	3397.29	20	HD	42,018	14,309,885,000	3405.66
GR	36,892	12,567,678,000	3406.61	21	AO	33,775	11,513,134,000	3408.77
AO	34,665	11,815,111,000	3408.37	22	DH	32,202	10,812,835,000	3357.81
BB	30,132	10,216,332,000	3390.53	23	BQ	24,208	8,278,269,000	3419.64
DH	29,884	10,189,896,000	3409.82	24	YB	20,729	7,058,165,000	3404.97
LG	29,338	10,060,964,000	3429.33	25	GR	18,986	6,469,181,000	3407.34
BQ	25,161	8,569,156,000	3405.73	26	IF	15,717	5,395,525,000	3432.92
IF	20,128	6,761,145,000	3359.07	27	AT	15,591	5,359,947,000	3437.85
KZ	18,361	6,240,853,000	3398.97	28	YJ	9,397	3,245,828,000	3454.11
TP	17,173	5,815,486,000	3386.41	29	TP	9,544	3,182,734,000	3334.80
AT	10,961	3,747,473,000	3418.92	30	XA	6,820	2,304,155,000	3378.53
YB	9,256	3,148,197,000	3401.25	31	AI	6,491	2,205,575,000	3397.90
KI	6,806	2,270,952,000	3336.69	32	KI	6,281	2,170,270,000	3455.29
RX	5,952	2,001,457,200	3362.66	33	RX	5,821	1,957,020,200	3362.00
YJ	5,552	1,886,398,000	3397.69	34	IU	4,268	1,463,800,000	3429.71
ES	5,500	1,844,000,000	3352.73	35	CD	3,614	1,237,499,000	3424.18
LS	4,936	1,668,069,000	3379.39	36	QA	3,551	1,214,817,000	3421.06
AI	4,808	1,597,765,000	3323.14	37	HP	3,407	1,166,880,000	3424.95
HP	4,439	1,505,287,000	3391.05	38	LS	2,393	813,970,000	3401.46
ZR	4,200	1,425,200,000	3393.33	39	FS	2,213	752,847,000	3401.93
XA	4,135	1,392,475,000	3367.53	40	ZR	2,052	699,522,000	3408.98
QA	3,550	1,217,893,000	3430.68	41	DX	2,012	688,496,000	3421.95
DX	2,344	799,374,000	3410.30	42	AG	1,945	658,122,000	3383.66
CD	2,057	697,512,000	3390.92	43	RO	1,577	548,686,000	3479.30
PC	2,091	692,903,000	3313.74	44	ES	1,267	441,311,000	3483.12
SA	2,000	656,000,000	3280.00	45	SS	1,121	385,734,000	3440.98
IU	1,550	537,200,000	3465.81	46	PC	1,095	381,170,000	3481.00
BR	1,418	480,178,000	3386.30	47	IT	1,125	378,875,000	3367.78
AF	1,035	344,215,000	3325.75	48	SA	1,031	346,816,000	3363.88
IT	1,000	330,000,000	3300.00	49	SH	1,003	338,005,000	3369.94
RS	1,000	325,000,000	3250.00	50	RS	1,010	331,280,000	3280.00
FS	770	264,100,000	3429.87	51	AH	500	174,000,000	3480.00
MU	676	228,148,000	3374.97	52	BR	447	154,808,000	3463.27
AH	500	174,000,000	3480.00	53	SF	417	142,031,000	3406.02
RO	412	139,010,000	3374.03	54	FZ	400	135,100,000	3377.50
RF	363	123,038,000	3389.48	55	MU	370	128,574,000	3474.97
