ANTMToBrokerCode	ANTM	Start	2025-10-17	End	2025-10-17	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	534,247	185,400,384,650	3470.31	1	YP	359,868	124,662,687,000	3464.12
YP	330,465	114,496,364,000	3464.70	2	CC	255,535	88,681,771,000	3470.44
CC	213,583	74,084,909,000	3468.67	3	XL	180,842	62,776,918,000	3471.37
BK	192,166	66,864,431,600	3479.50	4	BK	144,313	49,807,255,600	3451.31
XL	127,568	44,125,245,000	3458.96	5	YU	112,215	38,815,532,750	3459.00
PD	66,546	23,045,340,000	3463.07	6	CP	89,406	31,081,168,000	3476.41
CP	63,333	21,873,475,000	3453.72	7	AK	88,753	30,624,419,650	3450.52
XC	62,033	21,524,571,000	3469.86	8	PD	81,015	28,140,853,000	3473.54
ZP	53,147	18,473,261,000	3475.88	9	ZP	71,303	24,699,723,000	3464.05
TP	51,880	18,049,602,000	3479.11	10	NI	69,704	24,196,594,000	3471.34
AZ	51,774	17,857,964,000	3449.21	11	AZ	68,516	23,732,848,000	3463.84
NI	41,166	14,249,821,000	3461.55	12	XC	63,606	22,090,449,000	3473.01
OD	33,512	11,567,017,000	3451.60	13	KK	59,510	20,598,219,000	3461.30
HD	28,869	10,068,510,000	3487.65	14	SQ	51,721	17,999,979,000	3480.21
LG	28,926	10,031,346,000	3467.93	15	MG	49,291	17,137,748,000	3476.85
BB	28,416	9,835,428,000	3461.23	16	TP	48,321	16,735,338,000	3463.37
KZ	26,628	9,224,664,000	3464.27	17	AG	45,629	15,866,557,000	3477.30
MG	24,953	8,684,000,000	3480.14	18	BB	37,087	12,906,900,000	3480.17
KK	21,869	7,566,343,000	3459.85	19	OD	36,622	12,733,965,000	3477.14
YU	21,083	7,304,631,750	3464.55	20	EP	27,797	9,629,141,000	3464.09
AO	19,955	6,945,503,000	3480.58	21	HD	27,581	9,602,076,000	3481.41
SQ	19,916	6,874,451,000	3451.72	22	DR	27,488	9,541,202,000	3471.04
DR	13,495	4,648,642,000	3444.71	23	AO	20,003	6,933,446,000	3466.20
YJ	13,208	4,549,541,000	3444.53	24	LG	17,655	6,116,936,000	3464.70
EP	12,539	4,342,925,000	3463.53	25	PF	15,076	5,271,382,000	3496.54
IF	11,347	3,933,184,000	3466.28	26	XA	14,697	5,089,703,000	3463.09
GR	10,183	3,510,028,000	3446.95	27	GR	14,212	4,932,975,000	3470.99
BQ	7,437	2,596,695,000	3491.59	28	BQ	11,508	3,997,537,000	3473.70
KI	6,930	2,415,103,000	3485.00	29	YB	9,415	3,239,730,000	3441.03
DH	6,625	2,296,141,000	3465.87	30	KZ	7,925	2,748,501,000	3468.14
FS	5,415	1,875,375,000	3463.30	31	KI	6,639	2,302,208,000	3467.70
PF	5,074	1,735,308,000	3420.00	32	DH	5,389	1,879,869,000	3488.34
FZ	4,515	1,575,376,000	3489.20	33	YJ	5,177	1,791,758,000	3461.00
PC	4,227	1,441,439,000	3410.08	34	RX	4,518	1,545,711,000	3421.23
RX	3,714	1,268,331,000	3415.00	35	AI	4,421	1,520,794,000	3439.93
XA	3,424	1,182,976,000	3454.95	36	AT	4,250	1,473,488,000	3467.03
SS	3,400	1,178,600,000	3466.47	37	SH	4,210	1,463,570,000	3476.41
YB	2,387	826,097,000	3460.82	38	PC	4,020	1,403,910,000	3492.31
AT	1,889	652,233,000	3452.80	39	IF	3,811	1,322,768,000	3470.92
HP	1,397	484,540,000	3468.43	40	FS	3,445	1,192,860,000	3462.58
AI	1,068	369,563,000	3460.33	41	ES	3,050	1,063,500,000	3486.89
ES	1,002	347,688,000	3469.94	42	BS	2,000	700,000,000	3500.00
ZR	1,000	339,000,000	3390.00	43	ZR	2,000	695,000,000	3475.00
LS	968	334,529,000	3455.88	44	DX	1,426	492,839,000	3456.09
DX	637	220,277,000	3458.04	45	SS	1,270	440,730,000	3470.31
AG	610	210,158,000	3445.21	46	RS	1,000	348,000,000	3480.00
CD	509	175,660,000	3451.08	47	HP	910	315,673,000	3468.93
RS	500	170,000,000	3400.00	48	CD	757	261,446,000	3453.71
MU	417	143,944,000	3451.89	49	LS	669	232,327,000	3472.75
SF	358	124,138,000	3467.54	50	MU	542	187,955,000	3467.80
ID	350	120,670,000	3447.71	51	AF	525	182,950,000	3484.76
RG	326	112,442,000	3449.14	52	SF	434	149,176,000	3437.24
RF	265	92,220,000	3480.00	53	RF	266	92,568,000	3480.00
PP	206	71,070,000	3450.00	54	PG	250	87,250,000	3490.00
GI	200	68,900,000	3445.00	55	IU	100	34,500,000	3450.00
SH	105	36,815,000	3506.19	56	RO	95	33,056,000	3479.58
AF	100	34,700,000	3470.00	57	PO	84	29,484,000	3510.00
BR	67	23,203,000	3463.13	58	ID	50	17,360,000	3472.00
RO	30	10,410,000	3470.00	59	FZ	42	14,620,000	3480.95
IU	20	6,900,000	3450.00	60	RG	12	4,140,000	3450.00
IH	5	1,745,000	3490.00	61	BR	7	2,415,000	3450.00
AN	4	1,383,000	3457.50	62	EL	3	1,035,000	3450.00
PS	2	692,000	3460.00	63	AD	3	1,035,000	3450.00
JB	1	346,000	3460.00	64	IN	2	700,000	3500.00
