ANTMToBrokerCode	ANTM	Start	2025-10-15	End	2025-10-15	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	474,729	161,117,113,000	3393.88	1	AK	293,998	99,404,303,000	3381.12
ZP	259,502	88,001,861,000	3391.18	2	YP	262,361	88,945,755,000	3390.20
YP	201,700	68,394,912,000	3390.92	3	ZP	209,533	70,938,321,000	3385.54
BK	198,568	67,615,233,200	3405.13	4	CC	194,933	66,058,161,000	3388.76
AK	154,688	52,442,905,000	3390.24	5	BK	184,309	62,253,933,200	3377.68
XL	112,695	38,075,613,000	3378.64	6	XL	130,424	44,303,446,000	3396.88
CP	79,002	26,778,512,000	3389.60	7	CP	99,757	33,998,427,000	3408.12
YU	66,708	22,558,514,200	3381.67	8	YU	84,349	28,632,895,200	3394.57
PD	61,492	20,781,060,000	3379.47	9	PD	70,619	23,890,602,000	3383.03
XC	45,567	15,395,025,000	3378.55	10	NI	55,666	18,962,579,000	3406.49
AZ	41,330	13,925,742,000	3369.40	11	XC	48,088	16,326,759,000	3395.18
NI	39,392	13,372,802,000	3394.80	12	OD	40,681	13,904,164,000	3417.85
DR	37,121	12,494,152,000	3365.79	13	DH	39,316	13,246,315,000	3369.19
AI	27,252	9,277,627,000	3404.38	14	KK	36,236	12,258,079,000	3382.85
TP	26,563	9,026,596,000	3398.18	15	DR	29,748	10,093,755,000	3393.09
SQ	18,774	6,328,588,000	3370.93	16	AZ	26,798	9,090,103,000	3392.08
OD	18,326	6,174,912,000	3369.48	17	SQ	25,187	8,567,555,000	3401.58
KK	14,841	5,029,328,000	3388.81	18	MG	17,730	6,008,414,000	3388.84
AO	14,811	5,018,865,000	3388.61	19	LG	16,033	5,465,247,000	3408.75
HD	13,678	4,680,378,000	3421.83	20	HD	13,957	4,772,162,000	3419.19
DH	11,423	3,874,034,000	3391.43	21	GR	12,623	4,287,496,000	3396.57
YJ	10,396	3,496,539,000	3363.35	22	TP	12,354	4,212,531,000	3409.85
MG	8,939	3,017,540,000	3375.70	23	EP	12,114	4,100,193,000	3384.67
EP	8,618	2,908,851,000	3375.32	24	YJ	11,544	3,897,748,000	3376.43
GR	6,183	2,095,973,000	3389.90	25	AF	10,020	3,406,800,000	3400.00
AG	5,781	1,980,704,000	3426.23	26	AO	9,402	3,207,812,000	3411.84
YB	5,261	1,782,237,000	3387.64	27	BQ	6,414	2,189,074,000	3412.96
PF	5,000	1,670,000,000	3340.00	28	KI	6,330	2,160,978,000	3413.87
DX	4,777	1,603,529,000	3356.77	29	YB	5,804	1,964,766,000	3385.19
RX	4,432	1,482,504,000	3345.00	30	ES	5,001	1,707,843,000	3415.00
BQ	4,368	1,476,013,000	3379.15	31	RX	4,926	1,650,958,000	3351.52
LG	4,300	1,456,799,000	3387.90	32	SH	4,600	1,542,400,000	3353.04
AT	4,180	1,404,450,000	3359.93	33	AI	4,167	1,416,034,000	3398.21
KI	4,081	1,369,904,000	3356.79	34	XA	3,399	1,153,997,000	3395.11
SH	3,600	1,213,200,000	3370.00	35	CD	3,350	1,139,020,000	3400.06
IF	3,486	1,177,690,000	3378.34	36	SS	3,100	1,051,300,000	3391.29
XA	1,957	660,485,000	3374.99	37	IF	3,003	1,022,458,000	3404.79
KZ	1,646	558,461,000	3392.84	38	LS	2,072	707,598,000	3415.05
AH	1,000	342,500,000	3425.00	39	DX	1,989	671,181,000	3374.46
ES	1,000	335,000,000	3350.00	40	HP	1,929	657,699,000	3409.53
FS	815	277,450,000	3404.29	41	AT	1,252	427,416,000	3413.87
HP	638	217,039,000	3401.87	42	AG	1,046	353,722,000	3381.66
BR	606	205,264,000	3387.19	43	OK	1,016	345,888,000	3404.41
LS	581	194,193,000	3342.39	44	SA	1,000	341,000,000	3410.00
RF	577	193,584,000	3355.01	45	AH	1,000	336,585,000	3365.85
OK	500	170,500,000	3410.00	46	BR	679	230,951,000	3401.34
RO	445	150,703,000	3386.58	47	RF	678	229,165,000	3380.01
SS	400	137,000,000	3425.00	48	FS	649	220,196,000	3392.85
BS	387	131,580,000	3400.00	49	RO	452	151,482,000	3351.37
CD	349	116,891,000	3349.31	50	DU	292	99,811,000	3418.18
PC	209	70,433,000	3370.00	51	MU	206	70,650,000	3429.61
SF	122	40,749,000	3340.08	52	RS	201	67,737,000	3370.00
MU	102	34,228,000	3355.69	53	SF	156	53,180,000	3408.97
QA	69	23,805,000	3450.00	54	BS	101	34,636,000	3429.31
ID	10	3,400,000	3400.00	55	ID	100	34,400,000	3440.00
FZ	10	3,330,000	3330.00	56	EL	64	22,031,000	3442.34
RG	9	3,036,000	3373.33	57	PC	64	21,812,000	3408.13
ZR	5	1,700,000	3400.00	58	RG	54	18,336,000	3395.56
RB	4	1,332,000	3330.00	59	ZR	45	15,120,000	3360.00
GI	1	334,000	3340.00	60	TF	40	13,720,000	3430.00
 	 	 	 	61	DD	22	7,502,000	3410.00
 	 	 	 	62	PF	5	1,720,000	3440.00
 	 	 	 	63	MI	5	1,700,000	3400.00
 	 	 	 	64	RB	5	1,682,000	3364.00
 	 	 	 	65	FZ	4	1,374,000	3435.00
 	 	 	 	66	QA	3	1,023,000	3410.00
 	 	 	 	67	IU	3	1,002,000	3340.00
