BRISToBrokerCode	BRIS	Start	2026-02-06	End	2026-02-06	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
OD	53,750	12,790,996,800	2379.72	1	XL	58,002	13,751,341,000	2370.84
XL	43,476	10,323,567,000	2374.54	2	CC	36,515	8,687,249,000	2379.09
CC	34,668	8,216,549,000	2370.07	3	YP	30,133	7,161,203,000	2376.53
AK	27,288	6,477,139,000	2373.62	4	XC	18,218	4,313,409,000	2367.66
BK	26,403	6,288,694,000	2381.81	5	PD	18,056	4,270,912,000	2365.37
YP	19,367	4,597,366,000	2373.81	6	ZP	17,708	4,222,977,000	2384.78
PD	13,865	3,266,150,000	2355.68	7	NI	17,136	4,068,884,000	2374.47
ZP	13,655	3,210,482,000	2351.14	8	EP	15,576	3,685,500,000	2366.14
XC	13,416	3,184,097,000	2373.36	9	AZ	12,903	3,093,647,000	2397.62
KK	12,332	2,921,163,000	2368.77	10	BK	8,485	2,011,610,000	2370.78
YB	6,594	1,562,115,000	2368.99	11	KK	7,504	1,786,503,000	2380.73
SQ	6,492	1,545,385,000	2380.45	12	CP	6,176	1,452,135,000	2351.25
NI	5,952	1,418,476,000	2383.19	13	OD	5,709	1,358,005,800	2378.71
AZ	5,514	1,313,468,000	2382.06	14	YB	5,680	1,351,728,000	2379.80
DX	4,567	1,088,969,000	2384.43	15	SQ	5,401	1,280,140,000	2370.19
YU	4,328	1,027,943,000	2375.10	16	AO	5,300	1,234,900,000	2330.00
DR	3,475	824,959,000	2373.98	17	PP	4,969	1,182,622,000	2380.00
EP	2,041	483,889,000	2370.84	18	FS	4,736	1,127,132,000	2379.92
LG	1,824	433,999,000	2379.38	19	AK	3,603	855,305,000	2373.87
HP	1,434	340,166,000	2372.15	20	MG	2,819	670,681,000	2379.15
GR	1,326	314,224,000	2369.71	21	DH	2,751	652,419,000	2371.57
AT	1,278	302,066,000	2363.58	22	LG	2,670	627,761,000	2351.16
MG	1,158	272,013,000	2348.99	23	KI	2,232	535,666,000	2399.94
CP	950	226,839,000	2387.78	24	BQ	2,100	501,829,000	2389.66
DH	775	183,788,000	2371.46	25	BB	2,005	467,190,000	2330.12
LS	657	155,326,000	2364.17	26	DR	1,958	466,636,000	2383.23
AI	579	136,927,000	2364.89	27	AI	1,921	450,297,000	2344.08
YJ	525	125,605,000	2392.48	28	LS	1,320	312,120,000	2364.55
KI	453	107,783,000	2379.32	29	GR	1,169	277,722,000	2375.72
BQ	265	62,542,000	2360.08	30	XA	1,130	269,030,000	2380.80
TP	156	36,946,000	2368.33	31	IF	997	236,975,000	2376.88
XA	126	29,288,000	2324.44	32	YU	903	215,888,000	2390.79
JB	104	24,949,000	2398.94	33	AT	757	178,613,000	2359.48
IF	81	19,233,000	2374.44	34	YJ	400	94,800,000	2370.00
FS	56	13,168,000	2351.43	35	DX	289	69,385,000	2400.87
RF	10	2,390,000	2390.00	36	HD	280	66,640,000	2380.00
HD	10	2,365,000	2365.00	37	TP	259	61,898,000	2389.88
PC	7	1,659,000	2370.00	38	HP	238	56,471,000	2372.73
CD	6	1,430,000	2383.33	39	KZ	230	54,643,000	2375.78
SH	5	1,190,000	2380.00	40	JB	200	47,200,000	2360.00
IU	5	1,180,000	2360.00	41	DP	169	40,222,000	2380.00
RG	2	474,000	2370.00	42	BR	120	28,320,000	2360.00
 	 	 	 	43	PC	96	23,126,000	2408.96
 	 	 	 	44	FZ	70	16,680,000	2382.86
 	 	 	 	45	MU	50	11,900,000	2380.00
 	 	 	 	46	AG	27	6,453,000	2390.00
 	 	 	 	47	SH	5	1,190,000	2380.00
