BRISToBrokerCode	BRIS	Start	2026-02-13	End	2026-02-13	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	37,911	8,966,106,250	2365.03	1	CC	22,512	5,314,045,250	2360.52
XL	16,486	3,884,916,000	2356.49	2	TP	22,299	5,267,443,000	2362.19
BK	11,824	2,810,880,000	2377.27	3	PD	18,903	4,465,429,000	2362.29
XC	10,771	2,542,684,000	2360.68	4	XL	15,361	3,629,222,000	2362.62
YP	7,900	1,863,688,000	2359.10	5	KZ	10,692	2,542,796,000	2378.22
LG	7,080	1,670,861,000	2359.97	6	AK	8,421	1,986,771,000	2359.31
AZ	6,039	1,434,176,000	2374.86	7	XC	8,349	1,975,457,000	2366.10
DX	5,370	1,274,503,000	2373.38	8	ZP	7,900	1,865,692,000	2361.64
NI	4,366	1,030,214,000	2359.63	9	NI	4,827	1,138,578,000	2358.77
ZP	4,347	1,021,797,000	2350.58	10	YP	4,644	1,096,998,000	2362.18
PD	4,316	1,016,822,000	2355.94	11	BK	4,243	1,001,363,000	2360.04
KK	3,372	798,067,000	2366.75	12	SQ	3,683	870,033,000	2362.29
DR	2,926	689,478,000	2356.38	13	OD	2,077	489,211,000	2355.37
GR	2,609	616,332,000	2362.33	14	IF	2,008	473,130,000	2356.23
JB	2,502	590,470,000	2359.99	15	RX	1,466	346,632,000	2364.47
OD	2,102	494,569,000	2352.85	16	EP	1,089	257,577,000	2365.26
YU	1,961	462,868,000	2360.37	17	JB	888	212,232,000	2390.00
AK	1,861	437,335,000	2350.00	18	DR	640	151,505,000	2367.27
BQ	1,750	414,309,000	2367.48	19	KK	600	141,304,000	2355.07
SQ	1,479	349,071,000	2360.18	20	DH	461	109,040,000	2365.29
LS	901	212,616,000	2359.78	21	YB	441	104,237,000	2363.65
HP	838	197,699,000	2359.18	22	LS	400	94,400,000	2360.00
DH	737	173,489,000	2353.99	23	YU	334	79,260,000	2373.05
AI	643	151,297,000	2352.99	24	GR	251	59,317,000	2363.23
MG	602	142,674,000	2370.00	25	PP	236	55,460,000	2350.00
AT	537	126,668,000	2358.81	26	AT	197	46,495,000	2360.15
XA	497	118,086,000	2375.98	27	XA	144	34,109,000	2368.68
YB	499	117,565,000	2356.01	28	KI	115	27,152,000	2361.04
EP	478	112,613,000	2355.92	29	AI	100	23,400,000	2340.00
CP	431	102,119,000	2369.35	30	IU	68	16,116,000	2370.00
TP	122	28,794,000	2360.16	31	AZ	68	16,051,000	2360.44
BB	113	26,781,000	2370.00	32	BR	68	15,980,000	2350.00
KI	107	25,222,000	2357.20	33	LG	60	14,220,000	2370.00
AO	70	16,495,000	2356.43	34	DX	48	11,323,000	2358.96
AG	45	10,606,000	2356.89	35	PC	47	11,174,000	2377.45
FS	27	6,360,000	2355.56	36	CP	20	4,720,000	2360.00
PC	21	4,935,000	2350.00	37	HP	16	3,760,000	2350.00
AN	20	4,710,000	2355.00	38	BQ	15	3,527,000	2351.33
SF	20	4,700,000	2350.00	39	PG	10	2,360,000	2360.00
IF	11	2,589,000	2353.64	40	MG	4	940,000	2350.00
HD	9	2,115,000	2350.00	41	 	 	 	 
IU	5	1,180,000	2360.00	42	 	 	 	 
