BUMIToBrokerCode	BUMI	Start	2026-02-06	End	2026-02-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	9,238,625	211,102,669,800	228.50	1	MG	8,657,984	196,465,887,400	226.92
CC	8,444,209	192,732,506,200	228.24	2	YU	8,311,224	189,202,792,800	227.65
MG	6,073,777	136,024,756,200	223.95	3	NI	5,700,468	127,267,572,000	223.26
CP	4,520,066	103,333,320,600	228.61	4	YJ	5,468,261	123,426,340,600	225.71
XL	4,439,989	101,403,720,800	228.39	5	XL	4,353,367	99,277,504,600	228.05
YP	3,272,698	74,373,600,600	227.25	6	CC	3,156,042	72,488,491,600	229.68
YU	2,754,922	62,509,840,600	226.90	7	AK	3,060,596	70,182,739,400	229.31
ZP	2,401,120	54,447,901,400	226.76	8	YP	2,677,282	61,222,532,800	228.67
AZ	2,113,628	48,178,299,400	227.94	9	CP	2,624,700	59,797,598,400	227.83
BQ	2,091,211	47,829,907,000	228.72	10	PD	2,206,271	50,470,180,600	228.76
XC	2,078,685	47,339,023,400	227.74	11	BQ	2,006,822	45,670,439,200	227.58
PD	2,064,046	46,959,418,800	227.51	12	GR	1,851,651	42,218,649,200	228.01
NI	1,813,087	41,292,067,200	227.74	13	XC	1,644,452	37,612,318,600	228.72
LG	1,571,586	36,169,662,200	230.15	14	DR	1,399,783	32,057,543,400	229.02
YB	1,440,405	32,917,320,000	228.53	15	AZ	1,298,346	29,737,778,600	229.04
BK	1,208,458	27,469,164,400	227.31	16	HD	1,066,751	24,374,487,800	228.49
HD	1,196,581	27,221,004,400	227.49	17	ZP	1,058,766	24,159,886,000	228.19
SQ	1,100,323	25,017,574,400	227.37	18	YB	881,282	20,112,527,200	228.22
KK	721,508	16,440,051,400	227.86	19	LG	741,846	17,171,652,600	231.47
IN	640,017	14,530,638,400	227.04	20	OD	732,516	16,868,245,800	230.28
OD	592,826	13,462,612,600	227.09	21	KK	731,337	16,848,651,200	230.38
