BUMIToBrokerCode	BUMI	Start	2026-02-02	End	2026-02-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	33,993,069	762,248,316,600	224.24	1	MG	35,569,396	792,628,333,600	222.84
XL	9,596,829	218,609,315,000	227.79	2	XL	8,938,826	203,766,927,400	227.96
CC	8,715,418	197,073,681,400	226.12	3	CP	8,280,427	186,401,726,000	225.11
YP	8,411,043	192,889,363,400	229.33	4	AK	7,627,924	179,580,529,800	235.43
AK	6,455,407	145,417,616,000	225.26	5	CC	7,453,484	167,787,743,800	225.11
CP	5,762,306	131,576,683,000	228.34	6	YP	7,000,881	158,495,581,800	226.39
YU	5,477,271	122,855,240,000	224.30	7	LG	6,463,639	144,978,910,400	224.30
PD	4,042,312	92,496,306,600	228.82	8	ZP	4,711,477	106,032,763,200	225.05
BB	4,088,901	90,244,976,400	220.71	9	YU	4,089,262	95,077,390,400	232.51
KK	3,292,864	74,127,349,800	225.12	10	PD	4,126,630	93,369,229,800	226.26
AZ	2,949,197	68,538,602,600	232.40	11	KK	3,319,185	74,841,762,600	225.48
NI	2,902,019	65,712,376,800	226.44	12	XC	3,079,897	70,252,010,800	228.10
XC	2,673,908	61,903,839,400	231.51	13	NI	2,625,940	59,254,732,200	225.65
ZP	2,541,554	56,925,107,800	223.98	14	AZ	2,357,485	54,543,828,000	231.36
BQ	2,268,155	52,352,633,000	230.82	15	BQ	2,335,731	53,771,633,800	230.21
BK	2,127,454	47,816,285,200	224.76	16	BK	2,146,131	47,497,632,600	221.32
SQ	1,885,100	43,005,103,200	228.13	17	SQ	1,282,364	29,224,631,000	227.90
LG	1,514,296	34,600,067,600	228.49	18	HD	1,260,650	29,157,633,200	231.29
OD	1,482,549	33,730,902,000	227.52	19	YJ	1,190,229	28,995,112,200	243.61
YB	1,397,987	31,905,772,200	228.23	20	RF	1,148,340	28,089,396,000	244.61
HD	1,160,427	27,013,846,400	232.79	21	OD	1,112,642	25,023,592,000	224.90
DR	1,156,285	26,205,347,800	226.63	22	DR	1,067,070	24,133,192,000	226.16
GR	1,087,781	24,753,744,800	227.56	23	YB	1,056,578	23,819,065,200	225.44
YJ	1,000,183	22,379,919,800	223.76	24	GR	839,776	18,758,567,000	223.38
IF	927,121	21,673,461,200	233.77	25	IF	638,571	14,414,022,000	225.72
EP	839,415	19,346,063,800	230.47	26	EP	588,403	13,490,795,800	229.28
AI	828,910	19,345,579,200	233.39	27	AO	499,037	11,363,838,800	227.72
SS	854,380	19,125,176,000	223.85	28	XA	413,832	9,436,056,600	228.02
XA	574,605	13,037,343,000	226.89	29	AI	394,322	9,020,199,200	228.75
AG	522,590	11,974,820,800	229.14	30	AG	381,639	8,733,557,600	228.84
AO	440,089	9,810,465,600	222.92	31	HP	339,286	7,560,011,200	222.82
DH	400,439	9,104,099,600	227.35	32	PI	300,000	6,625,400,000	220.85
TP	393,529	9,080,813,600	230.75	33	KI	237,491	5,547,180,000	233.57
MU	312,520	6,880,530,000	220.16	34	IU	234,393	5,278,522,000	225.20
HP	277,032	6,264,572,400	226.13	35	RB	217,791	4,892,693,000	224.65
AF	263,937	5,815,036,200	220.32	36	DH	208,775	4,754,196,200	227.72
IU	247,271	5,732,543,000	231.83	37	TP	191,483	4,366,483,000	228.04
AR	231,050	5,191,280,000	224.68	38	LS	152,326	3,377,673,200	221.74
KI	214,771	4,831,840,200	224.98	39	AT	118,088	2,779,038,600	235.34
RB	167,589	3,768,344,600	224.86	40	DX	80,626	1,803,674,800	223.71
IN	149,314	3,366,556,000	225.47	41	FS	60,800	1,376,620,000	226.42
DX	101,433	2,284,470,400	225.22	42	FZ	42,361	1,016,915,400	240.06
PG	90,869	2,167,218,200	238.50	43	IN	32,540	772,420,000	237.38
AT	91,271	2,113,595,200	231.57	44	RO	33,125	758,718,000	229.05
RF	79,880	1,783,400,000	223.26	45	ES	31,300	693,310,000	221.50
RO	68,225	1,522,962,000	223.23	46	SA	22,500	521,600,000	231.82
RG	39,535	885,830,000	224.06	47	AR	20,000	464,000,000	232.00
LS	39,105	877,204,200	224.32	48	MU	19,065	435,047,400	228.19
FS	38,371	874,801,400	227.99	49	SH	13,530	321,989,000	237.98
SA	36,500	806,500,000	220.96	50	CD	10,365	239,170,000	230.75
OK	25,225	577,860,000	229.08	51	BS	10,300	235,780,000	228.91
CD	23,710	534,057,000	225.25	52	QA	8,436	211,427,200	250.62
RS	18,519	449,705,000	242.83	53	PC	8,407	191,174,400	227.40
MI	15,131	342,726,800	226.51	54	RG	5,662	129,350,400	228.45
ES	14,785	328,763,600	222.36	55	TF	5,000	118,000,000	236.00
IH	13,940	309,376,000	221.93	56	GA	5,000	110,000,000	220.00
FZ	11,229	264,063,200	235.16	57	BF	5,000	110,000,000	220.00
