BUMIToBrokerCode	BUMI	Start	2026-02-13	End	2026-02-13	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YJ	452,644	12,649,158,400	279.45	31	AO	375,221	10,547,745,200	281.11
BR	410,207	11,537,041,600	281.25	32	KI	359,865	10,109,212,600	280.92
FS	400,606	11,304,481,200	282.18	33	AT	291,547	8,190,892,400	280.95
AT	401,667	11,239,203,800	279.81	34	AG	282,289	7,907,345,200	280.12
ES	283,830	8,009,494,000	282.19	35	DH	270,859	7,681,911,600	283.61
AG	267,695	7,431,292,400	277.60	36	IU	232,000	6,566,640,000	283.04
AO	250,994	7,088,204,200	282.41	37	HP	216,465	6,178,939,400	285.45
BK	237,076	6,654,861,000	280.71	38	ES	189,005	5,369,433,000	284.09
DH	226,215	6,291,122,800	278.10	39	IF	179,108	4,935,099,400	275.54
TS	200,000	5,820,000,000	291.00	40	LS	163,494	4,606,450,200	281.75
DX	198,306	5,625,850,000	283.70	41	MI	165,183	4,550,787,400	275.50
HP	199,071	5,601,313,800	281.37	42	IH	155,861	4,397,443,400	282.14
GA	160,000	4,466,000,000	279.13	43	DX	134,219	3,880,475,000	289.12
TP	143,346	3,931,304,800	274.25	44	RG	92,520	2,622,696,000	283.47
MI	136,835	3,795,009,000	277.34	45	FS	76,809	2,154,201,600	280.46
RX	110,000	2,944,000,000	267.64	46	GA	70,000	1,965,000,000	280.71
LS	87,714	2,430,608,200	277.11	47	BR	63,286	1,758,269,400	277.83
IU	86,586	2,403,411,200	277.58	48	PF	53,000	1,528,800,000	288.45
SH	73,565	2,063,264,200	280.47	49	DP	50,000	1,320,000,000	264.00
RG	57,553	1,630,350,000	283.28	50	KZ	46,799	1,312,638,200	280.48
RS	53,517	1,509,179,400	282.00	51	SS	38,000	1,069,400,000	281.42
DP	50,000	1,320,000,000	264.00	52	SH	33,065	939,602,200	284.17
CD	45,622	1,271,363,200	278.67	53	CD	31,466	891,318,200	283.26
FZ	33,563	947,504,200	282.31	54	RS	30,044	848,081,200	282.28
PO	31,275	891,560,000	285.07	55	PC	29,187	828,132,200	283.73
OK	30,014	792,473,600	264.03	56	MU	28,411	806,952,800	284.03
PG	21,300	582,760,000	273.60	57	RO	26,015	745,522,000	286.57
EL	20,100	562,920,000	280.06	58	ZR	27,670	740,402,000	267.58
AF	15,613	427,418,200	273.76	59	FZ	25,220	706,127,400	279.99
RO	13,961	401,029,600	287.25	60	EL	22,500	656,500,000	291.78
SF	9,877	262,377,200	265.64	61	PO	19,698	543,168,000	275.75
MU	8,693	244,641,400	281.42	62	AF	18,200	507,860,000	279.04
PC	8,221	225,180,600	273.91	63	PG	17,497	496,048,600	283.50
AR	7,000	201,400,000	287.71	64	SA	16,900	491,780,000	290.99
AN	5,298	140,088,800	264.42	65	OK	11,000	310,200,000	282.00
BF	5,000	136,000,000	272.00	66	QA	6,910	193,302,600	279.74
IH	3,100	88,440,000	285.29	67	AN	6,410	174,192,000	271.75
BS	2,925	82,930,000	283.52	68	DD	5,370	154,824,000	288.31
QA	2,105	60,006,400	285.07	69	BF	5,000	141,000,000	282.00
ZR	1,480	39,402,000	266.23	70	BS	4,578	131,589,200	287.44
AH	1,000	26,800,000	268.00	71	AR	4,000	117,200,000	293.00
FO	200	5,260,000	263.00	72	SF	3,722	103,957,000	279.30
ID	50	1,470,000	294.00	73	DU	995	27,621,400	277.60
DU	50	1,410,000	282.00	74	ID	500	14,330,000	286.60
TF	50	1,400,000	280.00	75	FO	400	11,180,000	279.50
GI	9	249,000	276.67	76	IT	200	5,560,000	278.00
RB	2	56,400	282.00	77	TF	192	5,322,400	277.21
 	 	 	 	78	JB	110	3,149,000	286.27
 	 	 	 	79	AH	73	2,117,000	290.00
 	 	 	 	80	GI	11	305,200	277.45
